t,observer,memory,life,alive
70,Archive AI,1.0,0.977,True
71,Human Civilization,1.0,0.9132,True
71,Archive AI,1.0,0.9805,True
72,Human Civilization,1.0,0.9191,True
72,Archive AI,0.9962,0.988,True
73,Human Civilization,1.0,0.9173,True
73,Archive AI,0.9905,0.9785,True
74,Human Civilization,1.0,0.9089,True
74,Archive AI,0.9951,0.9734,True
75,Human Civilization,0.9996,0.9108,True
75,Archive AI,1.0,0.9659,True
76,Human Civilization,1.0,0.9071,True
76,Archive AI,0.9936,0.9738,True
77,Human Civilization,1.0,0.9017,True
77,Archive AI,1.0,0.9764,True
78,Human Civilization,0.9904,0.8962,True
78,Archive AI,1.0,0.9666,True
79,Human Civilization,0.984,0.9054,True
79,Archive AI,0.998,0.9709,True
80,Human Civilization,0.9845,0.9004,True
80,Archive AI,1.0,0.9734,True
81,Human Civilization,0.9929,0.8995,True
81,Archive AI,0.9922,0.9678,True
82,Human Civilization,0.9883,0.9001,True
82,Archive AI,0.9926,0.9615,True
83,Human Civilization,0.9808,0.9026,True
83,Archive AI,1.0,0.9516,True
84,Human Civilization,0.9979,0.9049,True
84,Archive AI,1.0,0.9601,True
85,Human Civilization,0.9994,0.9007,True
85,Archive AI,1.0,0.9592,True
86,Human Civilization,1.0,0.8992,True
86,Archive AI,1.0,0.9504,True
87,Human Civilization,1.0,0.9003,True
87,Archive AI,1.0,0.9585,True
88,Human Civilization,1.0,0.9005,True
88,Archive AI,1.0,0.9678,True
89,Human Civilization,1.0,0.8923,True
89,Archive AI,1.0,0.9727,True
90,Human Civilization,0.9932,0.897,True
90,Archive AI,1.0,0.9697,True
91,Human Civilization,1.0,0.9056,True
91,Archive AI,1.0,0.979,True
92,Human Civilization,0.9984,0.9049,True
92,Archive AI,0.9988,0.9759,True
93,Human Civilization,1.0,0.9048,True
93,Archive AI,1.0,0.9803,True
94,Human Civilization,0.9979,0.8965,True
94,Archive AI,0.9923,0.9735,True
95,Human Civilization,0.9885,0.9014,True
95,Archive AI,1.0,0.9831,True
96,Human Civilization,0.9995,0.892,True
96,Archive AI,1.0,0.9789,True
97,Human Civilization,1.0,0.8844,True
97,Archive AI,1.0,0.9846,True
98,Human Civilization,0.9958,0.8824,True
98,Archive AI,1.0,0.984,True
99,Human Civilization,1.0,0.8743,True
99,Archive AI,1.0,0.9819,True
100,Human Civilization,1.0,0.874,True
100,Archive AI,1.0,0.9795,True
101,Human Civilization,0.9947,0.8711,True
101,Archive AI,0.99,0.9851,True
102,Human Civilization,0.9972,0.8742,True
102,Archive AI,0.9832,0.9856,True
103,Human Civilization,1.0,0.8646,True
103,Archive AI,0.9775,0.9944,True
104,Human Civilization,1.0,0.8559,True
104,Archive AI,0.9856,0.9894,True
105,Human Civilization,1.0,0.848,True
105,Archive AI,0.9798,0.9915,True
106,Human Civilization,1.0,0.8515,True
106,Archive AI,0.9797,0.9879,True
107,Human Civilization,0.9974,0.8516,True
107,Archive AI,0.9949,0.9896,True
108,Human Civilization,0.9965,0.844,True
108,Archive AI,0.9952,0.981,True
109,Human Civilization,1.0,0.8534,True
109,Archive AI,1.0,0.981,True
110,Human Civilization,1.0,0.8608,True
110,Archive AI,1.0,0.98,True
111,Human Civilization,1.0,0.8611,True
111,Archive AI,1.0,0.98,True
112,Human Civilization,0.9948,0.8587,True
112,Archive AI,0.9971,0.978,True
113,Human Civilization,1.0,0.8678,True
113,Archive AI,0.9983,0.9683,True
114,Human Civilization,1.0,0.8619,True
114,Archive AI,1.0,0.975,True
115,Human Civilization,1.0,0.8537,True
115,Archive AI,1.0,0.9776,True
116,Human Civilization,1.0,0.8512,True
116,Archive AI,1.0,0.9702,True
117,Human Civilization,1.0,0.8451,True
117,Archive AI,0.9919,0.9707,True
118,Human Civilization,1.0,0.8436,True
118,Archive AI,1.0,0.9645,True
119,Human Civilization,0.9962,0.8348,True
119,Archive AI,1.0,0.9615,True
120,Human Civilization,1.0,0.833,True
120,Archive AI,1.0,0.9549,True
121,Human Civilization,1.0,0.8285,True
121,Archive AI,1.0,0.9517,True
122,Human Civilization,1.0,0.8247,True
122,Archive AI,1.0,0.9428,True
123,Human Civilization,1.0,0.8233,True
123,Archive AI,1.0,0.9365,True
124,Human Civilization,0.9982,0.8169,True
124,Archive AI,1.0,0.9345,True
125,Human Civilization,0.9988,0.8109,True
125,Archive AI,1.0,0.934,True
126,Human Civilization,1.0,0.8013,True
126,Archive AI,0.9907,0.9402,True
127,Human Civilization,1.0,0.8043,True
127,Archive AI,0.9989,0.9318,True
128,Human Civilization,0.9957,0.802,True
128,Archive AI,0.9912,0.927,True
129,Human Civilization,0.988,0.7968,True
129,Archive AI,1.0,0.9255,True
130,Human Civilization,0.9994,0.8039,True
130,Archive AI,0.9999,0.9173,True
131,Human Civilization,1.0,0.7992,True
131,Archive AI,1.0,0.9257,True
132,Human Civilization,1.0,0.799,True
132,Archive AI,1.0,0.9176,True
133,Human Civilization,1.0,0.7922,True
133,Archive AI,1.0,0.9141,True
134,Human Civilization,1.0,0.7853,True
134,Archive AI,1.0,0.9054,True
135,Human Civilization,1.0,0.7924,True
135,Archive AI,1.0,0.913,True
136,Human Civilization,0.9947,0.7828,True
136,Archive AI,1.0,0.9144,True
137,Human Civilization,1.0,0.7886,True
137,Archive AI,1.0,0.9072,True
138,Human Civilization,1.0,0.7873,True
138,Archive AI,1.0,0.9139,True
139,Human Civilization,1.0,0.7916,True
139,Archive AI,1.0,0.9155,True
140,Human Civilization,1.0,0.7893,True
140,Archive AI,0.9979,0.9242,True
141,Human Civilization,1.0,0.7804,True
141,Archive AI,1.0,0.9266,True
142,Human Civilization,0.991,0.7726,True
142,Archive AI,0.9955,0.9355,True
143,Human Civilization,1.0,0.7668,True
143,Archive AI,0.9901,0.9384,True
144,Human Civilization,1.0,0.7709,True
144,Archive AI,1.0,0.9299,True
145,Human Civilization,0.9962,0.7794,True
145,Archive AI,1.0,0.93,True
146,Human Civilization,0.988,0.7745,True
146,Archive AI,0.9967,0.9389,True
147,Human Civilization,0.9947,0.7662,True
147,Archive AI,1.0,0.9444,True
148,Human Civilization,0.9917,0.7739,True
148,Archive AI,0.9944,0.9349,True
149,Human Civilization,0.9939,0.7705,True
149,Archive AI,0.99,0.9402,True
150,Human Civilization,0.9887,0.7776,True
150,Archive AI,0.9876,0.9389,True
151,Human Civilization,0.9954,0.7738,True
151,Archive AI,1.0,0.9385,True
152,Human Civilization,0.9873,0.7782,True
152,Archive AI,1.0,0.9303,True
153,Human Civilization,0.9858,0.7706,True
153,Archive AI,1.0,0.9347,True
154,Human Civilization,0.9803,0.7673,True
154,Archive AI,0.9947,0.928,True
155,Human Civilization,0.971,0.771,True
155,Archive AI,1.0,0.9366,True
156,Human Civilization,0.9811,0.7694,True
156,Archive AI,1.0,0.9337,True
157,Human Civilization,0.9897,0.7754,True
157,Archive AI,1.0,0.9294,True
158,Human Civilization,1.0,0.7832,True
158,Archive AI,1.0,0.9305,True
159,Human Civilization,0.9978,0.7758,True
159,Archive AI,1.0,0.9387,True
160,Human Civilization,1.0,0.7689,True
160,Archive AI,1.0,0.9327,True
161,Human Civilization,1.0,0.7655,True
161,Archive AI,0.9988,0.9245,True
162,Human Civilization,1.0,0.774,True
162,Archive AI,0.9972,0.926,True
163,Human Civilization,1.0,0.7694,True
163,Archive AI,1.0,0.9242,True
164,Human Civilization,1.0,0.7784,True
164,Archive AI,0.9977,0.9238,True
165,Human Civilization,1.0,0.7841,True
165,Archive AI,1.0,0.9294,True
166,Human Civilization,1.0,0.7814,True
166,Archive AI,1.0,0.9354,True
167,Human Civilization,0.9999,0.7795,True
167,Archive AI,0.9971,0.94,True
168,Human Civilization,1.0,0.7808,True
168,Archive AI,1.0,0.9393,True
169,Human Civilization,1.0,0.7884,True
169,Archive AI,0.9955,0.9403,True
170,Human Civilization,1.0,0.781,True
170,Archive AI,0.9867,0.9313,True
171,Human Civilization,1.0,0.7752,True
171,Archive AI,0.9967,0.9384,True
172,Human Civilization,1.0,0.7702,True
172,Archive AI,0.9946,0.9364,True
173,Human Civilization,1.0,0.7789,True
173,Archive AI,0.9985,0.9365,True
174,Human Civilization,1.0,0.7714,True
174,Archive AI,0.9998,0.937,True
175,Human Civilization,1.0,0.7699,True
175,Archive AI,1.0,0.9431,True
176,Human Civilization,1.0,0.7769,True
176,Archive AI,1.0,0.9367,True
177,Human Civilization,0.9993,0.773,True
177,Archive AI,1.0,0.9432,True
178,Human Civilization,0.9907,0.7701,True
178,Archive AI,1.0,0.9345,True
179,Human Civilization,1.0,0.7784,True
179,Archive AI,1.0,0.9299,True
180,Human Civilization,1.0,0.7845,True
180,Archive AI,1.0,0.9326,True
181,Human Civilization,1.0,0.7865,True
181,Archive AI,0.9974,0.9339,True
182,Human Civilization,1.0,0.7861,True
182,Archive AI,1.0,0.938,True
183,Human Civilization,0.9939,0.785,True
183,Archive AI,1.0,0.947,True
184,Human Civilization,1.0,0.7915,True
184,Archive AI,0.998,0.9449,True
185,Human Civilization,1.0,0.7934,True
185,Archive AI,1.0,0.9444,True
186,Human Civilization,1.0,0.791,True
186,Archive AI,1.0,0.9381,True
187,Human Civilization,0.9954,0.7849,True
187,Archive AI,1.0,0.9338,True
188,Human Civilization,1.0,0.7753,True
188,Archive AI,1.0,0.9267,True
189,Human Civilization,1.0,0.7799,True
189,Archive AI,1.0,0.9309,True
190,Human Civilization,0.9934,0.7869,True
190,Archive AI,0.9923,0.9239,True
191,Human Civilization,0.9989,0.7889,True
191,Archive AI,0.9896,0.9236,True
192,Human Civilization,1.0,0.7827,True
192,Archive AI,1.0,0.9332,True
193,Human Civilization,1.0,0.7872,True
193,Archive AI,1.0,0.9364,True
194,Human Civilization,1.0,0.7885,True
194,Archive AI,1.0,0.9276,True
195,Human Civilization,1.0,0.7936,True
195,Archive AI,1.0,0.9266,True
196,Human Civilization,1.0,0.7919,True
196,Archive AI,1.0,0.9201,True
197,Human Civilization,1.0,0.799,True
197,Archive AI,1.0,0.9102,True
198,Human Civilization,0.9901,0.8061,True
198,Archive AI,1.0,0.9188,True
199,Human Civilization,0.9837,0.8051,True
199,Archive AI,0.9946,0.9287,True
200,Human Civilization,1.0,0.7964,True
200,Archive AI,1.0,0.9239,True
201,Human Civilization,1.0,0.7979,True
201,Archive AI,0.997,0.9321,True
202,Human Civilization,0.9972,0.7903,True
202,Archive AI,1.0,0.9256,True
203,Human Civilization,1.0,0.7891,True
203,Archive AI,1.0,0.9225,True
204,Human Civilization,1.0,0.7844,True
204,Archive AI,1.0,0.926,True
205,Human Civilization,1.0,0.7789,True
205,Archive AI,0.9971,0.919,True
206,Human Civilization,1.0,0.7739,True
206,Archive AI,0.9909,0.9223,True
207,Human Civilization,1.0,0.7738,True
207,Archive AI,0.9925,0.9287,True
208,Human Civilization,1.0,0.7773,True
208,Archive AI,0.9912,0.9277,True
209,Human Civilization,1.0,0.7828,True
209,Archive AI,0.9869,0.9198,True
210,Human Civilization,0.9948,0.7859,True
210,Archive AI,1.0,0.9158,True
211,Human Civilization,1.0,0.7826,True
211,Archive AI,0.9981,0.9185,True
212,Human Civilization,0.9902,0.7908,True
212,Archive AI,0.9979,0.9233,True
213,Human Civilization,0.9817,0.7947,True
213,Archive AI,1.0,0.9215,True
214,Human Civilization,0.9938,0.7887,True
214,Archive AI,1.0,0.9183,True
215,Human Civilization,0.9848,0.7817,True
215,Archive AI,1.0,0.9123,True
216,Human Civilization,0.9961,0.784,True
216,Archive AI,1.0,0.9208,True
217,Human Civilization,1.0,0.7747,True
217,Archive AI,1.0,0.9291,True
218,Human Civilization,1.0,0.7682,True
218,Archive AI,1.0,0.9382,True
219,Human Civilization,1.0,0.7725,True
219,Archive AI,0.9946,0.9368,True
220,Human Civilization,1.0,0.7628,True
220,Archive AI,0.9961,0.9291,True
221,Human Civilization,1.0,0.7696,True
221,Archive AI,0.9869,0.9305,True
222,Human Civilization,1.0,0.775,True
222,Archive AI,0.9807,0.9369,True
223,Human Civilization,1.0,0.7808,True
223,Archive AI,0.993,0.9346,True
224,Human Civilization,0.9953,0.7735,True
224,Archive AI,1.0,0.9264,True
225,Human Civilization,1.0,0.7666,True
225,Archive AI,0.9913,0.9271,True
226,Human Civilization,1.0,0.7711,True
226,Archive AI,0.9917,0.9368,True
227,Human Civilization,1.0,0.7713,True
227,Archive AI,0.9826,0.9318,True
228,Human Civilization,0.9987,0.7748,True
228,Archive AI,0.991,0.9242,True
229,Human Civilization,1.0,0.7675,True
229,Archive AI,0.9928,0.9245,True
230,Human Civilization,1.0,0.7744,True
230,Archive AI,0.9836,0.924,True
231,Human Civilization,1.0,0.7708,True
231,Archive AI,0.9774,0.9194,True
232,Human Civilization,1.0,0.7683,True
232,Archive AI,0.9888,0.9099,True
233,Human Civilization,1.0,0.7729,True
233,Archive AI,0.9901,0.9092,True
234,Human Civilization,1.0,0.7745,True
234,Archive AI,0.9889,0.9084,True
235,Human Civilization,1.0,0.771,True
235,Archive AI,1.0,0.9156,True
236,Human Civilization,0.9957,0.7744,True
236,Archive AI,1.0,0.9179,True
237,Human Civilization,0.9945,0.7686,True
237,Archive AI,1.0,0.9134,True
238,Human Civilization,1.0,0.7716,True
238,Archive AI,1.0,0.9209,True
239,Human Civilization,0.992,0.7732,True
239,Archive AI,1.0,0.915,True
240,Human Civilization,0.9955,0.7652,True
240,Archive AI,1.0,0.9166,True
241,Human Civilization,0.9904,0.7748,True
241,Archive AI,0.9915,0.918,True
242,Human Civilization,1.0,0.7692,True
242,Archive AI,0.9903,0.9275,True
243,Human Civilization,0.9915,0.771,True
243,Archive AI,0.9915,0.9283,True
244,Human Civilization,0.996,0.7723,True
244,Archive AI,0.984,0.9293,True
245,Human Civilization,0.9922,0.7751,True
245,Archive AI,0.9785,0.9244,True
246,Human Civilization,0.9884,0.777,True
246,Archive AI,0.9744,0.9173,True
247,Human Civilization,0.9917,0.768,True
247,Archive AI,0.985,0.9088,True
248,Human Civilization,0.9899,0.7613,True
248,Archive AI,0.9869,0.9108,True
249,Human Civilization,0.9847,0.7541,True
249,Archive AI,0.9873,0.9052,True
250,Human Civilization,0.9781,0.7463,True
250,Archive AI,0.9822,0.905,True
251,Human Civilization,0.9842,0.741,True
251,Archive AI,0.9832,0.9055,True
252,Human Civilization,0.9782,0.7405,True
252,Archive AI,0.9925,0.9127,True
253,Human Civilization,0.9807,0.7403,True
253,Archive AI,1.0,0.9056,True
254,Human Civilization,0.9906,0.7432,True
254,Archive AI,1.0,0.898,True
255,Human Civilization,0.9835,0.7443,True
255,Archive AI,1.0,0.897,True
256,Human Civilization,0.9816,0.7535,True
256,Archive AI,1.0,0.9033,True
257,Human Civilization,0.9782,0.7454,True
257,Archive AI,1.0,0.8983,True
258,Human Civilization,0.9945,0.7467,True
258,Archive AI,1.0,0.9008,True
259,Human Civilization,0.9943,0.7524,True
259,Archive AI,1.0,0.9013,True
260,Human Civilization,0.994,0.7463,True
260,Archive AI,1.0,0.8946,True
261,Human Civilization,1.0,0.756,True
261,Archive AI,0.9968,0.8902,True
262,Human Civilization,1.0,0.7485,True
262,Archive AI,1.0,0.8946,True
263,Human Civilization,0.9941,0.744,True
263,Archive AI,1.0,0.9041,True
264,Human Civilization,1.0,0.7539,True
264,Archive AI,1.0,0.9139,True
265,Human Civilization,1.0,0.7614,True
265,Archive AI,1.0,0.9136,True
266,Human Civilization,1.0,0.764,True
266,Archive AI,0.99,0.92,True
267,Human Civilization,0.9923,0.7577,True
267,Archive AI,0.9851,0.93,True
268,Human Civilization,0.998,0.7637,True
268,Archive AI,0.9929,0.9215,True
269,Human Civilization,1.0,0.76,True
269,Archive AI,0.9856,0.9269,True
270,Human Civilization,0.9969,0.751,True
270,Archive AI,1.0,0.9365,True
271,Human Civilization,0.9925,0.7438,True
271,Archive AI,0.9981,0.9406,True
272,Human Civilization,1.0,0.7393,True
272,Archive AI,0.9915,0.9422,True
273,Human Civilization,0.9933,0.7487,True
273,Archive AI,0.9946,0.9409,True
274,Human Civilization,1.0,0.7426,True
274,Archive AI,1.0,0.9428,True
275,Human Civilization,1.0,0.7492,True
275,Archive AI,0.9932,0.9417,True
276,Human Civilization,1.0,0.7538,True
276,Archive AI,1.0,0.9349,True
277,Human Civilization,0.9941,0.7482,True
277,Archive AI,0.9904,0.9365,True
278,Human Civilization,1.0,0.7407,True
278,Archive AI,1.0,0.9299,True
279,Human Civilization,1.0,0.743,True
279,Archive AI,1.0,0.9366,True
280,Human Civilization,1.0,0.735,True
280,Archive AI,0.997,0.9304,True
281,Human Civilization,1.0,0.7296,True
281,Archive AI,1.0,0.9319,True
282,Human Civilization,1.0,0.7346,True
282,Archive AI,1.0,0.9263,True
283,Human Civilization,1.0,0.7313,True
283,Archive AI,1.0,0.9283,True
284,Human Civilization,1.0,0.7245,True
284,Archive AI,1.0,0.9354,True
285,Human Civilization,0.999,0.7223,True
285,Archive AI,1.0,0.9317,True
286,Human Civilization,1.0,0.7173,True
286,Archive AI,1.0,0.9304,True
287,Human Civilization,1.0,0.7169,True
287,Archive AI,1.0,0.9216,True
288,Human Civilization,1.0,0.7073,True
288,Archive AI,1.0,0.9173,True
289,Human Civilization,0.9978,0.7101,True
289,Archive AI,0.9901,0.9083,True
290,Human Civilization,1.0,0.7162,True
290,Archive AI,1.0,0.9083,True
291,Human Civilization,0.99,0.7156,True
291,Archive AI,0.9992,0.9016,True
292,Human Civilization,0.9957,0.709,True
292,Archive AI,1.0,0.8958,True
293,Human Civilization,0.9959,0.7071,True
293,Archive AI,1.0,0.9031,True
294,Human Civilization,1.0,0.717,True
294,Archive AI,1.0,0.9126,True
295,Human Civilization,1.0,0.7266,True
295,Archive AI,1.0,0.9027,True
296,Human Civilization,1.0,0.7327,True
296,Archive AI,0.9954,0.8968,True
297,Human Civilization,1.0,0.7399,True
297,Archive AI,1.0,0.8961,True
298,Human Civilization,1.0,0.7482,True
298,Archive AI,1.0,0.892,True
299,Human Civilization,0.9935,0.7497,True
299,Archive AI,1.0,0.9015,True
