t,name,P,R,Xi,death_type
0,SimStar-40,0.1115,0.557,0.1573,alive
0,SimStar-41,0.1698,0.0,0.1942,alive
0,SimStar-42,0.7952,0.548,0.4409,alive
0,SimStar-43,0.1413,0.4651,0.1032,alive
0,SimStar-44,0.917,0.0,0.7228,alive
0,SimStar-45,0.1827,0.0,0.1261,alive
0,SimStar-46,0.4717,0.5938,0.3996,alive
0,SimStar-47,0.2033,0.1857,0.1737,alive
0,SimStar-48,0.4046,0.0,0.0874,alive
0,SimStar-49,0.7855,0.7278,0.7823,alive
0,SimStar-50,0.3919,0.462,0.1373,alive
0,Earth,1.0,0.8598,0.0,alive
0,Mars,1.0,0.597,0.0,alive
1,SimStar-1,0.1285,0.0,0.1666,alive
1,SimStar-2,0.6605,0.0,0.6584,alive
1,SimStar-3,0.7513,0.8506,0.687,alive
1,SimStar-4,0.7685,0.3311,0.5886,alive
1,SimStar-5,0.8348,0.2138,0.645,alive
1,SimStar-6,0.6453,0.0,0.2727,alive
1,SimStar-7,0.6001,0.9517,0.4854,alive
1,SimStar-8,0.5797,0.9197,0.4904,alive
1,SimStar-9,0.5669,0.0,0.1675,alive
1,SimStar-10,0.8275,0.0,0.7237,alive
1,SimStar-11,0.5383,0.894,0.3989,alive
1,SimStar-12,0.6271,0.0,0.3853,alive
1,SimStar-13,0.5786,0.0834,0.3475,alive
1,SimStar-14,0.4678,0.0,0.4654,alive
1,SimStar-15,0.7864,0.0,0.4276,alive
1,SimStar-16,0.4024,0.0,0.2562,alive
1,SimStar-17,0.4695,0.0,0.2836,alive
1,SimStar-18,0.3764,0.0,0.2108,alive
1,SimStar-19,0.447,0.0374,0.3412,alive
1,SimStar-20,0.259,0.0,0.1064,alive
1,SimStar-21,0.2466,0.9204,0.2056,alive
1,SimStar-22,0.741,0.0,0.4954,alive
1,SimStar-23,0.9201,0.0,0.7592,alive
1,SimStar-24,0.701,0.0,0.5568,alive
1,SimStar-25,0.6411,0.363,0.2985,alive
1,SimStar-26,0.4233,0.9702,0.3041,alive
1,SimStar-27,0.5766,0.9427,0.2674,alive
1,SimStar-28,0.8798,0.0,0.5585,alive
1,SimStar-29,0.9275,0.0,0.774,alive
1,SimStar-30,0.1671,0.0462,0.1233,alive
1,SimStar-31,0.6493,0.0,0.5272,alive
1,SimStar-32,0.9239,0.0,0.5733,alive
1,SimStar-33,0.4394,0.0,0.2847,alive
1,SimStar-34,0.3968,0.5526,0.3037,alive
1,SimStar-35,0.8433,0.9036,0.8249,alive
1,SimStar-36,0.8092,0.2607,0.4977,alive
1,SimStar-37,0.5009,0.0,0.3524,alive
1,SimStar-38,0.2084,0.0,0.2133,alive
1,SimStar-39,0.6968,0.0,0.3633,alive
1,SimStar-40,0.1113,0.5568,0.1565,alive
1,SimStar-41,0.1698,0.0,0.1934,alive
1,SimStar-42,0.7952,0.548,0.4378,alive
1,SimStar-43,0.1412,0.4648,0.1036,alive
1,SimStar-44,0.9169,0.0,0.7183,alive
1,SimStar-45,0.1826,0.0,0.1266,alive
1,SimStar-46,0.4716,0.5932,0.3993,alive
1,SimStar-47,0.2033,0.1855,0.1752,alive
1,SimStar-48,0.4045,0.0,0.0865,alive
1,SimStar-49,0.7854,0.7271,0.7792,alive
1,SimStar-50,0.3918,0.4615,0.1375,alive
1,Earth,0.9999,0.8593,0.0001,alive
1,Mars,0.9999,0.596,0.0001,alive
2,SimStar-1,0.1283,0.0,0.1657,alive
2,SimStar-2,0.6604,0.0,0.6567,alive
2,SimStar-3,0.7513,0.8508,0.6851,alive
2,SimStar-4,0.7685,0.3311,0.5864,alive
2,SimStar-5,0.8347,0.2138,0.6413,alive
2,SimStar-6,0.6453,0.0,0.2706,alive
2,SimStar-7,0.6,0.9514,0.4844,alive
2,SimStar-8,0.5796,0.9186,0.4886,alive
2,SimStar-9,0.5668,0.0,0.166,alive
2,SimStar-10,0.8274,0.0,0.7199,alive
2,SimStar-11,0.5381,0.8935,0.3969,alive
2,SimStar-12,0.6269,0.0,0.3838,alive
2,SimStar-13,0.5784,0.0834,0.3454,alive
2,SimStar-14,0.4677,0.0,0.4651,alive
2,SimStar-15,0.7863,0.0,0.4248,alive
2,SimStar-16,0.4024,0.0,0.2556,alive
2,SimStar-17,0.4692,0.0,0.2829,alive
2,SimStar-18,0.3764,0.0,0.2099,alive
2,SimStar-19,0.447,0.0374,0.3403,alive
2,SimStar-20,0.2589,0.0,0.1071,alive
2,SimStar-21,0.2466,0.9207,0.2066,alive
2,SimStar-22,0.7409,0.0,0.4933,alive
2,SimStar-23,0.9199,0.0,0.756,alive
2,SimStar-24,0.701,0.0,0.5539,alive
2,SimStar-25,0.6409,0.3631,0.2963,alive
2,SimStar-26,0.4232,0.9689,0.304,alive
2,SimStar-27,0.5764,0.9419,0.2653,alive
2,SimStar-28,0.8797,0.0,0.5544,alive
2,SimStar-29,0.9275,0.0,0.77,alive
2,SimStar-30,0.1671,0.0462,0.1249,alive
2,SimStar-31,0.6492,0.0,0.5254,alive
2,SimStar-32,0.9238,0.0,0.5695,alive
2,SimStar-33,0.4394,0.0,0.284,alive
2,SimStar-34,0.3968,0.552,0.3031,alive
2,SimStar-35,0.843,0.9036,0.822,alive
2,SimStar-36,0.8091,0.2607,0.4947,alive
2,SimStar-37,0.5009,0.0,0.3511,alive
2,SimStar-38,0.2083,0.0,0.2143,alive
2,SimStar-39,0.6967,0.0,0.361,alive
2,SimStar-40,0.1111,0.5569,0.156,alive
2,SimStar-41,0.1698,0.0,0.193,alive
2,SimStar-42,0.7952,0.5478,0.4342,alive
2,SimStar-43,0.1411,0.4649,0.104,alive
2,SimStar-44,0.9167,0.0,0.714,alive
2,SimStar-45,0.1824,0.0,0.1265,alive
2,SimStar-46,0.4715,0.5925,0.3984,alive
2,SimStar-47,0.2033,0.1853,0.175,alive
2,SimStar-48,0.4045,0.0,0.0863,alive
2,SimStar-49,0.7853,0.7267,0.777,alive
2,SimStar-50,0.3918,0.4608,0.1369,alive
2,Earth,0.9999,0.8581,0.0001,alive
2,Mars,0.9999,0.5961,0.0001,alive
3,SimStar-1,0.1281,0.0,0.1657,alive
3,SimStar-2,0.6604,0.0,0.6548,alive
3,SimStar-3,0.7513,0.8498,0.6825,alive
3,SimStar-4,0.7684,0.3307,0.5833,alive
3,SimStar-5,0.8346,0.2138,0.6386,alive
3,SimStar-6,0.6453,0.0,0.268,alive
3,SimStar-7,0.6,0.9499,0.482,alive
3,SimStar-8,0.5795,0.9181,0.4863,alive
3,SimStar-9,0.5667,0.0,0.164,alive
3,SimStar-10,0.8273,0.0,0.7164,alive
3,SimStar-11,0.538,0.8936,0.3956,alive
3,SimStar-12,0.6267,0.0,0.3813,alive
3,SimStar-13,0.5781,0.0834,0.3441,alive
3,SimStar-14,0.4677,0.0,0.4649,alive
3,SimStar-15,0.7863,0.0,0.4221,alive
3,SimStar-16,0.4023,0.0,0.2555,alive
3,SimStar-17,0.4689,0.0,0.2823,alive
3,SimStar-18,0.3763,0.0,0.2099,alive
3,SimStar-19,0.447,0.0374,0.34,alive
3,SimStar-20,0.2588,0.0,0.1069,alive
3,SimStar-21,0.2466,0.9197,0.2077,alive
3,SimStar-22,0.7408,0.0,0.4905,alive
3,SimStar-23,0.9198,0.0,0.7518,alive
3,SimStar-24,0.701,0.0,0.5518,alive
3,SimStar-25,0.6407,0.3629,0.2944,alive
3,SimStar-26,0.423,0.9677,0.3031,alive
3,SimStar-27,0.5762,0.9417,0.2635,alive
3,SimStar-28,0.8796,0.0,0.5511,alive
3,SimStar-29,0.9275,0.0,0.7666,alive
3,SimStar-30,0.1671,0.0462,0.1268,alive
3,SimStar-31,0.649,0.0,0.5224,alive
3,SimStar-32,0.9237,0.0,0.5653,alive
3,SimStar-33,0.4394,0.0,0.2833,alive
3,SimStar-34,0.3968,0.5518,0.3031,alive
3,SimStar-35,0.8427,0.9025,0.8182,alive
3,SimStar-36,0.8089,0.2604,0.4911,alive
3,SimStar-37,0.5008,0.0,0.3496,alive
3,SimStar-38,0.2081,0.0,0.2149,alive
3,SimStar-39,0.6966,0.0,0.3579,alive
3,SimStar-40,0.1109,0.5568,0.1556,alive
3,SimStar-41,0.1697,0.0,0.1926,alive
3,SimStar-42,0.7952,0.548,0.4315,alive
3,SimStar-43,0.141,0.4649,0.1044,alive
3,SimStar-44,0.9166,0.0,0.7097,alive
3,SimStar-45,0.1822,0.0,0.1273,alive
3,SimStar-46,0.4714,0.5922,0.3967,alive
3,SimStar-47,0.2033,0.1854,0.176,alive
3,SimStar-48,0.4044,0.0,0.0857,alive
3,SimStar-49,0.7853,0.7258,0.7737,alive
3,SimStar-50,0.3917,0.4606,0.1362,alive
3,Earth,0.9998,0.8581,0.0002,alive
3,Mars,0.9998,0.5947,0.0002,alive
4,SimStar-1,0.128,0.0,0.1652,alive
4,SimStar-2,0.6604,0.0,0.653,alive
4,SimStar-3,0.7513,0.8494,0.6797,alive
4,SimStar-4,0.7684,0.3306,0.5798,alive
4,SimStar-5,0.8345,0.2135,0.6354,alive
4,SimStar-6,0.6452,0.0,0.2655,alive
4,SimStar-7,0.6,0.9501,0.4799,alive
4,SimStar-8,0.5794,0.9183,0.4844,alive
4,SimStar-9,0.5667,0.0,0.1619,alive
4,SimStar-10,0.8273,0.0,0.714,alive
4,SimStar-11,0.5379,0.8931,0.3935,alive
4,SimStar-12,0.6265,0.0,0.3798,alive
4,SimStar-13,0.5779,0.0833,0.342,alive
4,SimStar-14,0.4676,0.0,0.4648,alive
4,SimStar-15,0.7863,0.0,0.4196,alive
4,SimStar-16,0.4023,0.0,0.2556,alive
4,SimStar-17,0.4686,0.0,0.281,alive
4,SimStar-18,0.3763,0.0,0.2094,alive
4,SimStar-19,0.447,0.0373,0.3395,alive
4,SimStar-20,0.2588,0.0,0.1077,alive
4,SimStar-21,0.2466,0.9185,0.208,alive
4,SimStar-22,0.7406,0.0,0.4874,alive
4,SimStar-23,0.9196,0.0,0.7477,alive
4,SimStar-24,0.701,0.0,0.55,alive
4,SimStar-25,0.6405,0.3624,0.2916,alive
4,SimStar-26,0.4229,0.9673,0.3018,alive
4,SimStar-27,0.576,0.9412,0.2614,alive
4,SimStar-28,0.8795,0.0,0.5474,alive
4,SimStar-29,0.9275,0.0,0.7621,alive
4,SimStar-30,0.1671,0.0461,0.1274,alive
4,SimStar-31,0.6489,0.0,0.5209,alive
4,SimStar-32,0.9236,0.0,0.5618,alive
4,SimStar-33,0.4393,0.0,0.2821,alive
4,SimStar-34,0.3968,0.5512,0.3029,alive
4,SimStar-35,0.8424,0.9023,0.8142,alive
4,SimStar-36,0.8087,0.2604,0.4879,alive
4,SimStar-37,0.5007,0.0,0.3489,alive
4,SimStar-38,0.208,0.0,0.216,alive
4,SimStar-39,0.6966,0.0,0.3555,alive
4,SimStar-40,0.1107,0.5566,0.1547,alive
4,SimStar-41,0.1697,0.0,0.1922,alive
4,SimStar-42,0.7952,0.5473,0.428,alive
4,SimStar-43,0.1408,0.465,0.1053,alive
4,SimStar-44,0.9164,0.0,0.7053,alive
4,SimStar-45,0.1821,0.0,0.1274,alive
4,SimStar-46,0.4713,0.5923,0.3949,alive
4,SimStar-47,0.2032,0.1852,0.1761,alive
4,SimStar-48,0.4044,0.0,0.0854,alive
4,SimStar-49,0.7852,0.7257,0.77,alive
4,SimStar-50,0.3917,0.4604,0.1352,alive
4,Earth,0.9998,0.8582,0.0002,alive
4,Mars,0.9998,0.5936,0.0002,alive
5,SimStar-1,0.1278,0.0,0.1652,alive
5,SimStar-2,0.6604,0.0,0.6513,alive
5,SimStar-3,0.7513,0.8492,0.678,alive
5,SimStar-4,0.7683,0.3308,0.5766,alive
5,SimStar-5,0.8344,0.2133,0.6324,alive
5,SimStar-6,0.6452,0.0,0.2636,alive
5,SimStar-7,0.6,0.95,0.4778,alive
5,SimStar-8,0.5793,0.918,0.4832,alive
5,SimStar-9,0.5666,0.0,0.1605,alive
5,SimStar-10,0.8272,0.0,0.7105,alive
5,SimStar-11,0.5377,0.8933,0.392,alive
5,SimStar-12,0.6264,0.0,0.378,alive
5,SimStar-13,0.5777,0.0833,0.3407,alive
5,SimStar-14,0.4675,0.0,0.463,alive
5,SimStar-15,0.7862,0.0,0.4169,alive
5,SimStar-16,0.4023,0.0,0.2553,alive
5,SimStar-17,0.4683,0.0,0.2805,alive
5,SimStar-18,0.3762,0.0,0.2087,alive
5,SimStar-19,0.447,0.0373,0.3392,alive
5,SimStar-20,0.2587,0.0,0.1084,alive
5,SimStar-21,0.2465,0.9182,0.2088,alive
5,SimStar-22,0.7405,0.0,0.484,alive
5,SimStar-23,0.9194,0.0,0.7438,alive
5,SimStar-24,0.7009,0.0,0.548,alive
5,SimStar-25,0.6403,0.3626,0.2888,alive
5,SimStar-26,0.4228,0.9675,0.3018,alive
5,SimStar-27,0.5758,0.941,0.2597,alive
5,SimStar-28,0.8794,0.0,0.5437,alive
5,SimStar-29,0.9275,0.0,0.7577,alive
5,SimStar-30,0.167,0.0461,0.1283,alive
5,SimStar-31,0.6487,0.0,0.5184,alive
5,SimStar-32,0.9235,0.0,0.5577,alive
5,SimStar-33,0.4393,0.0,0.2813,alive
5,SimStar-34,0.3967,0.5508,0.303,alive
5,SimStar-35,0.8421,0.9023,0.8101,alive
5,SimStar-36,0.8086,0.2603,0.485,alive
5,SimStar-37,0.5007,0.0,0.3474,alive
5,SimStar-38,0.2078,0.0,0.2163,alive
5,SimStar-39,0.6965,0.0,0.3528,alive
5,SimStar-40,0.1105,0.5568,0.1544,alive
5,SimStar-41,0.1697,0.0,0.1915,alive
5,SimStar-42,0.7951,0.5474,0.4251,alive
5,SimStar-43,0.1407,0.4649,0.1057,alive
5,SimStar-44,0.9162,0.0,0.7019,alive
5,SimStar-45,0.1819,0.0,0.1282,alive
5,SimStar-46,0.4712,0.5925,0.3931,alive
5,SimStar-47,0.2032,0.1853,0.1775,alive
5,SimStar-48,0.4043,0.0,0.0843,alive
5,SimStar-49,0.7851,0.7259,0.7678,alive
5,SimStar-50,0.3916,0.4605,0.1341,alive
5,Earth,0.9997,0.8573,0.0003,alive
5,Mars,0.9997,0.5936,0.0003,alive
6,SimStar-1,0.1276,0.0,0.1653,alive
6,SimStar-2,0.6603,0.0,0.6497,alive
6,SimStar-3,0.7512,0.848,0.6753,alive
6,SimStar-4,0.7683,0.3308,0.5732,alive
6,SimStar-5,0.8343,0.2131,0.6291,alive
6,SimStar-6,0.6452,0.0,0.262,alive
6,SimStar-7,0.5999,0.9499,0.4759,alive
6,SimStar-8,0.5792,0.917,0.4812,alive
6,SimStar-9,0.5665,0.0,0.159,alive
6,SimStar-10,0.8272,0.0,0.7072,alive
6,SimStar-11,0.5376,0.8929,0.3908,alive
6,SimStar-12,0.6262,0.0,0.3754,alive
6,SimStar-13,0.5774,0.0832,0.3381,alive
6,SimStar-14,0.4675,0.0,0.4616,alive
6,SimStar-15,0.7862,0.0,0.414,alive
6,SimStar-16,0.4022,0.0,0.2554,alive
6,SimStar-17,0.4681,0.0,0.2785,alive
6,SimStar-18,0.3762,0.0,0.208,alive
6,SimStar-19,0.4469,0.0373,0.3377,alive
6,SimStar-20,0.2586,0.0,0.1086,alive
6,SimStar-21,0.2465,0.9174,0.2092,alive
6,SimStar-22,0.7404,0.0,0.4811,alive
6,SimStar-23,0.9193,0.0,0.7396,alive
6,SimStar-24,0.7009,0.0,0.5456,alive
6,SimStar-25,0.6401,0.3627,0.2865,alive
6,SimStar-26,0.4227,0.9662,0.3019,alive
6,SimStar-27,0.5756,0.9403,0.2583,alive
6,SimStar-28,0.8793,0.0,0.5402,alive
6,SimStar-29,0.9274,0.0,0.754,alive
6,SimStar-30,0.167,0.0461,0.1296,alive
6,SimStar-31,0.6486,0.0,0.5159,alive
6,SimStar-32,0.9234,0.0,0.5536,alive
6,SimStar-33,0.4393,0.0,0.2804,alive
6,SimStar-34,0.3967,0.5501,0.3025,alive
6,SimStar-35,0.8419,0.9023,0.8071,alive
6,SimStar-36,0.8084,0.26,0.4818,alive
6,SimStar-37,0.5006,0.0,0.3457,alive
6,SimStar-38,0.2076,0.0,0.2165,alive
6,SimStar-39,0.6964,0.0,0.35,alive
6,SimStar-40,0.1103,0.5567,0.1545,alive
6,SimStar-41,0.1697,0.0,0.1914,alive
6,SimStar-42,0.7951,0.547,0.4224,alive
6,SimStar-43,0.1406,0.4649,0.1065,alive
6,SimStar-44,0.9161,0.0,0.6985,alive
6,SimStar-45,0.1818,0.0,0.1286,alive
6,SimStar-46,0.4711,0.5928,0.3927,alive
6,SimStar-47,0.2032,0.1851,0.1785,alive
6,SimStar-48,0.4043,0.0,0.0832,alive
6,SimStar-49,0.785,0.7249,0.7644,alive
6,SimStar-50,0.3916,0.4606,0.1337,alive
6,Earth,0.9997,0.8565,0.0003,alive
6,Mars,0.9997,0.5928,0.0003,alive
7,SimStar-1,0.1275,0.0,0.1648,alive
7,SimStar-2,0.6603,0.0,0.6473,alive
7,SimStar-3,0.7512,0.8477,0.6729,alive
7,SimStar-4,0.7682,0.3309,0.5699,alive
7,SimStar-5,0.8342,0.213,0.6254,alive
7,SimStar-6,0.6452,0.0,0.2598,alive
7,SimStar-7,0.5999,0.9495,0.4744,alive
7,SimStar-8,0.5791,0.9168,0.4787,alive
7,SimStar-9,0.5665,0.0,0.1578,alive
7,SimStar-10,0.8271,0.0,0.7043,alive
7,SimStar-11,0.5375,0.8921,0.3888,alive
7,SimStar-12,0.626,0.0,0.3732,alive
7,SimStar-13,0.5772,0.0832,0.3363,alive
7,SimStar-14,0.4674,0.0,0.4609,alive
7,SimStar-15,0.7861,0.0,0.4112,alive
7,SimStar-16,0.4022,0.0,0.2543,alive
7,SimStar-17,0.4678,0.0,0.2778,alive
7,SimStar-18,0.3762,0.0,0.2069,alive
7,SimStar-19,0.4469,0.0373,0.3376,alive
7,SimStar-20,0.2586,0.0,0.1084,alive
7,SimStar-21,0.2465,0.9169,0.2102,alive
7,SimStar-22,0.7402,0.0,0.4788,alive
7,SimStar-23,0.9191,0.0,0.7356,alive
7,SimStar-24,0.7009,0.0,0.5424,alive
7,SimStar-25,0.6399,0.3625,0.2843,alive
7,SimStar-26,0.4226,0.9647,0.3009,alive
7,SimStar-27,0.5755,0.9391,0.2569,alive
7,SimStar-28,0.8792,0.0,0.5366,alive
7,SimStar-29,0.9274,0.0,0.7508,alive
7,SimStar-30,0.167,0.046,0.1309,alive
7,SimStar-31,0.6484,0.0,0.5135,alive
7,SimStar-32,0.9234,0.0,0.5494,alive
7,SimStar-33,0.4393,0.0,0.2795,alive
7,SimStar-34,0.3967,0.5499,0.3025,alive
7,SimStar-35,0.8416,0.9013,0.8027,alive
7,SimStar-36,0.8082,0.2598,0.4792,alive
7,SimStar-37,0.5005,0.0,0.3453,alive
7,SimStar-38,0.2075,0.0,0.2176,alive
7,SimStar-39,0.6963,0.0,0.3478,alive
7,SimStar-40,0.1101,0.5561,0.1547,alive
7,SimStar-41,0.1697,0.0,0.1919,alive
7,SimStar-42,0.7951,0.5464,0.4194,alive
7,SimStar-43,0.1405,0.4648,0.108,alive
7,SimStar-44,0.9159,0.0,0.6939,alive
7,SimStar-45,0.1816,0.0,0.1294,alive
7,SimStar-46,0.471,0.5921,0.3911,alive
7,SimStar-47,0.2032,0.1849,0.1788,alive
7,SimStar-48,0.4043,0.0,0.0827,alive
7,SimStar-49,0.7849,0.7248,0.7614,alive
7,SimStar-50,0.3915,0.4603,0.1328,alive
7,Earth,0.9996,0.8565,0.0004,alive
7,Mars,0.9996,0.5922,0.0004,alive
8,SimStar-1,0.1273,0.0,0.1645,alive
8,SimStar-2,0.6603,0.0,0.6445,alive
8,SimStar-3,0.7512,0.8471,0.6698,alive
8,SimStar-4,0.7682,0.3309,0.5668,alive
8,SimStar-5,0.8341,0.213,0.6213,alive
8,SimStar-6,0.6452,0.0,0.2573,alive
8,SimStar-7,0.5999,0.9487,0.4726,alive
8,SimStar-8,0.579,0.9172,0.4761,alive
8,SimStar-9,0.5664,0.0,0.1558,alive
8,SimStar-10,0.8271,0.0,0.7017,alive
8,SimStar-11,0.5373,0.8923,0.3871,alive
8,SimStar-12,0.6259,0.0,0.3717,alive
8,SimStar-13,0.577,0.0832,0.3346,alive
8,SimStar-14,0.4673,0.0,0.4605,alive
8,SimStar-15,0.7861,0.0,0.4078,alive
8,SimStar-16,0.4021,0.0,0.2535,alive
8,SimStar-17,0.4675,0.0,0.2769,alive
8,SimStar-18,0.3761,0.0,0.2072,alive
8,SimStar-19,0.4469,0.0372,0.3362,alive
8,SimStar-20,0.2585,0.0,0.1085,alive
8,SimStar-21,0.2465,0.9159,0.2115,alive
8,SimStar-22,0.7401,0.0,0.4757,alive
8,SimStar-23,0.9189,0.0,0.7313,alive
8,SimStar-24,0.7009,0.0,0.5395,alive
8,SimStar-25,0.6397,0.3622,0.2818,alive
8,SimStar-26,0.4225,0.9645,0.3006,alive
8,SimStar-27,0.5753,0.9379,0.2545,alive
8,SimStar-28,0.8791,0.0,0.5322,alive
8,SimStar-29,0.9274,0.0,0.7474,alive
8,SimStar-30,0.167,0.046,0.131,alive
8,SimStar-31,0.6483,0.0,0.511,alive
8,SimStar-32,0.9233,0.0,0.5461,alive
8,SimStar-33,0.4393,0.0,0.2785,alive
8,SimStar-34,0.3967,0.5493,0.3018,alive
8,SimStar-35,0.8413,0.9017,0.7998,alive
8,SimStar-36,0.808,0.2594,0.4766,alive
8,SimStar-37,0.5005,0.0,0.3436,alive
8,SimStar-38,0.2073,0.0,0.2174,alive
8,SimStar-39,0.6963,0.0,0.3455,alive
8,SimStar-40,0.1099,0.5555,0.1541,alive
8,SimStar-41,0.1697,0.0,0.1922,alive
8,SimStar-42,0.7951,0.546,0.4164,alive
8,SimStar-43,0.1404,0.4643,0.1088,alive
8,SimStar-44,0.9158,0.0,0.6899,alive
8,SimStar-45,0.1815,0.0,0.1288,alive
8,SimStar-46,0.4709,0.5923,0.3902,alive
8,SimStar-47,0.2032,0.1849,0.1788,alive
8,SimStar-48,0.4042,0.0,0.0814,alive
8,SimStar-49,0.7848,0.7244,0.7592,alive
8,SimStar-50,0.3915,0.4603,0.1321,alive
8,Earth,0.9996,0.8554,0.0004,alive
8,Mars,0.9996,0.5921,0.0004,alive
9,SimStar-1,0.1271,0.0,0.164,alive
9,SimStar-2,0.6602,0.0,0.6432,alive
9,SimStar-3,0.7512,0.8472,0.6679,alive
9,SimStar-4,0.7681,0.3309,0.5642,alive
9,SimStar-5,0.834,0.213,0.6179,alive
9,SimStar-6,0.6452,0.0,0.2549,alive
9,SimStar-7,0.5999,0.9483,0.4702,alive
9,SimStar-8,0.5789,0.9177,0.4745,alive
9,SimStar-9,0.5663,0.0,0.1546,alive
9,SimStar-10,0.827,0.0,0.6982,alive
9,SimStar-11,0.5372,0.8922,0.3851,alive
9,SimStar-12,0.6257,0.0,0.3695,alive
9,SimStar-13,0.5768,0.0831,0.3336,alive
9,SimStar-14,0.4672,0.0,0.4603,alive
9,SimStar-15,0.786,0.0,0.4045,alive
9,SimStar-16,0.4021,0.0,0.253,alive
9,SimStar-17,0.4672,0.0,0.275,alive
9,SimStar-18,0.3761,0.0,0.2066,alive
9,SimStar-19,0.4469,0.0372,0.3349,alive
9,SimStar-20,0.2584,0.0,0.1088,alive
9,SimStar-21,0.2465,0.9145,0.2123,alive
9,SimStar-22,0.74,0.0,0.4735,alive
9,SimStar-23,0.9188,0.0,0.7272,alive
9,SimStar-24,0.7009,0.0,0.537,alive
9,SimStar-25,0.6395,0.3622,0.2797,alive
9,SimStar-26,0.4223,0.9635,0.3,alive
9,SimStar-27,0.5751,0.9381,0.2525,alive
9,SimStar-28,0.879,0.0,0.5286,alive
9,SimStar-29,0.9274,0.0,0.7434,alive
9,SimStar-30,0.1669,0.046,0.1316,alive
9,SimStar-31,0.6482,0.0,0.5085,alive
9,SimStar-32,0.9232,0.0,0.5418,alive
9,SimStar-33,0.4393,0.0,0.2781,alive
9,SimStar-34,0.3967,0.5492,0.3005,alive
9,SimStar-35,0.841,0.9006,0.7964,alive
9,SimStar-36,0.8079,0.259,0.4739,alive
9,SimStar-37,0.5004,0.0,0.3424,alive
9,SimStar-38,0.2071,0.0,0.2175,alive
9,SimStar-39,0.6962,0.0,0.343,alive
9,SimStar-40,0.1097,0.5555,0.1535,alive
9,SimStar-41,0.1697,0.0,0.1925,alive
9,SimStar-42,0.7951,0.5457,0.413,alive
9,SimStar-43,0.1403,0.4642,0.1091,alive
9,SimStar-44,0.9156,0.0,0.686,alive
9,SimStar-45,0.1813,0.0,0.1282,alive
9,SimStar-46,0.4708,0.5919,0.3888,alive
9,SimStar-47,0.2031,0.1849,0.1788,alive
9,SimStar-48,0.4042,0.0,0.0802,alive
9,SimStar-49,0.7847,0.7234,0.7561,alive
9,SimStar-50,0.3914,0.4601,0.1313,alive
9,Earth,0.9995,0.8543,0.0005,alive
9,Mars,0.9995,0.5917,0.0005,alive
10,SimStar-1,0.127,0.0,0.1632,alive
10,SimStar-2,0.6602,0.0,0.642,alive
10,SimStar-3,0.7512,0.8461,0.6656,alive
10,SimStar-4,0.7681,0.3306,0.5609,alive
10,SimStar-5,0.834,0.2129,0.6152,alive
10,SimStar-6,0.6452,0.0,0.2529,alive
10,SimStar-7,0.5998,0.9485,0.4686,alive
10,SimStar-8,0.5788,0.917,0.4724,alive
10,SimStar-9,0.5662,0.0,0.1531,alive
10,SimStar-10,0.827,0.0,0.6949,alive
10,SimStar-11,0.5371,0.8923,0.3836,alive
10,SimStar-12,0.6255,0.0,0.3669,alive
10,SimStar-13,0.5765,0.083,0.3322,alive
10,SimStar-14,0.4672,0.0,0.4596,alive
10,SimStar-15,0.786,0.0,0.4017,alive
