t,name,P,R,Xi,death_type
2,SimStar-33,0.6342,0.0,0.4567,alive
2,SimStar-34,0.7185,0.0,0.3655,alive
2,SimStar-35,0.9113,0.9207,0.7246,alive
2,SimStar-36,0.175,0.2275,0.0966,alive
2,SimStar-37,0.7388,0.9063,0.4898,alive
2,SimStar-38,0.7578,0.0,0.47,alive
2,SimStar-39,0.2485,0.0,0.0495,alive
2,SimStar-40,0.7076,0.7639,0.3819,alive
2,SimStar-41,0.6491,0.0,0.6144,alive
2,SimStar-42,0.5202,0.0,0.4547,alive
2,SimStar-43,0.8816,0.0757,0.5524,alive
2,SimStar-44,0.9618,0.9875,0.6476,alive
2,SimStar-45,0.4907,0.7998,0.1195,alive
2,SimStar-46,0.6395,0.0,0.4925,alive
2,SimStar-47,0.2327,0.9199,0.0664,alive
2,SimStar-48,0.3188,0.0,0.0881,alive
2,SimStar-49,0.1871,0.0,0.0327,alive
2,SimStar-50,0.9082,0.9472,0.6756,alive
2,Earth,0.9999,0.8571,0.0001,alive
2,Mars,0.9999,0.5944,0.0001,alive
3,SimStar-1,0.5952,0.9068,0.2409,alive
3,SimStar-2,0.9508,0.9357,0.6192,alive
3,SimStar-3,0.1619,0.0,0.0445,alive
3,SimStar-4,0.6941,0.9692,0.5022,alive
3,SimStar-5,0.3792,0.3856,0.1331,alive
3,SimStar-6,0.5182,0.0,0.4682,alive
3,SimStar-7,0.5158,0.914,0.2009,alive
3,SimStar-8,0.6147,0.9728,0.6262,alive
3,SimStar-9,0.4265,0.9506,0.3395,alive
3,SimStar-10,0.2865,0.0,0.1317,alive
3,SimStar-11,0.5075,0.0,0.2174,alive
3,SimStar-12,0.6452,0.0,0.4145,alive
3,SimStar-13,0.3013,0.9,0.2925,alive
3,SimStar-14,0.5599,0.0,0.2945,alive
3,SimStar-15,0.8126,0.0,0.6245,alive
3,SimStar-16,0.9662,0.0,0.5679,alive
3,SimStar-17,0.5498,0.8563,0.2491,alive
3,SimStar-18,0.5977,0.0,0.4784,alive
3,SimStar-19,0.32,0.0,0.0649,alive
3,SimStar-20,0.8496,0.9728,0.6649,alive
3,SimStar-21,0.6118,0.9755,0.2675,alive
3,SimStar-22,0.5589,0.0,0.3489,alive
3,SimStar-23,0.4459,0.0,0.4603,alive
3,SimStar-24,0.6397,0.0,0.2754,alive
3,SimStar-25,0.6761,0.0,0.6238,alive
3,SimStar-26,0.1962,0.9277,0.1023,alive
3,SimStar-27,0.2593,0.0,0.2842,alive
3,SimStar-28,0.8004,0.3948,0.593,alive
3,SimStar-29,0.268,0.0,0.1431,alive
3,SimStar-30,0.4263,0.0,0.18,alive
3,SimStar-31,0.7597,0.9706,0.6655,alive
3,SimStar-32,0.7001,0.7884,0.5619,alive
3,SimStar-33,0.634,0.0,0.4542,alive
3,SimStar-34,0.7183,0.0,0.3632,alive
3,SimStar-35,0.9113,0.9199,0.7201,alive
3,SimStar-36,0.175,0.2273,0.0973,alive
3,SimStar-37,0.7388,0.9063,0.4875,alive
3,SimStar-38,0.7578,0.0,0.4678,alive
3,SimStar-39,0.2485,0.0,0.0505,alive
3,SimStar-40,0.7076,0.7638,0.3792,alive
3,SimStar-41,0.6489,0.0,0.6131,alive
3,SimStar-42,0.5202,0.0,0.4532,alive
3,SimStar-43,0.8816,0.0758,0.5483,alive
3,SimStar-44,0.9617,0.9869,0.6433,alive
3,SimStar-45,0.4907,0.7992,0.1186,alive
3,SimStar-46,0.6394,0.0,0.4897,alive
3,SimStar-47,0.2327,0.92,0.0666,alive
3,SimStar-48,0.3188,0.0,0.0893,alive
3,SimStar-49,0.1871,0.0,0.0333,alive
3,SimStar-50,0.9081,0.9464,0.6711,alive
3,Earth,0.9998,0.8573,0.0002,alive
3,Mars,0.9998,0.5938,0.0002,alive
4,SimStar-1,0.595,0.9061,0.2391,alive
4,SimStar-2,0.9507,0.9354,0.6147,alive
4,SimStar-3,0.1619,0.0,0.0444,alive
4,SimStar-4,0.6941,0.9689,0.5,alive
4,SimStar-5,0.3791,0.3855,0.132,alive
4,SimStar-6,0.5179,0.0,0.4664,alive
4,SimStar-7,0.5157,0.9135,0.1998,alive
4,SimStar-8,0.6145,0.9733,0.6244,alive
4,SimStar-9,0.4262,0.9504,0.3381,alive
4,SimStar-10,0.2865,0.0,0.1315,alive
4,SimStar-11,0.5073,0.0,0.2166,alive
4,SimStar-12,0.6451,0.0,0.4117,alive
4,SimStar-13,0.3012,0.8991,0.2923,alive
4,SimStar-14,0.5598,0.0,0.2927,alive
4,SimStar-15,0.8126,0.0,0.622,alive
4,SimStar-16,0.966,0.0,0.5635,alive
4,SimStar-17,0.5498,0.8554,0.2473,alive
4,SimStar-18,0.5977,0.0,0.4771,alive
4,SimStar-19,0.3199,0.0,0.065,alive
4,SimStar-20,0.8493,0.9722,0.6608,alive
4,SimStar-21,0.6116,0.9748,0.266,alive
4,SimStar-22,0.5589,0.0,0.348,alive
4,SimStar-23,0.4457,0.0,0.4585,alive
4,SimStar-24,0.6395,0.0,0.2726,alive
4,SimStar-25,0.676,0.0,0.6221,alive
4,SimStar-26,0.1962,0.9265,0.1027,alive
4,SimStar-27,0.2593,0.0,0.284,alive
4,SimStar-28,0.8003,0.3944,0.5903,alive
4,SimStar-29,0.2678,0.0,0.1443,alive
4,SimStar-30,0.4261,0.0,0.1797,alive
4,SimStar-31,0.7596,0.9692,0.6632,alive
4,SimStar-32,0.7001,0.7886,0.5601,alive
4,SimStar-33,0.6338,0.0,0.4527,alive
4,SimStar-34,0.7181,0.0,0.36,alive
4,SimStar-35,0.9113,0.9203,0.7158,alive
4,SimStar-36,0.175,0.2273,0.0984,alive
4,SimStar-37,0.7388,0.9054,0.4851,alive
4,SimStar-38,0.7578,0.0,0.4653,alive
4,SimStar-39,0.2485,0.0,0.0508,alive
4,SimStar-40,0.7076,0.7636,0.3768,alive
4,SimStar-41,0.6487,0.0,0.6107,alive
4,SimStar-42,0.5202,0.0,0.4524,alive
4,SimStar-43,0.8815,0.0758,0.5441,alive
4,SimStar-44,0.9616,0.9867,0.6388,alive
4,SimStar-45,0.4907,0.7984,0.1169,alive
4,SimStar-46,0.6393,0.0,0.4876,alive
4,SimStar-47,0.2326,0.9198,0.0675,alive
4,SimStar-48,0.3187,0.0,0.0898,alive
4,SimStar-49,0.187,0.0,0.0337,alive
4,SimStar-50,0.9079,0.9468,0.6679,alive
4,Earth,0.9998,0.857,0.0002,alive
4,Mars,0.9998,0.5933,0.0002,alive
5,SimStar-1,0.5949,0.9055,0.2375,alive
5,SimStar-2,0.9507,0.9357,0.6107,alive
5,SimStar-3,0.1618,0.0,0.0437,alive
5,SimStar-4,0.694,0.9682,0.4972,alive
5,SimStar-5,0.3789,0.3856,0.1315,alive
5,SimStar-6,0.5177,0.0,0.4646,alive
5,SimStar-7,0.5155,0.9125,0.1986,alive
5,SimStar-8,0.6142,0.9725,0.6227,alive
5,SimStar-9,0.4259,0.9504,0.3373,alive
5,SimStar-10,0.2865,0.0,0.1315,alive
5,SimStar-11,0.5071,0.0,0.2157,alive
5,SimStar-12,0.645,0.0,0.4091,alive
5,SimStar-13,0.3012,0.899,0.2918,alive
5,SimStar-14,0.5597,0.0,0.2907,alive
5,SimStar-15,0.8125,0.0,0.6196,alive
5,SimStar-16,0.9659,0.0,0.5596,alive
5,SimStar-17,0.5498,0.8554,0.2453,alive
5,SimStar-18,0.5976,0.0,0.476,alive
5,SimStar-19,0.3198,0.0,0.0651,alive
5,SimStar-20,0.8491,0.9724,0.657,alive
5,SimStar-21,0.6115,0.9734,0.2635,alive
5,SimStar-22,0.5588,0.0,0.3458,alive
5,SimStar-23,0.4454,0.0,0.457,alive
5,SimStar-24,0.6394,0.0,0.27,alive
5,SimStar-25,0.676,0.0,0.6191,alive
5,SimStar-26,0.1961,0.9256,0.1032,alive
5,SimStar-27,0.2593,0.0,0.2845,alive
5,SimStar-28,0.8001,0.3939,0.5868,alive
5,SimStar-29,0.2675,0.0,0.1449,alive
5,SimStar-30,0.4259,0.0,0.1784,alive
5,SimStar-31,0.7596,0.9683,0.66,alive
5,SimStar-32,0.7,0.7877,0.5586,alive
5,SimStar-33,0.6337,0.0,0.4499,alive
5,SimStar-34,0.718,0.0,0.3579,alive
5,SimStar-35,0.9113,0.9206,0.7114,alive
5,SimStar-36,0.175,0.2271,0.0997,alive
5,SimStar-37,0.7388,0.9046,0.482,alive
5,SimStar-38,0.7578,0.0,0.4624,alive
5,SimStar-39,0.2485,0.0,0.0507,alive
5,SimStar-40,0.7075,0.7632,0.3739,alive
5,SimStar-41,0.6485,0.0,0.6083,alive
5,SimStar-42,0.5201,0.0,0.4508,alive
5,SimStar-43,0.8815,0.0758,0.541,alive
5,SimStar-44,0.9614,0.9868,0.6342,alive
5,SimStar-45,0.4906,0.7987,0.116,alive
5,SimStar-46,0.6392,0.0,0.485,alive
5,SimStar-47,0.2326,0.9185,0.0683,alive
5,SimStar-48,0.3187,0.0,0.0901,alive
5,SimStar-49,0.187,0.0,0.0338,alive
5,SimStar-50,0.9078,0.9455,0.6647,alive
5,Earth,0.9997,0.8574,0.0003,alive
5,Mars,0.9997,0.592,0.0003,alive
6,SimStar-1,0.5947,0.9045,0.2362,alive
6,SimStar-2,0.9507,0.9353,0.6062,alive
6,SimStar-3,0.1618,0.0,0.0437,alive
6,SimStar-4,0.694,0.9684,0.4945,alive
6,SimStar-5,0.3787,0.3854,0.1304,alive
6,SimStar-6,0.5174,0.0,0.4634,alive
6,SimStar-7,0.5154,0.9115,0.1976,alive
6,SimStar-8,0.614,0.9717,0.6209,alive
6,SimStar-9,0.4257,0.9499,0.337,alive
6,SimStar-10,0.2865,0.0,0.1313,alive
6,SimStar-11,0.5069,0.0,0.2149,alive
6,SimStar-12,0.6449,0.0,0.4072,alive
6,SimStar-13,0.3012,0.8992,0.2917,alive
6,SimStar-14,0.5596,0.0,0.2888,alive
6,SimStar-15,0.8125,0.0,0.6173,alive
6,SimStar-16,0.9658,0.0,0.555,alive
6,SimStar-17,0.5498,0.8556,0.2441,alive
6,SimStar-18,0.5975,0.0,0.4744,alive
6,SimStar-19,0.3197,0.0,0.065,alive
6,SimStar-20,0.8489,0.9724,0.6528,alive
6,SimStar-21,0.6114,0.9737,0.2616,alive
6,SimStar-22,0.5588,0.0,0.3441,alive
6,SimStar-23,0.4452,0.0,0.4562,alive
6,SimStar-24,0.6393,0.0,0.2678,alive
6,SimStar-25,0.6759,0.0,0.6175,alive
6,SimStar-26,0.1961,0.9245,0.1028,alive
6,SimStar-27,0.2593,0.0,0.2844,alive
6,SimStar-28,0.8,0.3938,0.583,alive
6,SimStar-29,0.2673,0.0,0.1452,alive
6,SimStar-30,0.4257,0.0,0.1772,alive
6,SimStar-31,0.7596,0.9683,0.6576,alive
6,SimStar-32,0.7,0.7866,0.5567,alive
6,SimStar-33,0.6335,0.0,0.4471,alive
6,SimStar-34,0.7178,0.0,0.3546,alive
6,SimStar-35,0.9112,0.921,0.707,alive
6,SimStar-36,0.175,0.2269,0.101,alive
6,SimStar-37,0.7388,0.9048,0.4796,alive
6,SimStar-38,0.7578,0.0,0.4598,alive
6,SimStar-39,0.2484,0.0,0.0513,alive
6,SimStar-40,0.7075,0.7634,0.3717,alive
6,SimStar-41,0.6483,0.0,0.6057,alive
6,SimStar-42,0.5201,0.0,0.4493,alive
6,SimStar-43,0.8814,0.0757,0.5376,alive
6,SimStar-44,0.9613,0.9871,0.6295,alive
6,SimStar-45,0.4906,0.7978,0.1144,alive
6,SimStar-46,0.6391,0.0,0.4837,alive
6,SimStar-47,0.2325,0.9175,0.0689,alive
6,SimStar-48,0.3187,0.0,0.0913,alive
6,SimStar-49,0.187,0.0,0.0333,alive
6,SimStar-50,0.9077,0.9443,0.6607,alive
6,Earth,0.9997,0.8566,0.0003,alive
6,Mars,0.9997,0.5924,0.0003,alive
7,SimStar-1,0.5946,0.9031,0.2347,alive
7,SimStar-2,0.9507,0.9357,0.6023,alive
7,SimStar-3,0.1618,0.0,0.0439,alive
7,SimStar-4,0.694,0.9684,0.4925,alive
7,SimStar-5,0.3786,0.3854,0.1296,alive
7,SimStar-6,0.5172,0.0,0.4613,alive
7,SimStar-7,0.5152,0.9103,0.1966,alive
7,SimStar-8,0.6138,0.971,0.6186,alive
7,SimStar-9,0.4254,0.9488,0.3366,alive
7,SimStar-10,0.2864,0.0,0.1318,alive
7,SimStar-11,0.5067,0.0,0.214,alive
7,SimStar-12,0.6448,0.0,0.4054,alive
7,SimStar-13,0.3012,0.8989,0.2926,alive
7,SimStar-14,0.5595,0.0,0.287,alive
7,SimStar-15,0.8124,0.0,0.6143,alive
7,SimStar-16,0.9657,0.0,0.5513,alive
7,SimStar-17,0.5497,0.8548,0.2424,alive
7,SimStar-18,0.5974,0.0,0.4717,alive
7,SimStar-19,0.3195,0.0,0.0648,alive
7,SimStar-20,0.8486,0.9726,0.6486,alive
7,SimStar-21,0.6112,0.9731,0.2598,alive
7,SimStar-22,0.5588,0.0,0.3423,alive
7,SimStar-23,0.445,0.0,0.455,alive
7,SimStar-24,0.6391,0.0,0.2651,alive
7,SimStar-25,0.6759,0.0,0.6152,alive
7,SimStar-26,0.196,0.9247,0.1033,alive
7,SimStar-27,0.2593,0.0,0.2848,alive
7,SimStar-28,0.7998,0.3939,0.5794,alive
7,SimStar-29,0.2671,0.0,0.1463,alive
7,SimStar-30,0.4255,0.0,0.176,alive
7,SimStar-31,0.7595,0.9673,0.6551,alive
7,SimStar-32,0.7,0.7858,0.5539,alive
7,SimStar-33,0.6333,0.0,0.4449,alive
7,SimStar-34,0.7176,0.0,0.3518,alive
7,SimStar-35,0.9112,0.9213,0.7039,alive
7,SimStar-36,0.175,0.2267,0.1017,alive
7,SimStar-37,0.7388,0.9041,0.4769,alive
7,SimStar-38,0.7578,0.0,0.4572,alive
7,SimStar-39,0.2484,0.0,0.0521,alive
7,SimStar-40,0.7075,0.7626,0.3692,alive
7,SimStar-41,0.6481,0.0,0.6029,alive
7,SimStar-42,0.52,0.0,0.4477,alive
7,SimStar-43,0.8814,0.0756,0.5344,alive
7,SimStar-44,0.9612,0.9874,0.6255,alive
7,SimStar-45,0.4906,0.798,0.1137,alive
7,SimStar-46,0.6389,0.0,0.4811,alive
7,SimStar-47,0.2324,0.9166,0.0698,alive
7,SimStar-48,0.3186,0.0,0.0926,alive
7,SimStar-49,0.1869,0.0,0.0334,alive
7,SimStar-50,0.9075,0.944,0.6574,alive
7,Earth,0.9996,0.8567,0.0004,alive
7,Mars,0.9996,0.5916,0.0004,alive
8,SimStar-1,0.5945,0.9021,0.2328,alive
8,SimStar-2,0.9507,0.9352,0.5983,alive
8,SimStar-3,0.1618,0.0,0.0438,alive
8,SimStar-4,0.694,0.9676,0.4894,alive
8,SimStar-5,0.3784,0.3853,0.1296,alive
8,SimStar-6,0.5169,0.0,0.4589,alive
8,SimStar-7,0.5151,0.9092,0.1949,alive
8,SimStar-8,0.6135,0.9708,0.6174,alive
8,SimStar-9,0.4251,0.9477,0.3363,alive
8,SimStar-10,0.2864,0.0,0.1324,alive
8,SimStar-11,0.5065,0.0,0.2127,alive
8,SimStar-12,0.6448,0.0,0.4035,alive
8,SimStar-13,0.3011,0.8977,0.293,alive
8,SimStar-14,0.5594,0.0,0.2858,alive
8,SimStar-15,0.8124,0.0,0.6109,alive
8,SimStar-16,0.9655,0.0,0.5466,alive
8,SimStar-17,0.5497,0.8545,0.2413,alive
8,SimStar-18,0.5973,0.0,0.4701,alive
8,SimStar-19,0.3194,0.0,0.0641,alive
8,SimStar-20,0.8484,0.973,0.6445,alive
8,SimStar-21,0.6111,0.9722,0.2575,alive
8,SimStar-22,0.5587,0.0,0.3402,alive
8,SimStar-23,0.4447,0.0,0.455,alive
8,SimStar-24,0.639,0.0,0.2629,alive
8,SimStar-25,0.6758,0.0,0.6135,alive
8,SimStar-26,0.196,0.9237,0.1035,alive
8,SimStar-27,0.2592,0.0,0.2857,alive
8,SimStar-28,0.7997,0.3939,0.5759,alive
8,SimStar-29,0.2668,0.0,0.1467,alive
8,SimStar-30,0.4254,0.0,0.1751,alive
8,SimStar-31,0.7595,0.9665,0.6518,alive
8,SimStar-32,0.7,0.7859,0.5511,alive
8,SimStar-33,0.6331,0.0,0.4422,alive
8,SimStar-34,0.7174,0.0,0.3489,alive
8,SimStar-35,0.9112,0.9201,0.7002,alive
8,SimStar-36,0.175,0.2266,0.103,alive
8,SimStar-37,0.7388,0.9037,0.4749,alive
8,SimStar-38,0.7578,0.0,0.4541,alive
8,SimStar-39,0.2484,0.0,0.0532,alive
8,SimStar-40,0.7074,0.7623,0.3664,alive
8,SimStar-41,0.6479,0.0,0.6013,alive
8,SimStar-42,0.52,0.0,0.4467,alive
8,SimStar-43,0.8813,0.0755,0.5308,alive
8,SimStar-44,0.961,0.9867,0.621,alive
8,SimStar-45,0.4906,0.7968,0.1123,alive
8,SimStar-46,0.6388,0.0,0.4789,alive
8,SimStar-47,0.2324,0.9154,0.0707,alive
8,SimStar-48,0.3186,0.0,0.093,alive
8,SimStar-49,0.1869,0.0,0.0337,alive
8,SimStar-50,0.9074,0.9429,0.6536,alive
8,Earth,0.9996,0.8556,0.0004,alive
8,Mars,0.9996,0.5907,0.0004,alive
9,SimStar-1,0.5943,0.9017,0.2302,alive
9,SimStar-2,0.9507,0.9348,0.5938,alive
9,SimStar-3,0.1618,0.0,0.0439,alive
9,SimStar-4,0.694,0.968,0.4868,alive
9,SimStar-5,0.3782,0.3848,0.1288,alive
9,SimStar-6,0.5166,0.0,0.4581,alive
9,SimStar-7,0.5149,0.909,0.1938,alive
9,SimStar-8,0.6133,0.9695,0.6146,alive
9,SimStar-9,0.4249,0.9467,0.3353,alive
9,SimStar-10,0.2864,0.0,0.1334,alive
9,SimStar-11,0.5062,0.0,0.2108,alive
9,SimStar-12,0.6447,0.0,0.4007,alive
9,SimStar-13,0.3011,0.897,0.2922,alive
9,SimStar-14,0.5593,0.0,0.2843,alive
9,SimStar-15,0.8123,0.0,0.6073,alive
9,SimStar-16,0.9654,0.0,0.5422,alive
9,SimStar-17,0.5497,0.8536,0.2395,alive
9,SimStar-18,0.5972,0.0,0.4691,alive
9,SimStar-19,0.3193,0.0,0.0642,alive
9,SimStar-20,0.8481,0.9733,0.641,alive
9,SimStar-21,0.6109,0.9721,0.2549,alive
9,SimStar-22,0.5587,0.0,0.338,alive
9,SimStar-23,0.4445,0.0,0.454,alive
9,SimStar-24,0.6389,0.0,0.2609,alive
9,SimStar-25,0.6758,0.0,0.6106,alive
9,SimStar-26,0.196,0.923,0.104,alive
9,SimStar-27,0.2592,0.0,0.2862,alive
9,SimStar-28,0.7995,0.3938,0.5733,alive
9,SimStar-29,0.2666,0.0,0.1479,alive
9,SimStar-30,0.4252,0.0,0.1749,alive
9,SimStar-31,0.7595,0.9667,0.6495,alive
9,SimStar-32,0.6999,0.7859,0.5491,alive
9,SimStar-33,0.633,0.0,0.4395,alive
9,SimStar-34,0.7172,0.0,0.3464,alive
9,SimStar-35,0.9112,0.9196,0.6965,alive
9,SimStar-36,0.1749,0.2264,0.1048,alive
9,SimStar-37,0.7388,0.9024,0.4722,alive
9,SimStar-38,0.7578,0.0,0.4507,alive
9,SimStar-39,0.2484,0.0,0.0532,alive
9,SimStar-40,0.7074,0.7623,0.3635,alive
9,SimStar-41,0.6477,0.0,0.5983,alive
9,SimStar-42,0.52,0.0,0.4454,alive
9,SimStar-43,0.8813,0.0755,0.5273,alive
9,SimStar-44,0.9609,0.9868,0.6165,alive
9,SimStar-45,0.4906,0.7967,0.1107,alive
9,SimStar-46,0.6387,0.0,0.4765,alive
9,SimStar-47,0.2323,0.9141,0.0703,alive
9,SimStar-48,0.3185,0.0,0.0943,alive
9,SimStar-49,0.1869,0.0,0.034,alive
9,SimStar-50,0.9073,0.9423,0.6504,alive
9,Earth,0.9995,0.855,0.0005,alive
9,Mars,0.9995,0.5911,0.0005,alive
10,SimStar-1,0.5942,0.902,0.2286,alive
10,SimStar-2,0.9507,0.9352,0.5894,alive
10,SimStar-3,0.1618,0.0,0.0433,alive
10,SimStar-4,0.694,0.9679,0.4852,alive
10,SimStar-5,0.378,0.3848,0.1286,alive
10,SimStar-6,0.5164,0.0,0.4574,alive
10,SimStar-7,0.5148,0.9078,0.1927,alive
10,SimStar-8,0.613,0.9699,0.6127,alive
10,SimStar-9,0.4246,0.9463,0.3346,alive
10,SimStar-10,0.2863,0.0,0.133,alive
10,SimStar-11,0.506,0.0,0.2094,alive
10,SimStar-12,0.6446,0.0,0.3984,alive
10,SimStar-13,0.3011,0.8975,0.2917,alive
10,SimStar-14,0.5592,0.0,0.2822,alive
