t,name,P,R,Xi,death_type
0,HD 205739 b,0.533,0.0,0.3774,alive
0,NGTS-10 b,0.5797,0.893,0.4404,alive
0,HD 224693 b,0.1907,0.0,0.7956,alive
0,HD 156279 b,0.6487,0.0942,0.003,alive
0,HD 12661 b,0.0,0.9729,0.2566,dead
0,2MASS J12073346-3932539 b,0.9999,0.0,0.118,alive
0,HD 16417 b,0.0,0.0,0.9651,dead
0,HD 19994 b,0.4774,0.9669,0.1751,alive
0,61 Vir b,0.2283,0.0,0.639,alive
0,HD 156279 c,0.6487,0.0,0.3467,alive
0,GJ 179 b,0.95,0.0,0.5331,alive
0,GQ Lup b,0.9999,0.9938,0.2809,alive
0,GJ 832 b,0.89,0.0,0.0034,alive
0,HD 37605 b,0.5159,0.8716,0.0701,alive
0,HD 33283 b,0.1878,0.0,0.0088,alive
0,Kepler-4 b,0.2556,0.0,0.3132,alive
0,HD 9446 b,0.5,0.0,0.2593,alive
0,61 Vir c,0.2283,0.0,0.745,alive
0,61 Vir d,0.2283,0.9999,0.6024,alive
0,HD 134987 c,0.0,0.8181,0.0952,dead
0,HD 110014 b,0.3407,0.5536,0.2291,alive
0,HD 79498 b,0.6714,0.0,0.4217,alive
0,WASP-43 b,0.8207,0.0,0.7419,alive
0,HD 45652 b,0.318,0.9974,0.23,alive
0,HIP 79431 b,0.916,0.9707,0.2278,alive
0,HD 3167 b,0.5,0.2116,0.3807,alive
0,GJ 876 b,0.99,0.9933,0.1034,alive
0,HD 114783 c,0.5389,0.9773,0.0174,alive
0,HD 47186 c,0.413,0.0,0.3301,alive
0,HD 114783 b,0.5968,0.5364,0.3833,alive
0,HD 148156 b,0.1779,0.2309,0.0014,alive
0,HD 12661 c,0.3285,0.319,0.1976,alive
0,HIP 14810 c,0.4012,0.0,0.2162,alive
0,HIP 14810 b,0.4012,0.4688,0.4787,alive
0,GJ 876 d,0.99,0.0,0.8879,alive
0,GJ 876 e,0.99,0.9988,0.0969,alive
0,gam1 Leo b,0.5952,0.0,0.5784,alive
0,HAT-P-12 b,0.885,0.9432,0.5445,alive
0,HD 156411 b,0.2522,0.0,0.1779,alive
0,HD 8535 b,0.3213,0.9597,0.0455,alive
0,HD 37605 c,0.5159,0.0884,0.4005,alive
0,K2-138 c,0.7633,0.0,0.3902,alive
0,HD 1605 c,0.1105,0.9847,0.6505,alive
0,HAT-P-18 b,0.3548,0.0587,0.0118,alive
0,WASP-31 b,0.8541,0.0,0.7218,alive
0,BD+20 2457 b,0.0,0.5097,0.45,dead
0,HD 240210 b,0.6904,0.7715,0.2068,alive
0,CoRoT-17 b,0.0,0.0,0.361,dead
0,HD 132563 b,0.6115,0.8329,0.033,alive
0,HD 55696 b,0.5009,0.8269,0.2976,alive
0,HD 148164 b,0.6118,0.0,0.291,alive
0,24 Sex c,0.2052,0.6407,0.2685,alive
0,K2-138 f,0.7633,0.997,0.4459,alive
0,CoRoT-5 b,0.3099,0.99,0.0646,alive
0,HD 192310 c,0.5529,0.6738,0.2882,alive
0,HD 22781 b,0.7661,0.5248,0.1181,alive
0,HD 68988 b,0.0,0.0,0.6478,dead
0,HD 148164 c,0.6118,0.7945,0.1333,alive
0,HD 29985 b,0.7564,0.0,0.5049,alive
0,HD 221416 b,0.2075,0.8609,0.4009,alive
0,HD 3167 c,0.5,0.0,0.349,alive
0,HD 90156 b,0.7154,0.2076,0.4399,alive
0,KOI-217 b,0.8504,0.1794,0.4795,alive
0,HD 45350 b,0.2394,0.0,0.2956,alive
0,TrES-3 b,0.9253,0.0,0.5025,alive
0,WASP-10 b,0.659,0.6969,0.6379,alive
0,Kepler-14 b,0.3814,0.9214,0.4301,alive
0,MOA-2009-BLG-266L b,0.8826,0.7873,0.5172,alive
0,Kepler-15 b,0.6131,0.0,0.0112,alive
0,Kepler-595 c,0.7748,0.6471,0.1184,alive
0,Kepler-595 b,0.7748,0.9714,0.1822,alive
0,HD 177830 c,0.0,0.9898,0.2443,dead
0,ups And c,0.0365,0.9911,0.0524,alive
0,WASP-5 b,0.5123,0.8627,0.0304,alive
0,OGLE-TR-111 b,0.4642,0.0,0.4402,alive
0,Kepler-17 b,0.8014,0.4923,0.0088,alive
0,CoRoT-18 b,0.9472,0.9654,0.1033,alive
0,HD 192310 b,0.5529,0.0,0.3488,alive
0,PSR B1257+12 b,0.3042,0.0,0.4761,alive
0,PSR B1257+12 d,0.3042,0.8571,0.2737,alive
0,ups And d,0.0365,0.9921,0.4678,alive
0,MOA-2007-BLG-192L b,0.95,0.9734,0.0096,alive
0,Kepler-40 b,0.2537,0.0,0.6514,alive
0,TOI-756 b,0.942,0.9957,0.0544,alive
0,HD 107148 b,0.2565,0.0,0.2384,alive
0,SWEEPS-11 b,0.3654,0.0,0.2045,alive
0,OGLE-TR-211 b,0.4695,0.0,0.5045,alive
0,Lupus-TR-3 b,0.647,0.9729,0.3429,alive
0,OGLE-2005-BLG-390L b,0.95,0.9297,0.7923,alive
0,HN Peg b,0.9636,0.0352,0.5527,alive
0,HD 102365 b,0.4005,0.0,0.1609,alive
0,MOA-2009-BLG-387L b,0.95,0.0,0.135,alive
0,GJ 674 b,0.9945,0.8653,0.9316,alive
0,WASP-96 b,0.0745,0.4271,0.1507,alive
0,HD 69830 c,0.5199,0.0,0.4262,alive
0,2MASS J04414489+2301513 b,1.0,0.6956,0.9579,alive
0,WASP-21 b,0.0,0.0,0.2357,dead
0,GJ 3634 b,0.9321,0.0,0.5563,alive
0,HAT-P-4 b,0.3213,0.9194,0.5172,alive
0,OGLE-TR-10 b,0.5698,0.0,0.1238,alive
0,TOI-178 g,0.798,0.0,0.1661,alive
0,TOI-178 e,0.798,0.3618,0.1313,alive
0,HD 27442 b,0.0,0.9393,0.2927,dead
0,HD 69830 d,0.5199,0.8119,0.2975,alive
0,GJ 3021 b,0.9715,0.0,0.6598,alive
0,HAT-P-16 b,0.6725,0.3688,0.0435,alive
0,CoRoT-8 b,0.782,0.9814,0.0297,alive
0,OGLE-TR-113 b,0.293,0.8852,0.3391,alive
0,HD 46375 b,0.2693,0.5697,0.0927,alive
0,HD 147513 b,0.961,0.2648,0.6566,alive
0,HD 221287 b,0.7728,0.2958,0.2001,alive
0,HD 33564 b,0.4758,0.7922,0.3489,alive
0,CoRoT-11 b,0.6364,0.0,0.53,alive
0,K2-138 g,0.7633,0.4707,0.0544,alive
0,CoRoT-12 b,0.2398,0.9099,0.4364,alive
0,HAT-P-28 b,0.3511,0.2828,0.4526,alive
0,HD 129445 b,0.5124,0.9552,0.1878,alive
0,Kepler-419 c,0.5124,0.9834,0.1453,alive
0,GJ 3470 b,0.9648,0.0,0.5008,alive
0,51 Eri b,0.9917,0.9837,0.7647,alive
0,HD 70573 b,0.9898,0.8328,0.3724,alive
0,HD 47536 b,0.0,0.0,0.8084,dead
0,CoRoT-13 b,0.7971,0.0,0.6196,alive
0,CoRoT-14 b,0.4298,0.0,0.2993,alive
0,47 UMa c,0.2503,0.0,0.06,alive
0,47 UMa b,0.2503,0.9705,0.4519,alive
0,47 UMa d,0.2503,0.8595,0.1333,alive
0,MOA-2008-BLG-310L b,0.95,0.0,0.0399,alive
0,Kepler-419 b,0.5124,0.1676,0.3929,alive
0,HD 24040 b,0.1328,0.0,0.0882,alive
0,K2-138 e,0.7633,0.9765,0.324,alive
0,HD 11964 c,0.4114,0.7711,0.0053,alive
0,CoRoT-6 b,0.7175,0.1292,0.3141,alive
0,HAT-P-2 b,0.7061,0.8948,0.6475,alive
0,Kepler-59 c,0.9713,0.0,0.9138,alive
0,Kepler-58 c,0.8117,0.0,0.3526,alive
0,HD 154857 c,0.0,0.0,0.6838,dead
0,GJ 357 d,0.95,0.0,0.344,alive
0,Kepler-51 c,0.9669,0.8122,0.897,alive
0,BD-210397 c,0.8418,0.9997,0.6994,alive
0,Kepler-62 c,0.7231,0.0,0.103,alive
0,Kepler-62 b,0.7231,0.6179,0.1193,alive
0,CHXR 73 b,1.0,0.0,0.7986,alive
0,FU Tau b,1.0,0.0,0.7034,alive
0,GJ 667 C b,0.98,0.9016,0.8995,alive
0,HD 168443 c,0.0,0.2307,0.6248,dead
0,Kepler-59 b,0.9713,0.0,0.1593,alive
0,Kepler-53 b,0.9714,0.9382,0.3158,alive
0,HD 82943 c,0.7151,0.3872,0.1256,alive
0,HD 82943 b,0.7151,0.0,0.2255,alive
0,UZ For b,0.795,0.9446,0.7027,alive
0,Kepler-69 b,0.2217,0.3665,0.6772,alive
0,HIP 5158 c,0.6776,0.0,0.2676,alive
0,HU Aqr AB b,0.6367,0.6806,0.504,alive
0,HD 63433 c,0.963,0.8992,0.4117,alive
0,Kepler-52 c,0.9783,0.9966,0.8283,alive
0,Kepler-55 b,0.9292,0.1459,0.5529,alive
0,UZ For c,0.795,0.0,0.7242,alive
0,Kepler-413 b,0.6955,0.4491,0.1784,alive
0,Earth,1.0,0.8598,0.0,alive
0,Mars,1.0,0.597,0.0,alive
1,Kepler-1167 b,0.7631,0.0,0.068,alive
1,Kepler-1740 b,0.5681,0.987,0.3842,alive
1,Kepler-1581 b,0.4463,0.0,0.3609,alive
1,Kepler-644 b,0.5607,0.0272,0.085,alive
1,Kepler-1752 b,0.5562,0.6568,0.4722,alive
1,Kepler-280 c,0.4898,0.0,0.206,alive
1,Kepler-1208 b,0.7441,0.6579,0.2872,alive
1,Kepler-263 c,0.8745,0.983,0.0541,alive
1,HD 136352 b,0.1316,0.9916,0.24,alive
1,Kepler-1101 b,0.6341,0.0,0.2417,alive
1,HD 168746 b,0.0524,0.0,0.3803,alive
1,HAT-P-7 b,0.4587,0.6452,0.4265,alive
1,Kepler-560 b,0.9593,0.4721,0.7361,alive
1,Kepler-150 d,0.8444,0.0879,0.4378,alive
1,Kepler-498 b,0.6301,0.0,0.1603,alive
1,Kepler-817 b,0.6177,0.0,0.1151,alive
1,Kepler-937 b,0.5404,0.0,0.531,alive
1,K2-10 b,0.6367,0.0,0.5966,alive
1,Kepler-571 b,0.6096,0.9875,0.3152,alive
1,Kepler-1458 b,0.6234,0.1019,0.1778,alive
1,K2-335 b,0.1609,0.1145,0.3007,alive
1,Kepler-1600 c,0.5812,0.5898,0.3538,alive
1,HIP 41378 f,0.3797,0.0929,0.0845,alive
1,Kepler-221 d,0.88,0.0,0.406,alive
1,Kepler-626 b,0.4494,0.715,0.0787,alive
1,K2-39 b,0.7629,0.9949,0.2577,alive
1,Kepler-1549 b,0.652,0.0,0.1701,alive
1,K2-62 c,0.8162,0.6257,0.465,alive
1,Kepler-1149 b,0.5817,0.6833,0.1313,alive
1,Kepler-1288 b,0.5455,0.0,0.0233,alive
1,Kepler-128 b,0.379,0.9917,0.223,alive
1,Kepler-1245 b,0.6865,0.0,0.2242,alive
1,Kepler-1068 b,0.5724,0.7703,0.1986,alive
1,Kepler-311 c,0.8078,0.1316,0.0091,alive
1,Kepler-150 e,0.8444,0.0,0.0571,alive
1,Kepler-272 c,0.0,0.2965,0.9713,dead
1,Kepler-152 c,0.8928,0.2899,0.1312,alive
1,Kepler-1506 b,0.6498,0.0,0.1275,alive
1,HAT-P-22 b,0.0,0.7011,0.1859,dead
1,K2-25 b,0.9927,0.7145,0.5962,alive
1,CoRoT-3 b,0.5165,0.0,0.3145,alive
1,HD 205739 b,0.5329,0.0,0.3761,alive
1,NGTS-10 b,0.5797,0.8927,0.4396,alive
1,HD 224693 b,0.1906,0.0,0.7953,alive
1,HD 156279 b,0.6487,0.0941,0.0057,alive
1,HD 12661 b,0.0,0.9724,0.2554,dead
1,2MASS J12073346-3932539 b,0.9999,0.0,0.1136,alive
1,HD 16417 b,0.0,0.0,0.9636,dead
1,HD 19994 b,0.4773,0.9663,0.1733,alive
1,61 Vir b,0.2282,0.0,0.6391,alive
1,HD 156279 c,0.6487,0.0,0.3491,alive
1,GJ 179 b,0.95,0.0,0.5295,alive
1,GQ Lup b,0.9999,0.9938,0.2766,alive
1,GJ 832 b,0.89,0.0,0.0006,alive
1,HD 37605 b,0.5159,0.8712,0.0722,alive
1,HD 33283 b,0.1877,0.0,0.0087,alive
1,Kepler-4 b,0.2555,0.0,0.3133,alive
1,HD 9446 b,0.4999,0.0,0.2579,alive
1,61 Vir c,0.2282,0.0,0.7449,alive
1,61 Vir d,0.2282,0.999,0.6024,alive
1,HD 134987 c,0.0,0.818,0.0946,dead
1,HD 110014 b,0.3403,0.5528,0.229,alive
1,HD 79498 b,0.6714,0.0,0.4199,alive
1,WASP-43 b,0.8206,0.0,0.7398,alive
1,HD 45652 b,0.318,0.9964,0.2305,alive
1,HIP 79431 b,0.9159,0.9695,0.2241,alive
1,HD 3167 b,0.5,0.2113,0.3822,alive
1,GJ 876 b,0.99,0.9934,0.099,alive
1,HD 114783 c,0.5389,0.9776,0.0192,alive
1,HD 47186 c,0.413,0.0,0.329,alive
1,HD 114783 b,0.5967,0.5361,0.3822,alive
1,HD 148156 b,0.1778,0.2309,0.0008,alive
1,HD 12661 c,0.3285,0.3186,0.1971,alive
1,HIP 14810 c,0.4012,0.0,0.2149,alive
1,HIP 14810 b,0.4012,0.469,0.4797,alive
1,GJ 876 d,0.99,0.0,0.884,alive
1,GJ 876 e,0.99,0.9978,0.0926,alive
1,gam1 Leo b,0.5951,0.0,0.5766,alive
1,HAT-P-12 b,0.885,0.9435,0.5413,alive
1,HD 156411 b,0.2521,0.0,0.1788,alive
1,HD 8535 b,0.3212,0.9585,0.046,alive
1,HD 37605 c,0.5159,0.0884,0.4021,alive
1,K2-138 c,0.7632,0.0,0.3875,alive
1,HD 1605 c,0.1104,0.9841,0.6501,alive
1,HAT-P-18 b,0.3548,0.0586,0.0134,alive
1,WASP-31 b,0.854,0.0,0.7193,alive
1,BD+20 2457 b,0.0,0.5094,0.4492,dead
1,HD 240210 b,0.6903,0.7716,0.2039,alive
1,CoRoT-17 b,0.0,0.0,0.3592,dead
1,HD 132563 b,0.6115,0.8321,0.0312,alive
1,HD 55696 b,0.5008,0.8267,0.2994,alive
1,HD 148164 b,0.6117,0.0,0.2934,alive
1,24 Sex c,0.2051,0.641,0.2683,alive
1,K2-138 f,0.7632,0.9973,0.4436,alive
1,CoRoT-5 b,0.3099,0.989,0.0641,alive
1,HD 192310 c,0.5529,0.6732,0.2868,alive
1,HD 22781 b,0.7661,0.5244,0.1212,alive
1,HD 68988 b,0.0,0.0,0.6464,dead
1,HD 148164 c,0.6117,0.7946,0.1314,alive
1,HD 29985 b,0.7564,0.0,0.5016,alive
1,HD 221416 b,0.2074,0.8611,0.4011,alive
1,HD 3167 c,0.5,0.0,0.3474,alive
1,HD 90156 b,0.7154,0.2074,0.4379,alive
1,KOI-217 b,0.8504,0.1794,0.4763,alive
1,HD 45350 b,0.2393,0.0,0.2954,alive
1,TrES-3 b,0.9253,0.0,0.4985,alive
1,WASP-10 b,0.659,0.6963,0.6349,alive
1,Kepler-14 b,0.3813,0.9204,0.4311,alive
1,MOA-2009-BLG-266L b,0.8826,0.787,0.514,alive
1,Kepler-15 b,0.613,0.0,0.0089,alive
1,Kepler-595 c,0.7747,0.6474,0.1216,alive
1,Kepler-595 b,0.7747,0.971,0.1789,alive
1,HD 177830 c,0.0,0.9896,0.2438,dead
1,ups And c,0.0364,0.9912,0.0511,alive
1,WASP-5 b,0.5123,0.8629,0.0286,alive
1,OGLE-TR-111 b,0.4641,0.0,0.4397,alive
1,Kepler-17 b,0.8013,0.4921,0.0121,alive
1,CoRoT-18 b,0.9471,0.9647,0.099,alive
1,HD 192310 b,0.5529,0.0,0.347,alive
1,PSR B1257+12 b,0.304,0.0,0.4765,alive
1,PSR B1257+12 d,0.304,0.8575,0.2742,alive
1,ups And d,0.0364,0.9915,0.4668,alive
1,MOA-2007-BLG-192L b,0.95,0.9732,0.0138,alive
1,Kepler-40 b,0.2536,0.0,0.6516,alive
1,TOI-756 b,0.942,0.9958,0.058,alive
1,HD 107148 b,0.2564,0.0,0.2381,alive
1,SWEEPS-11 b,0.3653,0.0,0.2045,alive
1,OGLE-TR-211 b,0.4694,0.0,0.5059,alive
1,Lupus-TR-3 b,0.6469,0.9726,0.3453,alive
1,OGLE-2005-BLG-390L b,0.95,0.9289,0.7878,alive
1,HN Peg b,0.9635,0.0352,0.5492,alive
1,HD 102365 b,0.4004,0.0,0.1618,alive
1,MOA-2009-BLG-387L b,0.95,0.0,0.1306,alive
1,GJ 674 b,0.9945,0.865,0.9273,alive
1,WASP-96 b,0.0744,0.4268,0.1494,alive
1,HD 69830 c,0.5198,0.0,0.4279,alive
1,2MASS J04414489+2301513 b,1.0,0.6946,0.9529,alive
1,WASP-21 b,0.0,0.0,0.2347,dead
1,GJ 3634 b,0.9321,0.0,0.552,alive
1,HAT-P-4 b,0.3212,0.9184,0.5178,alive
1,OGLE-TR-10 b,0.5697,0.0,0.1225,alive
1,TOI-178 g,0.7979,0.0,0.1695,alive
1,TOI-178 e,0.7979,0.3616,0.1283,alive
1,HD 27442 b,0.0,0.9384,0.291,dead
1,HD 69830 d,0.5198,0.8113,0.2992,alive
1,GJ 3021 b,0.9715,0.0,0.6564,alive
1,HAT-P-16 b,0.6724,0.3688,0.0411,alive
1,CoRoT-8 b,0.782,0.981,0.033,alive
1,OGLE-TR-113 b,0.2929,0.8854,0.3392,alive
1,HD 46375 b,0.2693,0.5692,0.0928,alive
1,HD 147513 b,0.9609,0.2647,0.653,alive
1,HD 221287 b,0.7727,0.2959,0.1973,alive
1,HD 33564 b,0.4757,0.7913,0.3483,alive
1,CoRoT-11 b,0.6363,0.0,0.5276,alive
1,K2-138 g,0.7632,0.4709,0.0517,alive
1,CoRoT-12 b,0.2398,0.9094,0.4368,alive
1,HAT-P-28 b,0.3511,0.2826,0.4535,alive
1,HD 129445 b,0.5123,0.9546,0.1894,alive
1,Kepler-419 c,0.5123,0.9828,0.1473,alive
1,GJ 3470 b,0.9648,0.0,0.4966,alive
1,51 Eri b,0.9915,0.9829,0.7611,alive
1,HD 70573 b,0.9897,0.8332,0.368,alive
1,HD 47536 b,0.0,0.0,0.8071,dead
1,CoRoT-13 b,0.7971,0.0,0.6163,alive
1,CoRoT-14 b,0.4298,0.0,0.3004,alive
1,47 UMa c,0.2503,0.0,0.0608,alive
1,47 UMa b,0.2503,0.9705,0.452,alive
1,47 UMa d,0.2503,0.8587,0.1342,alive
1,MOA-2008-BLG-310L b,0.95,0.0,0.0437,alive
1,Kepler-419 b,0.5123,0.1676,0.392,alive
1,HD 24040 b,0.1327,0.0,0.0885,alive
1,K2-138 e,0.7632,0.9766,0.3217,alive
1,HD 11964 c,0.4114,0.7714,0.0067,alive
1,CoRoT-6 b,0.7175,0.129,0.3118,alive
1,HAT-P-2 b,0.706,0.8944,0.6442,alive
1,Kepler-59 c,0.9712,0.0,0.9093,alive
1,Kepler-58 c,0.8117,0.0,0.35,alive
1,HD 154857 c,0.0,0.0,0.6825,dead
1,GJ 357 d,0.95,0.0,0.3401,alive
1,Kepler-51 c,0.9668,0.812,0.8935,alive
1,BD-210397 c,0.8418,0.9988,0.697,alive
1,Kepler-62 c,0.7231,0.0,0.1001,alive
1,Kepler-62 b,0.7231,0.6174,0.1222,alive
1,CHXR 73 b,1.0,0.0,0.795,alive
1,FU Tau b,1.0,0.0,0.6995,alive
1,GJ 667 C b,0.98,0.9008,0.8961,alive
1,HD 168443 c,0.0,0.2305,0.6238,dead
1,Kepler-59 b,0.9712,0.0,0.1549,alive
1,Kepler-53 b,0.9714,0.9374,0.3113,alive
1,HD 82943 c,0.715,0.3871,0.1284,alive
1,HD 82943 b,0.715,0.0,0.2285,alive
1,UZ For b,0.795,0.9433,0.6991,alive
1,Kepler-69 b,0.2217,0.3667,0.6771,alive
1,HIP 5158 c,0.6776,0.0,0.2655,alive
1,HU Aqr AB b,0.6367,0.6802,0.5016,alive
1,HD 63433 c,0.9629,0.8986,0.4077,alive
1,Kepler-52 c,0.9783,0.9964,0.8236,alive
1,Kepler-55 b,0.9291,0.146,0.5492,alive
1,UZ For c,0.795,0.0,0.7209,alive
1,Kepler-413 b,0.6955,0.4492,0.1757,alive
1,Earth,0.9999,0.8603,0.0001,alive
1,Mars,0.9999,0.5968,0.0001,alive
2,Kepler-1167 b,0.7631,0.0,0.0652,alive
2,Kepler-1740 b,0.5681,0.9865,0.3862,alive
2,Kepler-1581 b,0.4462,0.0,0.3596,alive
2,Kepler-644 b,0.5606,0.0272,0.0871,alive
2,Kepler-1752 b,0.5561,0.657,0.4713,alive
2,Kepler-280 c,0.4897,0.0,0.2076,alive
2,Kepler-1208 b,0.744,0.6578,0.2841,alive
2,Kepler-263 c,0.8745,0.9831,0.0502,alive
2,HD 136352 b,0.1315,0.9908,0.2391,alive
2,Kepler-1101 b,0.6341,0.0,0.2394,alive
2,HD 168746 b,0.0524,0.0,0.3791,alive
2,HAT-P-7 b,0.4585,0.6447,0.4281,alive
2,Kepler-560 b,0.9593,0.4718,0.7316,alive
2,Kepler-150 d,0.8444,0.0877,0.4348,alive
2,Kepler-498 b,0.63,0.0,0.1586,alive
2,Kepler-817 b,0.6176,0.0,0.1174,alive
2,Kepler-937 b,0.5403,0.0,0.5292,alive
2,K2-10 b,0.6367,0.0,0.5946,alive
2,Kepler-571 b,0.6095,0.9875,0.3133,alive
2,Kepler-1458 b,0.6233,0.1019,0.1762,alive
2,K2-335 b,0.1608,0.1145,0.3001,alive
2,Kepler-1600 c,0.5811,0.5892,0.3558,alive
2,HIP 41378 f,0.3796,0.0929,0.0843,alive
2,Kepler-221 d,0.8799,0.0,0.402,alive
2,Kepler-626 b,0.4493,0.715,0.0806,alive
2,K2-39 b,0.7628,0.9951,0.2552,alive
2,Kepler-1549 b,0.6519,0.0,0.168,alive
2,K2-62 c,0.8162,0.6252,0.4624,alive
2,Kepler-1149 b,0.5816,0.683,0.1337,alive
2,Kepler-1288 b,0.5455,0.0,0.0216,alive
2,Kepler-128 b,0.3789,0.9918,0.2237,alive
2,Kepler-1245 b,0.6865,0.0,0.2269,alive
2,Kepler-1068 b,0.5723,0.7697,0.1971,alive
2,Kepler-311 c,0.8078,0.1315,0.0057,alive
2,Kepler-150 e,0.8444,0.0,0.0537,alive
2,Kepler-272 c,0.0,0.2965,0.9698,dead
2,Kepler-152 c,0.8928,0.2899,0.1276,alive
2,Kepler-1506 b,0.6498,0.0,0.1301,alive
2,HAT-P-22 b,0.0,0.7007,0.1843,dead
2,K2-25 b,0.9927,0.7145,0.5922,alive
2,CoRoT-3 b,0.5164,0.0,0.3134,alive
2,HD 205739 b,0.5329,0.0,0.3754,alive
2,NGTS-10 b,0.5796,0.8914,0.4373,alive
2,HD 224693 b,0.1905,0.0,0.7951,alive
2,HD 156279 b,0.6486,0.094,0.008,alive
2,HD 12661 b,0.0,0.972,0.2543,dead
2,2MASS J12073346-3932539 b,0.9999,0.0,0.109,alive
2,HD 16417 b,0.0,0.0,0.9622,dead
2,HD 19994 b,0.4772,0.9667,0.1723,alive
2,61 Vir b,0.2282,0.0,0.6391,alive
2,HD 156279 c,0.6486,0.0,0.3514,alive
2,GJ 179 b,0.95,0.0,0.5251,alive
2,GQ Lup b,0.9999,0.9928,0.272,alive
2,GJ 832 b,0.8899,0.0,0.0044,alive
2,HD 37605 b,0.5158,0.8701,0.0741,alive
2,HD 33283 b,0.1876,0.0,0.0089,alive
2,Kepler-4 b,0.2554,0.0,0.314,alive
2,HD 9446 b,0.4999,0.0,0.2563,alive
2,61 Vir c,0.2282,0.0,0.7448,alive
2,61 Vir d,0.2282,0.9982,0.6024,alive
2,HD 134987 c,0.0,0.8172,0.0942,dead
2,HD 110014 b,0.34,0.5523,0.2293,alive
2,HD 79498 b,0.6713,0.0,0.4174,alive
2,WASP-43 b,0.8206,0.0,0.7375,alive
2,HD 45652 b,0.3179,0.9955,0.2302,alive
2,HIP 79431 b,0.9159,0.9685,0.2205,alive
2,HD 3167 b,0.5,0.2113,0.3838,alive
2,GJ 876 b,0.99,0.9922,0.0946,alive
2,HD 114783 c,0.5388,0.9775,0.0215,alive
2,HD 47186 c,0.4129,0.0,0.3289,alive
2,HD 114783 b,0.5967,0.5354,0.3808,alive
2,HD 148156 b,0.1778,0.2309,0.0009,alive
2,HD 12661 c,0.3284,0.3186,0.1977,alive
2,HIP 14810 c,0.4011,0.0,0.2143,alive
2,HIP 14810 b,0.4011,0.4688,0.4806,alive
2,GJ 876 d,0.99,0.0,0.8808,alive
2,GJ 876 e,0.99,0.9965,0.0882,alive
2,gam1 Leo b,0.595,0.0,0.5758,alive
2,HAT-P-12 b,0.8849,0.9425,0.5376,alive
2,HD 156411 b,0.2521,0.0,0.179,alive
2,HD 8535 b,0.3211,0.9585,0.0464,alive
2,HD 37605 c,0.5158,0.0884,0.4038,alive
2,K2-138 c,0.7632,0.0,0.3848,alive
2,HD 1605 c,0.1103,0.9828,0.6495,alive
2,HAT-P-18 b,0.3548,0.0586,0.014,alive
2,WASP-31 b,0.8539,0.0,0.7153,alive
2,BD+20 2457 b,0.0,0.5088,0.448,dead
2,HD 240210 b,0.6903,0.7718,0.2017,alive
2,CoRoT-17 b,0.0,0.0,0.3575,dead
2,HD 132563 b,0.6114,0.8313,0.0289,alive
2,HD 55696 b,0.5007,0.8259,0.3012,alive
2,HD 148164 b,0.6116,0.0,0.2957,alive
2,24 Sex c,0.2049,0.6411,0.2688,alive
2,K2-138 f,0.7632,0.9961,0.4403,alive
2,CoRoT-5 b,0.3099,0.989,0.0635,alive
