t,name,P,R,Xi,death_type
63,HD 148164 b,0.6067,0.9248,0.0534,alive
63,24 Sex c,0.196,0.0,0.353,alive
63,K2-138 f,0.7606,0.0,0.0186,alive
63,CoRoT-5 b,0.3068,0.0,0.2191,alive
63,HD 192310 c,0.5511,0.0,0.043,alive
63,HD 22781 b,0.7646,0.9588,0.2354,alive
63,HD 68988 b,0.0,0.5692,0.4595,dead
63,HD 148164 c,0.6067,0.9275,0.1897,alive
63,HD 29985 b,0.7549,0.0,0.2451,alive
63,HD 221416 b,0.2024,0.5183,0.4905,alive
63,HD 3167 c,0.498,0.4449,0.3247,alive
63,HD 90156 b,0.7134,0.3645,0.1531,alive
63,KOI-217 b,0.8476,0.9221,0.0403,alive
63,HD 45350 b,0.2364,0.9163,0.0591,alive
63,TrES-3 b,0.9227,0.2834,0.4234,alive
63,WASP-10 b,0.6574,0.0,0.1575,alive
63,Kepler-14 b,0.3726,0.0,0.6274,alive
63,MOA-2009-BLG-266L b,0.8819,0.0,0.0697,alive
63,Kepler-15 b,0.6098,0.0,0.1218,alive
63,Kepler-595 c,0.7721,0.0,0.2279,alive
63,Kepler-595 b,0.7721,0.9559,0.0886,alive
63,HD 177830 c,0.0,0.1744,0.4691,dead
63,ups And c,0.0304,0.0,0.228,alive
63,WASP-5 b,0.5095,0.9123,0.1656,alive
63,OGLE-TR-111 b,0.4622,0.0,0.2144,alive
63,Kepler-17 b,0.7979,0.9513,0.0372,alive
63,CoRoT-18 b,0.9444,0.5779,0.3245,alive
63,HD 192310 b,0.5511,0.0,0.4489,alive
63,PSR B1257+12 b,0.2968,0.9545,0.1353,alive
63,PSR B1257+12 d,0.2968,0.9414,0.5667,alive
63,ups And d,0.0304,0.1567,0.1388,alive
63,MOA-2007-BLG-192L b,0.9497,0.9463,0.0503,alive
63,Kepler-40 b,0.2453,0.5894,0.4958,alive
63,TOI-756 b,0.9414,0.0,0.6475,alive
63,HD 107148 b,0.2523,0.9486,0.5871,alive
63,SWEEPS-11 b,0.3614,0.0,0.6386,alive
63,OGLE-TR-211 b,0.4631,0.929,0.518,alive
63,Lupus-TR-3 b,0.6447,0.0,0.2313,alive
63,OGLE-2005-BLG-390L b,0.9497,0.6718,0.145,alive
63,HN Peg b,0.9598,0.9435,0.3995,alive
63,HD 102365 b,0.3984,0.0,0.5977,alive
63,MOA-2009-BLG-387L b,0.9497,0.9027,0.0503,alive
63,GJ 674 b,0.9942,0.6376,0.0058,alive
63,WASP-96 b,0.0708,0.9604,0.724,alive
63,HD 69830 c,0.5177,0.0,0.4063,alive
63,2MASS J04414489+2301513 b,0.9997,0.3045,0.0003,alive
63,WASP-21 b,0.0,0.9283,0.8869,dead
63,GJ 3634 b,0.9316,0.9521,0.5981,alive
63,HAT-P-4 b,0.3159,0.0,0.2607,alive
63,OGLE-TR-10 b,0.5654,0.0,0.338,alive
63,TOI-178 g,0.7969,0.0,0.2031,alive
63,TOI-178 e,0.7969,0.0,0.5479,alive
63,HD 27442 b,0.0,0.8999,0.3727,dead
63,HD 69830 d,0.5177,0.0,0.2823,alive
63,GJ 3021 b,0.9691,0.947,0.6816,alive
63,HAT-P-16 b,0.6673,0.0,0.1712,alive
63,CoRoT-8 b,0.7797,0.2901,0.4799,alive
63,OGLE-TR-113 b,0.2913,0.0,0.5119,alive
63,HD 46375 b,0.2667,0.4618,0.6311,alive
63,HD 147513 b,0.9569,0.0,0.5094,alive
63,HD 221287 b,0.7673,0.0965,0.2327,alive
63,HD 33564 b,0.4703,0.0,0.46,alive
63,CoRoT-11 b,0.6307,0.9322,0.4438,alive
63,K2-138 g,0.7606,0.0,0.2394,alive
63,CoRoT-12 b,0.236,0.5088,0.2518,alive
63,HAT-P-28 b,0.3478,0.5647,0.1668,alive
63,HD 129445 b,0.5093,0.8746,0.4907,alive
63,Kepler-419 c,0.5052,0.7045,0.1154,alive
63,GJ 3470 b,0.9641,0.9446,0.4134,alive
63,51 Eri b,0.9789,0.5509,0.0211,alive
63,HD 70573 b,0.9866,0.7517,0.2779,alive
63,HD 47536 b,0.0,0.9354,0.102,dead
63,CoRoT-13 b,0.7932,0.0,0.3838,alive
63,CoRoT-14 b,0.4256,0.0,0.0761,alive
63,47 UMa c,0.2467,0.9609,0.5283,alive
63,47 UMa b,0.2467,0.0,0.6993,alive
63,47 UMa d,0.2467,0.9627,0.1395,alive
63,MOA-2008-BLG-310L b,0.9497,0.0,0.0503,alive
63,Kepler-419 b,0.5052,0.0,0.4299,alive
63,HD 24040 b,0.1287,0.0,0.1368,alive
63,K2-138 e,0.7606,0.0,0.4374,alive
63,HD 11964 c,0.409,0.0,0.0219,alive
63,CoRoT-6 b,0.714,0.9285,0.238,alive
63,HAT-P-2 b,0.6997,0.0,0.1791,alive
63,Kepler-59 c,0.9678,0.5223,0.6996,alive
63,Kepler-58 c,0.8089,0.0,0.1911,alive
63,HD 154857 c,0.0,0.6388,0.3105,dead
63,GJ 357 d,0.9497,0.2097,0.0279,alive
63,Kepler-51 c,0.9634,0.2985,0.0366,alive
63,BD-210397 c,0.8405,0.4978,0.1595,alive
63,Kepler-62 c,0.7219,0.0,0.1337,alive
63,Kepler-62 b,0.7219,0.0,0.1118,alive
63,CHXR 73 b,0.9997,0.0,0.3219,alive
63,FU Tau b,0.9997,0.2878,0.0003,alive
63,GJ 667 C b,0.9797,0.9562,0.1728,alive
63,HD 168443 c,0.0,0.4764,0.5488,dead
63,Kepler-59 b,0.9678,0.8484,0.3288,alive
63,Kepler-53 b,0.9684,0.4425,0.0316,alive
63,HD 82943 c,0.7113,0.0,0.2887,alive
63,HD 82943 b,0.7113,0.0,0.1864,alive
63,UZ For b,0.7937,0.0649,0.5824,alive
63,Kepler-69 b,0.2198,0.0,0.0876,alive
63,HIP 5158 c,0.6759,0.5444,0.1963,alive
63,HU Aqr AB b,0.6344,0.0,0.1201,alive
63,HD 63433 c,0.9601,0.0,0.6443,alive
63,Kepler-52 c,0.9777,0.5382,0.464,alive
63,Kepler-55 b,0.9282,0.9651,0.13,alive
63,UZ For c,0.7937,0.0,0.4008,alive
63,Kepler-413 b,0.6936,0.0,0.2146,alive
63,Earth,0.9968,0.8289,0.0032,alive
63,Mars,0.9968,0.5707,0.0032,alive
64,Kepler-1167 b,0.7613,0.0,0.4083,alive
64,Kepler-1740 b,0.5654,0.0,0.2962,alive
64,Kepler-1581 b,0.4421,0.8874,0.0224,alive
64,Kepler-644 b,0.5522,0.9559,0.2656,alive
64,Kepler-1752 b,0.5542,0.9643,0.3194,alive
64,Kepler-280 c,0.4869,0.278,0.4378,alive
64,Kepler-1208 b,0.7423,0.174,0.2477,alive
64,Kepler-263 c,0.8727,0.0,0.1362,alive
64,HD 136352 b,0.1293,0.8642,0.2646,alive
64,Kepler-1101 b,0.6314,0.4017,0.4681,alive
64,HD 168746 b,0.0487,0.9737,0.6249,alive
64,HAT-P-7 b,0.4491,0.0,0.3366,alive
64,Kepler-560 b,0.959,0.51,0.1161,alive
64,Kepler-150 d,0.8416,0.5829,0.1283,alive
64,Kepler-498 b,0.6271,0.0,0.0339,alive
64,Kepler-817 b,0.6143,0.186,0.2866,alive
64,Kepler-937 b,0.5359,0.831,0.4641,alive
64,K2-10 b,0.6344,0.0,0.257,alive
64,Kepler-571 b,0.6069,0.7347,0.3931,alive
64,Kepler-1458 b,0.6205,0.0,0.3795,alive
64,K2-335 b,0.1556,0.0,0.6049,alive
64,Kepler-1600 c,0.5792,0.8831,0.0284,alive
64,HIP 41378 f,0.3752,0.826,0.4184,alive
64,Kepler-221 d,0.8778,0.0,0.2765,alive
64,Kepler-626 b,0.4461,0.0,0.4679,alive
64,K2-39 b,0.7617,0.0,0.2265,alive
64,Kepler-1549 b,0.6497,0.0,0.4941,alive
64,K2-62 c,0.8151,0.2982,0.1864,alive
64,Kepler-1149 b,0.5784,0.3567,0.2382,alive
64,Kepler-1288 b,0.5406,0.0,0.0296,alive
64,Kepler-128 b,0.3742,0.5178,0.0749,alive
64,Kepler-1245 b,0.6843,0.526,0.2059,alive
64,Kepler-1068 b,0.5692,0.8387,0.1466,alive
64,Kepler-311 c,0.8047,0.2447,0.1953,alive
64,Kepler-150 e,0.8416,0.0,0.0358,alive
64,Kepler-272 c,0.0,0.9223,0.0423,dead
64,Kepler-152 c,0.8911,0.7228,0.189,alive
64,Kepler-1506 b,0.647,0.9199,0.047,alive
64,HAT-P-22 b,0.0,0.9268,0.1923,dead
64,K2-25 b,0.9924,0.94,0.0076,alive
64,CoRoT-3 b,0.5096,0.0975,0.2116,alive
64,HD 205739 b,0.5278,0.6978,0.3387,alive
64,NGTS-10 b,0.5784,0.0,0.2173,alive
64,HD 224693 b,0.1844,0.0,0.0732,alive
64,HD 156279 b,0.646,0.9407,0.1718,alive
64,HD 12661 b,0.0,0.0,0.8295,dead
64,2MASS J12073346-3932539 b,0.9996,0.0,0.0345,alive
64,HD 16417 b,0.0,0.0,0.846,dead
64,HD 19994 b,0.4705,0.17,0.1859,alive
64,61 Vir b,0.2255,0.0,0.0407,alive
64,HD 156279 c,0.646,0.9021,0.1909,alive
64,GJ 179 b,0.9497,0.711,0.5161,alive
64,GQ Lup b,0.9986,0.2168,0.0014,alive
64,GJ 832 b,0.8895,0.7791,0.1105,alive
64,HD 37605 b,0.5132,0.3662,0.3486,alive
64,HD 33283 b,0.1806,0.0,0.6289,alive
64,Kepler-4 b,0.2503,0.0,0.4287,alive
64,HD 9446 b,0.4968,0.0,0.0333,alive
64,61 Vir c,0.2255,0.0492,0.0937,alive
64,61 Vir d,0.2255,0.3891,0.1552,alive
64,HD 134987 c,0.0,0.1741,0.6582,dead
64,HD 110014 b,0.3185,0.0,0.5749,alive
64,HD 79498 b,0.6676,0.0,0.2512,alive
64,WASP-43 b,0.8198,0.5561,0.5288,alive
64,HD 45652 b,0.3154,0.8685,0.672,alive
64,HIP 79431 b,0.9154,0.4599,0.3002,alive
64,HD 3167 b,0.498,0.9313,0.3342,alive
64,GJ 876 b,0.9897,0.0,0.3781,alive
64,HD 114783 c,0.5364,0.3302,0.3004,alive
64,HD 47186 c,0.4101,0.868,0.3253,alive
64,HD 114783 b,0.5946,0.9413,0.2384,alive
64,HD 148156 b,0.1727,0.787,0.6945,alive
64,HD 12661 c,0.3252,0.0,0.567,alive
64,HIP 14810 c,0.398,0.0,0.4191,alive
64,HIP 14810 b,0.398,0.0,0.3467,alive
64,GJ 876 d,0.9897,0.8258,0.0103,alive
64,GJ 876 e,0.9897,0.289,0.0103,alive
64,gam1 Leo b,0.5898,0.4592,0.2352,alive
64,HAT-P-12 b,0.8835,0.6797,0.1165,alive
64,HD 156411 b,0.2466,0.0,0.0873,alive
64,HD 8535 b,0.3169,0.7064,0.5058,alive
64,HD 37605 c,0.5132,0.4137,0.2493,alive
64,K2-138 c,0.7606,0.0,0.1971,alive
64,HD 1605 c,0.1039,0.0,0.0552,alive
64,HAT-P-18 b,0.3532,0.0,0.4701,alive
64,WASP-31 b,0.8494,0.6267,0.3057,alive
64,BD+20 2457 b,0.0,0.0,0.4976,dead
64,HD 240210 b,0.6884,0.0,0.5468,alive
64,CoRoT-17 b,0.0,0.7149,0.7478,dead
64,HD 132563 b,0.6062,0.95,0.2737,alive
64,HD 55696 b,0.4949,0.7895,0.3557,alive
64,HD 148164 b,0.6066,0.9234,0.0558,alive
64,24 Sex c,0.1958,0.0,0.3526,alive
64,K2-138 f,0.7606,0.0,0.0216,alive
64,CoRoT-5 b,0.3068,0.0,0.2198,alive
64,HD 192310 c,0.5511,0.0,0.0453,alive
64,HD 22781 b,0.7646,0.9585,0.2354,alive
64,HD 68988 b,0.0,0.5693,0.4585,dead
64,HD 148164 c,0.6066,0.9277,0.1875,alive
64,HD 29985 b,0.7548,0.0,0.2452,alive
64,HD 221416 b,0.2023,0.5175,0.4902,alive
64,HD 3167 c,0.498,0.4444,0.324,alive
64,HD 90156 b,0.7134,0.3644,0.1501,alive
64,KOI-217 b,0.8476,0.9225,0.0368,alive
64,HD 45350 b,0.2363,0.9162,0.0601,alive
64,TrES-3 b,0.9226,0.2834,0.4197,alive
64,WASP-10 b,0.6574,0.0,0.16,alive
64,Kepler-14 b,0.3724,0.0,0.6276,alive
64,MOA-2009-BLG-266L b,0.8819,0.0,0.0659,alive
64,Kepler-15 b,0.6097,0.0,0.1242,alive
64,Kepler-595 c,0.7721,0.0,0.2279,alive
64,Kepler-595 b,0.7721,0.9548,0.0857,alive
64,HD 177830 c,0.0,0.1742,0.4676,dead
64,ups And c,0.0303,0.0,0.2276,alive
64,WASP-5 b,0.5095,0.9112,0.164,alive
64,OGLE-TR-111 b,0.4622,0.0,0.2157,alive
64,Kepler-17 b,0.7979,0.9509,0.0339,alive
64,CoRoT-18 b,0.9444,0.5775,0.3199,alive
64,HD 192310 b,0.5511,0.0,0.4489,alive
64,PSR B1257+12 b,0.2967,0.9547,0.1365,alive
64,PSR B1257+12 d,0.2967,0.9412,0.5671,alive
64,ups And d,0.0303,0.1565,0.1388,alive
64,MOA-2007-BLG-192L b,0.9497,0.9451,0.0503,alive
64,Kepler-40 b,0.2452,0.5885,0.496,alive
64,TOI-756 b,0.9414,0.0,0.6431,alive
64,HD 107148 b,0.2523,0.9473,0.5873,alive
64,SWEEPS-11 b,0.3613,0.0,0.6387,alive
64,OGLE-TR-211 b,0.463,0.9287,0.5193,alive
64,Lupus-TR-3 b,0.6447,0.0,0.2286,alive
64,OGLE-2005-BLG-390L b,0.9497,0.6714,0.1405,alive
64,HN Peg b,0.9597,0.9438,0.3956,alive
64,HD 102365 b,0.3983,0.0,0.5986,alive
64,MOA-2009-BLG-387L b,0.9497,0.9013,0.0503,alive
64,GJ 674 b,0.9942,0.6376,0.0058,alive
64,WASP-96 b,0.0708,0.9598,0.7231,alive
64,HD 69830 c,0.5177,0.0,0.4045,alive
64,2MASS J04414489+2301513 b,0.9997,0.3043,0.0003,alive
64,WASP-21 b,0.0,0.928,0.8855,dead
64,GJ 3634 b,0.9316,0.951,0.5937,alive
64,HAT-P-4 b,0.3158,0.0,0.2613,alive
64,OGLE-TR-10 b,0.5653,0.0,0.337,alive
64,TOI-178 g,0.7969,0.0,0.2031,alive
64,TOI-178 e,0.7969,0.0,0.5452,alive
64,HD 27442 b,0.0,0.9001,0.3711,dead
64,HD 69830 d,0.5177,0.0,0.2838,alive
64,GJ 3021 b,0.9691,0.9462,0.6771,alive
64,HAT-P-16 b,0.6672,0.0,0.1737,alive
64,CoRoT-8 b,0.7797,0.29,0.4776,alive
64,OGLE-TR-113 b,0.2913,0.0,0.5125,alive
64,HD 46375 b,0.2667,0.462,0.6313,alive
64,HD 147513 b,0.9568,0.0,0.5054,alive
64,HD 221287 b,0.7672,0.0964,0.2328,alive
64,HD 33564 b,0.4702,0.0,0.4615,alive
64,CoRoT-11 b,0.6306,0.9322,0.4425,alive
64,K2-138 g,0.7606,0.0,0.2394,alive
64,CoRoT-12 b,0.2359,0.5085,0.2518,alive
64,HAT-P-28 b,0.3477,0.5645,0.1659,alive
64,HD 129445 b,0.5092,0.8745,0.4908,alive
64,Kepler-419 c,0.5051,0.7042,0.117,alive
64,GJ 3470 b,0.9641,0.944,0.4093,alive
64,51 Eri b,0.9787,0.5508,0.0213,alive
64,HD 70573 b,0.9866,0.7513,0.2732,alive
64,HD 47536 b,0.0,0.9344,0.1008,dead
64,CoRoT-13 b,0.7932,0.0,0.3809,alive
64,CoRoT-14 b,0.4255,0.0,0.0777,alive
64,47 UMa c,0.2466,0.9605,0.5286,alive
64,47 UMa b,0.2466,0.0,0.6994,alive
64,47 UMa d,0.2466,0.9617,0.1396,alive
64,MOA-2008-BLG-310L b,0.9497,0.0,0.0503,alive
64,Kepler-419 b,0.5051,0.0,0.4283,alive
64,HD 24040 b,0.1287,0.0,0.1361,alive
64,K2-138 e,0.7606,0.0,0.4351,alive
64,HD 11964 c,0.4089,0.0,0.0212,alive
64,CoRoT-6 b,0.7139,0.9287,0.2356,alive
64,HAT-P-2 b,0.6996,0.0,0.1819,alive
64,Kepler-59 c,0.9677,0.5215,0.696,alive
64,Kepler-58 c,0.8089,0.0,0.1911,alive
64,HD 154857 c,0.0,0.6379,0.3091,dead
64,GJ 357 d,0.9497,0.2096,0.0236,alive
64,Kepler-51 c,0.9633,0.2985,0.0367,alive
64,BD-210397 c,0.8405,0.4972,0.1595,alive
64,Kepler-62 c,0.7219,0.0,0.1309,alive
64,Kepler-62 b,0.7219,0.0,0.1092,alive
64,CHXR 73 b,0.9997,0.0,0.3177,alive
64,FU Tau b,0.9997,0.2878,0.0003,alive
64,GJ 667 C b,0.9797,0.955,0.1685,alive
64,HD 168443 c,0.0,0.4759,0.5481,dead
64,Kepler-59 b,0.9677,0.8479,0.3245,alive
64,Kepler-53 b,0.9684,0.4419,0.0316,alive
64,HD 82943 c,0.7112,0.0,0.2888,alive
64,HD 82943 b,0.7112,0.0,0.1892,alive
64,UZ For b,0.7937,0.0648,0.5797,alive
64,Kepler-69 b,0.2198,0.0,0.0878,alive
64,HIP 5158 c,0.6759,0.5446,0.1989,alive
64,HU Aqr AB b,0.6344,0.0,0.1224,alive
64,HD 63433 c,0.9601,0.0,0.6403,alive
64,Kepler-52 c,0.9777,0.5384,0.4595,alive
64,Kepler-55 b,0.9282,0.9647,0.1258,alive
64,UZ For c,0.7937,0.0,0.3974,alive
64,Kepler-413 b,0.6936,0.0,0.2119,alive
64,Earth,0.9968,0.8288,0.0032,alive
64,Mars,0.9968,0.5705,0.0032,alive
65,Kepler-1167 b,0.7613,0.0,0.4049,alive
65,Kepler-1740 b,0.5654,0.0,0.2982,alive
65,Kepler-1581 b,0.442,0.8871,0.022,alive
65,Kepler-644 b,0.552,0.9554,0.2676,alive
65,Kepler-1752 b,0.5542,0.9644,0.3214,alive
65,Kepler-280 c,0.4869,0.2781,0.4393,alive
65,Kepler-1208 b,0.7422,0.1739,0.2447,alive
65,Kepler-263 c,0.8727,0.0,0.1326,alive
65,HD 136352 b,0.1293,0.8646,0.2639,alive
65,Kepler-1101 b,0.6314,0.4019,0.4662,alive
65,HD 168746 b,0.0487,0.9723,0.6237,alive
65,HAT-P-7 b,0.4489,0.0,0.335,alive
65,Kepler-560 b,0.959,0.5095,0.1116,alive
65,Kepler-150 d,0.8416,0.5829,0.1318,alive
65,Kepler-498 b,0.627,0.0,0.0319,alive
65,Kepler-817 b,0.6142,0.1858,0.2841,alive
65,Kepler-937 b,0.5358,0.8299,0.4642,alive
65,K2-10 b,0.6344,0.0,0.2593,alive
65,Kepler-571 b,0.6069,0.7347,0.3931,alive
65,Kepler-1458 b,0.6205,0.0,0.3795,alive
65,K2-335 b,0.1555,0.0,0.6045,alive
65,Kepler-1600 c,0.5792,0.883,0.0308,alive
65,HIP 41378 f,0.3751,0.825,0.4195,alive
65,Kepler-221 d,0.8778,0.0,0.2729,alive
65,Kepler-626 b,0.4461,0.0,0.4692,alive
65,K2-39 b,0.7617,0.0,0.2295,alive
65,Kepler-1549 b,0.6496,0.0,0.4914,alive
65,K2-62 c,0.8151,0.2978,0.1831,alive
65,Kepler-1149 b,0.5783,0.3566,0.2367,alive
65,Kepler-1288 b,0.5405,0.0,0.0282,alive
65,Kepler-128 b,0.3741,0.5179,0.076,alive
65,Kepler-1245 b,0.6843,0.5256,0.2086,alive
65,Kepler-1068 b,0.5691,0.8379,0.1453,alive
65,Kepler-311 c,0.8047,0.2444,0.1953,alive
65,Kepler-150 e,0.8416,0.0,0.0394,alive
65,Kepler-272 c,0.0,0.9213,0.0435,dead
65,Kepler-152 c,0.8911,0.7226,0.185,alive
65,Kepler-1506 b,0.647,0.9202,0.0492,alive
65,HAT-P-22 b,0.0,0.9255,0.1913,dead
65,K2-25 b,0.9924,0.9391,0.0076,alive
65,CoRoT-3 b,0.5094,0.0975,0.21,alive
65,HD 205739 b,0.5277,0.6967,0.3366,alive
65,NGTS-10 b,0.5784,0.0,0.2195,alive
65,HD 224693 b,0.1843,0.0,0.0741,alive
65,HD 156279 b,0.6459,0.9393,0.1692,alive
65,HD 12661 b,0.0,0.0,0.8282,dead
65,2MASS J12073346-3932539 b,0.9996,0.0,0.0299,alive
65,HD 16417 b,0.0,0.0,0.8446,dead
65,HD 19994 b,0.4704,0.17,0.1876,alive
65,61 Vir b,0.2255,0.0,0.0409,alive
65,HD 156279 c,0.6459,0.9014,0.1888,alive
65,GJ 179 b,0.9497,0.7113,0.5124,alive
65,GQ Lup b,0.9986,0.2169,0.0014,alive
65,GJ 832 b,0.8895,0.7792,0.1105,alive
65,HD 37605 b,0.5131,0.3661,0.3481,alive
65,HD 33283 b,0.1805,0.0,0.6287,alive
65,Kepler-4 b,0.2502,0.0,0.4292,alive
65,HD 9446 b,0.4967,0.0,0.0318,alive
65,61 Vir c,0.2255,0.0491,0.0937,alive
65,61 Vir d,0.2255,0.3889,0.155,alive
65,HD 134987 c,0.0,0.1741,0.6567,dead
65,HD 110014 b,0.3181,0.0,0.5756,alive
65,HD 79498 b,0.6675,0.0,0.2537,alive
65,WASP-43 b,0.8198,0.5559,0.5258,alive
65,HD 45652 b,0.3154,0.8682,0.6724,alive
65,HIP 79431 b,0.9154,0.4599,0.2965,alive
65,HD 3167 b,0.498,0.9312,0.3358,alive
65,GJ 876 b,0.9897,0.0,0.3734,alive
65,HD 114783 c,0.5364,0.3303,0.3021,alive
65,HD 47186 c,0.4101,0.8678,0.3253,alive
65,HD 114783 b,0.5946,0.9399,0.2404,alive
65,HD 148156 b,0.1726,0.7867,0.6942,alive
65,HD 12661 c,0.3251,0.0,0.5676,alive
65,HIP 14810 c,0.3979,0.0,0.4202,alive
65,HIP 14810 b,0.3979,0.0,0.3478,alive
65,GJ 876 d,0.9897,0.8246,0.0103,alive
65,GJ 876 e,0.9897,0.2887,0.0103,alive
65,gam1 Leo b,0.5898,0.4594,0.2375,alive
65,HAT-P-12 b,0.8835,0.6799,0.1165,alive
65,HD 156411 b,0.2465,0.0,0.0877,alive
65,HD 8535 b,0.3168,0.7066,0.5064,alive
65,HD 37605 c,0.5131,0.4137,0.2512,alive
65,K2-138 c,0.7605,0.0,0.2001,alive
65,HD 1605 c,0.1038,0.0,0.0566,alive
65,HAT-P-18 b,0.3532,0.0,0.4709,alive
65,WASP-31 b,0.8493,0.6259,0.3025,alive
65,BD+20 2457 b,0.0,0.0,0.4964,dead
65,HD 240210 b,0.6884,0.0,0.5444,alive
65,CoRoT-17 b,0.0,0.7139,0.7466,dead
65,HD 132563 b,0.6061,0.9497,0.2711,alive
65,HD 55696 b,0.4948,0.7899,0.3546,alive
65,HD 148164 b,0.6066,0.9227,0.0584,alive
65,24 Sex c,0.1957,0.0,0.3523,alive
65,K2-138 f,0.7605,0.0,0.0246,alive
65,CoRoT-5 b,0.3067,0.0,0.2205,alive
65,HD 192310 c,0.551,0.0,0.0473,alive
65,HD 22781 b,0.7646,0.9582,0.2354,alive
65,HD 68988 b,0.0,0.5688,0.4577,dead
65,HD 148164 c,0.6066,0.9274,0.185,alive
65,HD 29985 b,0.7548,0.0,0.2452,alive
65,HD 221416 b,0.2022,0.5176,0.4902,alive
65,HD 3167 c,0.498,0.4439,0.3236,alive
65,HD 90156 b,0.7133,0.3645,0.1474,alive
65,KOI-217 b,0.8476,0.9212,0.0332,alive
65,HD 45350 b,0.2363,0.915,0.0611,alive
65,TrES-3 b,0.9226,0.2831,0.4159,alive
65,WASP-10 b,0.6574,0.0,0.1623,alive
65,Kepler-14 b,0.3723,0.0,0.6277,alive
65,MOA-2009-BLG-266L b,0.8819,0.0,0.0618,alive
65,Kepler-15 b,0.6097,0.0,0.1264,alive
65,Kepler-595 c,0.772,0.0,0.228,alive
65,Kepler-595 b,0.772,0.9535,0.0826,alive
65,HD 177830 c,0.0,0.1742,0.4666,dead
65,ups And c,0.0302,0.0,0.2275,alive
65,WASP-5 b,0.5094,0.9111,0.1623,alive
65,OGLE-TR-111 b,0.4622,0.0,0.217,alive
65,Kepler-17 b,0.7978,0.9503,0.0305,alive
65,CoRoT-18 b,0.9443,0.5778,0.3159,alive
65,HD 192310 b,0.551,0.0,0.449,alive
65,PSR B1257+12 b,0.2966,0.9533,0.1367,alive
65,PSR B1257+12 d,0.2966,0.9409,0.5676,alive
65,ups And d,0.0302,0.1563,0.1379,alive
65,MOA-2007-BLG-192L b,0.9497,0.9451,0.0503,alive
65,Kepler-40 b,0.2451,0.5883,0.4961,alive
65,TOI-756 b,0.9414,0.0,0.6392,alive
65,HD 107148 b,0.2522,0.9466,0.5875,alive
65,SWEEPS-11 b,0.3613,0.0,0.6387,alive
65,OGLE-TR-211 b,0.4629,0.9278,0.5207,alive
65,Lupus-TR-3 b,0.6447,0.0,0.2262,alive
65,OGLE-2005-BLG-390L b,0.9497,0.6714,0.1359,alive
65,HN Peg b,0.9596,0.9427,0.3911,alive
65,HD 102365 b,0.3983,0.0,0.5995,alive
65,MOA-2009-BLG-387L b,0.9497,0.901,0.0503,alive
65,GJ 674 b,0.9942,0.6374,0.0058,alive
65,WASP-96 b,0.0707,0.9593,0.7224,alive
65,HD 69830 c,0.5176,0.0,0.4031,alive
65,2MASS J04414489+2301513 b,0.9997,0.3044,0.0003,alive
65,WASP-21 b,0.0,0.9271,0.8841,dead
65,GJ 3634 b,0.9316,0.9512,0.5894,alive
65,HAT-P-4 b,0.3157,0.0,0.2603,alive
65,OGLE-TR-10 b,0.5653,0.0,0.3352,alive
65,TOI-178 g,0.7969,0.0,0.2031,alive
65,TOI-178 e,0.7969,0.0,0.5415,alive
65,HD 27442 b,0.0,0.9004,0.37,dead
65,HD 69830 d,0.5176,0.0,0.2853,alive
65,GJ 3021 b,0.969,0.9462,0.6733,alive
65,HAT-P-16 b,0.6671,0.0,0.1762,alive
65,CoRoT-8 b,0.7797,0.2896,0.4751,alive
65,OGLE-TR-113 b,0.2912,0.0,0.5127,alive
65,HD 46375 b,0.2667,0.4617,0.6314,alive
65,HD 147513 b,0.9568,0.0,0.501,alive
65,HD 221287 b,0.7671,0.0963,0.2329,alive
65,HD 33564 b,0.4702,0.0,0.4629,alive
65,CoRoT-11 b,0.6305,0.9307,0.4398,alive
65,K2-138 g,0.7605,0.0,0.2395,alive
65,CoRoT-12 b,0.2359,0.5085,0.2516,alive
65,HAT-P-28 b,0.3476,0.5647,0.1658,alive
65,HD 129445 b,0.5092,0.8745,0.4908,alive
65,Kepler-419 c,0.505,0.7041,0.1184,alive
65,GJ 3470 b,0.9641,0.9433,0.4055,alive
65,51 Eri b,0.9785,0.5502,0.0215,alive
65,HD 70573 b,0.9865,0.7515,0.2687,alive
65,HD 47536 b,0.0,0.9342,0.1,dead
65,CoRoT-13 b,0.7931,0.0,0.3772,alive
65,CoRoT-14 b,0.4254,0.0,0.0785,alive
65,47 UMa c,0.2466,0.9594,0.5287,alive
65,47 UMa b,0.2466,0.0,0.6995,alive
65,47 UMa d,0.2466,0.9616,0.1398,alive
65,MOA-2008-BLG-310L b,0.9497,0.0,0.0503,alive
65,Kepler-419 b,0.505,0.0,0.4263,alive
65,HD 24040 b,0.1286,0.0,0.1351,alive
65,K2-138 e,0.7605,0.0,0.4321,alive
65,HD 11964 c,0.4089,0.0,0.0205,alive
65,CoRoT-6 b,0.7138,0.9278,0.2325,alive
65,HAT-P-2 b,0.6995,0.0,0.1846,alive
65,Kepler-59 c,0.9677,0.5208,0.6913,alive
65,Kepler-58 c,0.8089,0.0,0.1911,alive
65,HD 154857 c,0.0,0.6378,0.3076,dead
65,GJ 357 d,0.9497,0.2096,0.0193,alive
65,Kepler-51 c,0.9633,0.2986,0.0367,alive
65,BD-210397 c,0.8405,0.4969,0.1595,alive
65,Kepler-62 c,0.7219,0.0,0.1285,alive
65,Kepler-62 b,0.7219,0.0,0.1067,alive
