t,name,P,R,Xi,death_type
0,Kepler-1000 b,0.5,0.7,0.3,physical_alive
1,Kepler-1001 b,0.5,0.7,0.3,physical_alive
2,Kepler-1002 b,0.5,0.7,0.3,physical_alive
3,Kepler-1003 b,0.5,0.7,0.3,physical_alive
4,Kepler-1004 b,0.5,0.7,0.3,physical_alive
5,Kepler-1005 b,0.5,0.7,0.3,physical_alive
6,Kepler-1006 b,0.5,0.7,0.3,physical_alive
7,Kepler-1007 b,0.5,0.7,0.3,physical_alive
8,Kepler-1008 b,0.5,0.7,0.3,physical_alive
9,Kepler-1009 b,0.5,0.7,0.3,physical_alive
