t,name,P,R,Xi,death_type
38,Kepler-51 c,0.9648,0.0,0.0352,alive
38,BD-210397 c,0.841,0.1919,0.6027,alive
38,Kepler-62 c,0.7224,0.0,0.2229,alive
38,Kepler-62 b,0.7224,0.0,0.4956,alive
38,CHXR 73 b,0.9998,0.755,0.488,alive
38,FU Tau b,0.9998,0.0,0.0292,alive
38,GJ 667 C b,0.9798,0.9754,0.2583,alive
38,HD 168443 c,0.0,0.9839,0.4536,dead
38,Kepler-59 b,0.9692,0.0,0.2328,alive
38,Kepler-53 b,0.9696,0.0,0.7603,alive
38,HD 82943 c,0.7128,0.8415,0.3919,alive
38,HD 82943 b,0.7128,0.0,0.0113,alive
38,UZ For b,0.7942,0.793,0.0633,alive
38,Kepler-69 b,0.2206,0.8478,0.6048,alive
38,HIP 5158 c,0.6766,0.0,0.3163,alive
38,HU Aqr AB b,0.6354,0.0,0.1548,alive
38,HD 63433 c,0.9613,0.0,0.2014,alive
38,Kepler-52 c,0.9779,0.0,0.3255,alive
38,Kepler-55 b,0.9286,0.0,0.6489,alive
38,UZ For c,0.7942,0.0,0.008,alive
38,Kepler-413 b,0.6944,0.3064,0.298,alive
38,Earth,0.998,0.842,0.002,alive
38,Mars,0.998,0.5842,0.002,alive
39,Kepler-1167 b,0.762,0.3186,0.1266,alive
39,Kepler-1740 b,0.5665,0.9392,0.4335,alive
39,Kepler-1581 b,0.4438,0.0,0.2047,alive
39,Kepler-644 b,0.5556,0.5237,0.266,alive
39,Kepler-1752 b,0.555,0.0,0.1316,alive
39,Kepler-280 c,0.4881,0.739,0.2604,alive
39,Kepler-1208 b,0.743,0.2986,0.1745,alive
39,Kepler-263 c,0.8734,0.0,0.0127,alive
39,HD 136352 b,0.1302,0.6836,0.0397,alive
39,Kepler-1101 b,0.6325,0.0,0.3675,alive
39,HD 168746 b,0.0502,0.9423,0.7336,alive
39,HAT-P-7 b,0.4529,0.9731,0.225,alive
39,Kepler-560 b,0.9591,0.4677,0.6126,alive
39,Kepler-150 d,0.8427,0.4442,0.0363,alive
39,Kepler-498 b,0.6283,0.946,0.4756,alive
39,Kepler-817 b,0.6156,0.0,0.1336,alive
39,Kepler-937 b,0.5377,0.0,0.2521,alive
39,K2-10 b,0.6353,0.2586,0.3354,alive
39,Kepler-571 b,0.608,0.7903,0.4304,alive
39,Kepler-1458 b,0.6217,0.0,0.1905,alive
39,K2-335 b,0.1577,0.5165,0.2872,alive
39,Kepler-1600 c,0.58,0.0,0.0239,alive
39,HIP 41378 f,0.377,0.7814,0.3275,alive
39,Kepler-221 d,0.8787,0.0,0.1554,alive
39,Kepler-626 b,0.4474,0.2386,0.3236,alive
39,K2-39 b,0.7622,0.0,0.4624,alive
39,Kepler-1549 b,0.6506,0.9165,0.0742,alive
39,K2-62 c,0.8155,0.9632,0.4666,alive
39,Kepler-1149 b,0.5797,0.0266,0.3055,alive
39,Kepler-1288 b,0.5425,0.0,0.3458,alive
39,Kepler-128 b,0.3761,0.9593,0.5922,alive
39,Kepler-1245 b,0.6852,0.0,0.1947,alive
39,Kepler-1068 b,0.5704,0.2217,0.2539,alive
39,Kepler-311 c,0.8059,0.633,0.0332,alive
39,Kepler-150 e,0.8427,0.0,0.0739,alive
39,Kepler-272 c,0.0,0.9574,0.6031,dead
39,Kepler-152 c,0.8918,0.0,0.1082,alive
39,Kepler-1506 b,0.6481,0.0,0.4274,alive
39,HAT-P-22 b,0.0,0.2447,0.783,dead
39,K2-25 b,0.9925,0.0,0.177,alive
39,CoRoT-3 b,0.5123,0.0,0.4877,alive
39,HD 205739 b,0.5298,0.9674,0.4702,alive
39,NGTS-10 b,0.5789,0.9143,0.023,alive
39,HD 224693 b,0.1868,0.6226,0.7014,alive
39,HD 156279 b,0.647,0.9672,0.0366,alive
39,HD 12661 b,0.0,0.8211,0.7834,dead
39,2MASS J12073346-3932539 b,0.9997,0.0,0.0003,alive
39,HD 16417 b,0.0,0.835,0.4309,dead
39,HD 19994 b,0.4732,0.0,0.3422,alive
39,61 Vir b,0.2266,0.1435,0.1447,alive
39,HD 156279 c,0.647,0.0,0.068,alive
39,GJ 179 b,0.9498,0.0,0.4536,alive
39,GQ Lup b,0.9991,0.3323,0.462,alive
39,GJ 832 b,0.8897,0.9458,0.652,alive
39,HD 37605 b,0.5143,0.1942,0.2365,alive
39,HD 33283 b,0.1834,0.0,0.0539,alive
39,Kepler-4 b,0.2523,0.0,0.4865,alive
39,HD 9446 b,0.498,0.7329,0.3322,alive
39,61 Vir c,0.2266,0.7899,0.3576,alive
39,61 Vir d,0.2266,0.8773,0.3636,alive
39,HD 134987 c,0.0,0.3828,0.5053,dead
39,HD 110014 b,0.3271,0.5727,0.0449,alive
39,HD 79498 b,0.6691,0.9797,0.0559,alive
39,WASP-43 b,0.8202,0.9628,0.3483,alive
39,HD 45652 b,0.3164,0.0,0.2565,alive
39,HIP 79431 b,0.9156,0.0,0.2143,alive
39,HD 3167 b,0.4988,0.3759,0.1027,alive
39,GJ 876 b,0.9898,0.0,0.3327,alive
39,HD 114783 c,0.5374,0.9602,0.4703,alive
39,HD 47186 c,0.4113,0.9726,0.1145,alive
39,HD 114783 b,0.5955,0.9439,0.4227,alive
39,HD 148156 b,0.1747,0.8439,0.0469,alive
39,HD 12661 c,0.3265,0.0,0.0685,alive
39,HIP 14810 c,0.3992,0.1332,0.453,alive
39,HIP 14810 b,0.3992,0.5354,0.1637,alive
39,GJ 876 d,0.9898,0.9345,0.1862,alive
39,GJ 876 e,0.9898,0.9455,0.6307,alive
39,gam1 Leo b,0.5919,0.4785,0.2781,alive
39,HAT-P-12 b,0.8841,0.9758,0.0986,alive
39,HD 156411 b,0.2488,0.9008,0.0781,alive
39,HD 8535 b,0.3186,0.9577,0.6499,alive
39,HD 37605 c,0.5143,0.0,0.0963,alive
39,K2-138 c,0.7616,0.8589,0.6272,alive
39,HD 1605 c,0.1065,0.8664,0.58,alive
39,HAT-P-18 b,0.3538,0.0,0.1961,alive
39,WASP-31 b,0.8512,0.0,0.1357,alive
39,BD+20 2457 b,0.0,0.0,0.7618,dead
39,HD 240210 b,0.6892,0.9787,0.2375,alive
39,CoRoT-17 b,0.0,0.1157,0.5171,dead
39,HD 132563 b,0.6083,0.0,0.2808,alive
39,HD 55696 b,0.4972,0.9631,0.5028,alive
39,HD 148164 b,0.6086,0.673,0.0724,alive
39,24 Sex c,0.1995,0.8939,0.0739,alive
39,K2-138 f,0.7616,0.0,0.2964,alive
39,CoRoT-5 b,0.308,0.0,0.1534,alive
39,HD 192310 c,0.5518,0.0,0.4472,alive
39,HD 22781 b,0.7652,0.0,0.5319,alive
39,HD 68988 b,0.0,0.0,0.6222,dead
39,HD 148164 c,0.6086,0.9244,0.1899,alive
39,HD 29985 b,0.7555,0.2354,0.3628,alive
39,HD 221416 b,0.2044,0.5176,0.6145,alive
39,HD 3167 c,0.4988,0.1101,0.0537,alive
39,HD 90156 b,0.7142,0.8375,0.1217,alive
39,KOI-217 b,0.8487,0.2999,0.1513,alive
39,HD 45350 b,0.2375,0.5445,0.4933,alive
39,TrES-3 b,0.9237,0.0,0.1248,alive
39,WASP-10 b,0.658,0.0,0.342,alive
39,Kepler-14 b,0.3759,0.2396,0.4374,alive
39,MOA-2009-BLG-266L b,0.8822,0.0,0.0426,alive
39,Kepler-15 b,0.611,0.0,0.2341,alive
39,Kepler-595 c,0.7731,0.7057,0.2269,alive
39,Kepler-595 b,0.7731,0.9638,0.2269,alive
39,HD 177830 c,0.0,0.8814,0.2885,dead
39,ups And c,0.0327,0.5968,0.1103,alive
39,WASP-5 b,0.5106,0.8546,0.1772,alive
39,OGLE-TR-111 b,0.463,0.8999,0.0397,alive
39,Kepler-17 b,0.7993,0.8164,0.4097,alive
39,CoRoT-18 b,0.9455,0.0,0.5225,alive
39,HD 192310 b,0.5518,0.0,0.2604,alive
39,PSR B1257+12 b,0.2996,0.0,0.4444,alive
39,PSR B1257+12 d,0.2996,0.0,0.098,alive
39,ups And d,0.0327,0.9754,0.6722,alive
39,MOA-2007-BLG-192L b,0.9498,0.8665,0.6861,alive
39,Kepler-40 b,0.2485,0.7826,0.6674,alive
39,TOI-756 b,0.9416,0.0,0.6677,alive
39,HD 107148 b,0.2539,0.625,0.3053,alive
39,SWEEPS-11 b,0.3629,0.0,0.4392,alive
39,OGLE-TR-211 b,0.4655,0.0,0.1843,alive
39,Lupus-TR-3 b,0.6456,0.0,0.226,alive
39,OGLE-2005-BLG-390L b,0.9498,0.5808,0.3175,alive
39,HN Peg b,0.9612,0.0,0.059,alive
39,HD 102365 b,0.3992,0.0,0.2309,alive
39,MOA-2009-BLG-387L b,0.9498,0.3632,0.7626,alive
39,GJ 674 b,0.9943,0.0,0.6032,alive
39,WASP-96 b,0.0722,0.0556,0.4218,alive
39,HD 69830 c,0.5185,0.2478,0.0754,alive
39,2MASS J04414489+2301513 b,0.9998,0.9502,0.8285,alive
39,WASP-21 b,0.0,0.0,0.2517,dead
39,GJ 3634 b,0.9318,0.9717,0.0549,alive
39,HAT-P-4 b,0.3179,0.0,0.0878,alive
39,OGLE-TR-10 b,0.5671,0.0,0.4133,alive
39,TOI-178 g,0.7973,0.9632,0.2027,alive
39,TOI-178 e,0.7973,0.974,0.0913,alive
39,HD 27442 b,0.0,0.0,0.203,dead
39,HD 69830 d,0.5185,0.0,0.4136,alive
39,GJ 3021 b,0.97,0.6407,0.3452,alive
39,HAT-P-16 b,0.6693,0.2949,0.5316,alive
39,CoRoT-8 b,0.7806,0.0,0.0596,alive
39,OGLE-TR-113 b,0.2919,0.84,0.4931,alive
39,HD 46375 b,0.2677,0.6577,0.0597,alive
39,HD 147513 b,0.9585,0.942,0.7595,alive
39,HD 221287 b,0.7694,0.9609,0.6135,alive
39,HD 33564 b,0.4724,0.0,0.1875,alive
39,CoRoT-11 b,0.6328,0.0,0.0155,alive
39,K2-138 g,0.7616,0.0,0.2449,alive
39,CoRoT-12 b,0.2375,0.9423,0.1548,alive
39,HAT-P-28 b,0.349,0.7856,0.2231,alive
39,HD 129445 b,0.5105,0.5324,0.2227,alive
39,Kepler-419 c,0.508,0.2419,0.4125,alive
39,GJ 3470 b,0.9644,0.8592,0.5647,alive
39,51 Eri b,0.9838,0.0,0.5111,alive
39,HD 70573 b,0.9878,0.0566,0.0122,alive
39,HD 47536 b,0.0,0.0,0.1385,dead
39,CoRoT-13 b,0.7947,0.9677,0.5578,alive
39,CoRoT-14 b,0.4272,0.9464,0.1294,alive
39,47 UMa c,0.2481,0.9614,0.4543,alive
39,47 UMa b,0.2481,0.8856,0.2309,alive
39,47 UMa d,0.2481,0.0,0.1827,alive
39,MOA-2008-BLG-310L b,0.9498,0.1445,0.0502,alive
39,Kepler-419 b,0.508,0.6715,0.4399,alive
39,HD 24040 b,0.1303,0.0,0.7125,alive
39,K2-138 e,0.7616,0.0,0.2085,alive
39,HD 11964 c,0.4099,0.7177,0.43,alive
39,CoRoT-6 b,0.7153,0.9378,0.2257,alive
39,HAT-P-2 b,0.7022,0.3494,0.2845,alive
39,Kepler-59 c,0.9691,0.0,0.2409,alive
39,Kepler-58 c,0.81,0.0,0.5976,alive
39,HD 154857 c,0.0,0.9686,0.0619,dead
39,GJ 357 d,0.9498,0.0,0.0104,alive
39,Kepler-51 c,0.9647,0.0,0.0353,alive
39,BD-210397 c,0.841,0.192,0.6,alive
39,Kepler-62 c,0.7224,0.0,0.2257,alive
39,Kepler-62 b,0.7224,0.0,0.4935,alive
39,CHXR 73 b,0.9998,0.7542,0.4834,alive
39,FU Tau b,0.9998,0.0,0.0247,alive
39,GJ 667 C b,0.9798,0.9752,0.2539,alive
39,HD 168443 c,0.0,0.983,0.4528,dead
39,Kepler-59 b,0.9691,0.0,0.2283,alive
39,Kepler-53 b,0.9696,0.0,0.7564,alive
39,HD 82943 c,0.7127,0.8405,0.389,alive
39,HD 82943 b,0.7127,0.0,0.0141,alive
39,UZ For b,0.7942,0.7927,0.0601,alive
39,Kepler-69 b,0.2206,0.8466,0.6047,alive
39,HIP 5158 c,0.6765,0.0,0.3136,alive
39,HU Aqr AB b,0.6353,0.0,0.157,alive
39,HD 63433 c,0.9612,0.0,0.1972,alive
39,Kepler-52 c,0.9779,0.0,0.3208,alive
39,Kepler-55 b,0.9286,0.0,0.6457,alive
39,UZ For c,0.7942,0.0,0.0047,alive
39,Kepler-413 b,0.6943,0.3062,0.2952,alive
39,Earth,0.998,0.8421,0.002,alive
39,Mars,0.998,0.5831,0.002,alive
40,Kepler-1167 b,0.762,0.3182,0.1298,alive
40,Kepler-1740 b,0.5665,0.9393,0.4335,alive
40,Kepler-1581 b,0.4437,0.0,0.2038,alive
40,Kepler-644 b,0.5554,0.5232,0.268,alive
40,Kepler-1752 b,0.555,0.0,0.1296,alive
40,Kepler-280 c,0.488,0.7389,0.2598,alive
40,Kepler-1208 b,0.7429,0.2983,0.1774,alive
40,Kepler-263 c,0.8734,0.0,0.0088,alive
40,HD 136352 b,0.1302,0.6836,0.0398,alive
40,Kepler-1101 b,0.6324,0.0,0.3676,alive
40,HD 168746 b,0.0501,0.9415,0.7327,alive
40,HAT-P-7 b,0.4527,0.9718,0.2267,alive
40,Kepler-560 b,0.9591,0.4679,0.6093,alive
40,Kepler-150 d,0.8427,0.4442,0.0329,alive
40,Kepler-498 b,0.6282,0.9461,0.4733,alive
40,Kepler-817 b,0.6156,0.0,0.1358,alive
40,Kepler-937 b,0.5376,0.0,0.2538,alive
40,K2-10 b,0.6353,0.2585,0.3377,alive
40,Kepler-571 b,0.6079,0.7902,0.4285,alive
40,Kepler-1458 b,0.6216,0.0,0.1883,alive
40,K2-335 b,0.1576,0.5162,0.2865,alive
40,Kepler-1600 c,0.58,0.0,0.0257,alive
40,HIP 41378 f,0.3769,0.7805,0.3264,alive
40,Kepler-221 d,0.8787,0.0,0.1516,alive
40,Kepler-626 b,0.4474,0.2386,0.3222,alive
40,K2-39 b,0.7622,0.0,0.4597,alive
40,Kepler-1549 b,0.6505,0.9161,0.0716,alive
40,K2-62 c,0.8155,0.9625,0.4628,alive
40,Kepler-1149 b,0.5796,0.0266,0.3033,alive
40,Kepler-1288 b,0.5425,0.0,0.3476,alive
40,Kepler-128 b,0.376,0.9585,0.593,alive
40,Kepler-1245 b,0.6851,0.0,0.1924,alive
40,Kepler-1068 b,0.5704,0.2216,0.2523,alive
40,Kepler-311 c,0.8059,0.6327,0.0366,alive
40,Kepler-150 e,0.8427,0.0,0.0704,alive
40,Kepler-272 c,0.0,0.9569,0.6016,dead
40,Kepler-152 c,0.8918,0.0,0.1082,alive
40,Kepler-1506 b,0.6481,0.0,0.4245,alive
40,HAT-P-22 b,0.0,0.2444,0.7815,dead
40,K2-25 b,0.9925,0.0,0.1726,alive
40,CoRoT-3 b,0.5122,0.0,0.4878,alive
40,HD 205739 b,0.5297,0.9677,0.4703,alive
40,NGTS-10 b,0.5789,0.913,0.0213,alive
40,HD 224693 b,0.1867,0.622,0.7011,alive
40,HD 156279 b,0.647,0.9674,0.0392,alive
40,HD 12661 b,0.0,0.8211,0.7819,dead
40,2MASS J12073346-3932539 b,0.9997,0.0,0.0003,alive
40,HD 16417 b,0.0,0.8349,0.4303,dead
40,HD 19994 b,0.4731,0.0,0.3437,alive
40,61 Vir b,0.2266,0.1434,0.1445,alive
40,HD 156279 c,0.647,0.0,0.0703,alive
40,GJ 179 b,0.9498,0.0,0.4492,alive
40,GQ Lup b,0.9991,0.3325,0.4572,alive
40,GJ 832 b,0.8897,0.9451,0.6491,alive
40,HD 37605 b,0.5142,0.1941,0.2381,alive
40,HD 33283 b,0.1833,0.0,0.054,alive
40,Kepler-4 b,0.2523,0.0,0.4866,alive
40,HD 9446 b,0.498,0.7331,0.3338,alive
40,61 Vir c,0.2266,0.7892,0.3579,alive
40,61 Vir d,0.2266,0.8763,0.3637,alive
40,HD 134987 c,0.0,0.3825,0.5038,dead
40,HD 110014 b,0.3268,0.5729,0.046,alive
40,HD 79498 b,0.669,0.9798,0.0585,alive
40,WASP-43 b,0.8201,0.9621,0.3448,alive
40,HD 45652 b,0.3164,0.0,0.2562,alive
40,HIP 79431 b,0.9156,0.0,0.2103,alive
40,HD 3167 b,0.4988,0.3757,0.1012,alive
40,GJ 876 b,0.9898,0.0,0.3286,alive
40,HD 114783 c,0.5374,0.959,0.4689,alive
40,HD 47186 c,0.4112,0.9729,0.1154,alive
40,HD 114783 b,0.5954,0.9428,0.4206,alive
40,HD 148156 b,0.1746,0.843,0.0476,alive
40,HD 12661 c,0.3264,0.0,0.0685,alive
40,HIP 14810 c,0.3992,0.1331,0.454,alive
40,HIP 14810 b,0.3992,0.5356,0.1636,alive
40,GJ 876 d,0.9898,0.9331,0.1817,alive
40,GJ 876 e,0.9898,0.9444,0.6265,alive
40,gam1 Leo b,0.5919,0.4778,0.2764,alive
40,HAT-P-12 b,0.8841,0.9756,0.1024,alive
40,HD 156411 b,0.2487,0.8997,0.0783,alive
40,HD 8535 b,0.3185,0.9579,0.6504,alive
40,HD 37605 c,0.5142,0.0,0.0979,alive
40,K2-138 c,0.7616,0.8577,0.6242,alive
40,HD 1605 c,0.1064,0.8659,0.5798,alive
40,HAT-P-18 b,0.3538,0.0,0.1969,alive
40,WASP-31 b,0.8511,0.0,0.1323,alive
40,BD+20 2457 b,0.0,0.0,0.7602,dead
40,HD 240210 b,0.6891,0.9783,0.2352,alive
40,CoRoT-17 b,0.0,0.1155,0.5159,dead
40,HD 132563 b,0.6082,0.0,0.2786,alive
40,HD 55696 b,0.4972,0.9628,0.5028,alive
40,HD 148164 b,0.6086,0.6723,0.07,alive
40,24 Sex c,0.1993,0.8941,0.0746,alive
40,K2-138 f,0.7616,0.0,0.2938,alive
40,CoRoT-5 b,0.308,0.0,0.1532,alive
40,HD 192310 c,0.5518,0.0,0.4482,alive
40,HD 22781 b,0.7652,0.0,0.5286,alive
40,HD 68988 b,0.0,0.0,0.6209,dead
40,HD 148164 c,0.6086,0.9244,0.1883,alive
40,HD 29985 b,0.7554,0.2354,0.3599,alive
40,HD 221416 b,0.2043,0.5172,0.6145,alive
40,HD 3167 c,0.4988,0.1101,0.0523,alive
40,HD 90156 b,0.7141,0.8363,0.1192,alive
40,KOI-217 b,0.8487,0.3,0.1513,alive
40,HD 45350 b,0.2375,0.5438,0.4933,alive
40,TrES-3 b,0.9236,0.0,0.1208,alive
40,WASP-10 b,0.658,0.0,0.342,alive
40,Kepler-14 b,0.3758,0.2397,0.4386,alive
40,MOA-2009-BLG-266L b,0.8822,0.0,0.0386,alive
40,Kepler-15 b,0.611,0.0,0.2362,alive
40,Kepler-595 c,0.7731,0.7053,0.2269,alive
40,Kepler-595 b,0.7731,0.9633,0.2269,alive
40,HD 177830 c,0.0,0.8808,0.2878,dead
40,ups And c,0.0326,0.5968,0.1101,alive
40,WASP-5 b,0.5105,0.8537,0.1759,alive
40,OGLE-TR-111 b,0.4629,0.8998,0.0387,alive
40,Kepler-17 b,0.7992,0.8154,0.4066,alive
40,CoRoT-18 b,0.9454,0.0,0.5187,alive
40,HD 192310 b,0.5518,0.0,0.2622,alive
40,PSR B1257+12 b,0.2995,0.0,0.445,alive
40,PSR B1257+12 d,0.2995,0.0,0.0981,alive
40,ups And d,0.0326,0.9753,0.6714,alive
40,MOA-2007-BLG-192L b,0.9498,0.8661,0.6828,alive
40,Kepler-40 b,0.2484,0.7826,0.6675,alive
40,TOI-756 b,0.9416,0.0,0.6632,alive
40,HD 107148 b,0.2539,0.6253,0.3059,alive
40,SWEEPS-11 b,0.3629,0.0,0.4398,alive
40,OGLE-TR-211 b,0.4654,0.0,0.1828,alive
40,Lupus-TR-3 b,0.6456,0.0,0.2285,alive
40,OGLE-2005-BLG-390L b,0.9498,0.5809,0.3131,alive
40,HN Peg b,0.9612,0.0,0.0545,alive
40,HD 102365 b,0.3991,0.0,0.2318,alive
40,MOA-2009-BLG-387L b,0.9498,0.3633,0.759,alive
40,GJ 674 b,0.9943,0.0,0.5988,alive
40,WASP-96 b,0.0722,0.0556,0.4212,alive
40,HD 69830 c,0.5185,0.2477,0.0769,alive
40,2MASS J04414489+2301513 b,0.9998,0.95,0.8235,alive
40,WASP-21 b,0.0,0.0,0.2511,dead
40,GJ 3634 b,0.9318,0.9706,0.0508,alive
40,HAT-P-4 b,0.3179,0.0,0.0891,alive
40,OGLE-TR-10 b,0.567,0.0,0.4152,alive
40,TOI-178 g,0.7973,0.9621,0.2027,alive
40,TOI-178 e,0.7973,0.974,0.0884,alive
40,HD 27442 b,0.0,0.0,0.2016,dead
40,HD 69830 d,0.5185,0.0,0.4152,alive
40,GJ 3021 b,0.97,0.6409,0.3412,alive
40,HAT-P-16 b,0.6692,0.295,0.5292,alive
40,CoRoT-8 b,0.7806,0.0,0.063,alive
40,OGLE-TR-113 b,0.2919,0.8397,0.4937,alive
40,HD 46375 b,0.2677,0.6569,0.0596,alive
40,HD 147513 b,0.9584,0.9418,0.756,alive
40,HD 221287 b,0.7693,0.961,0.6112,alive
40,HD 33564 b,0.4723,0.0,0.1891,alive
40,CoRoT-11 b,0.6327,0.0,0.0132,alive
40,K2-138 g,0.7616,0.0,0.2416,alive
40,CoRoT-12 b,0.2374,0.9418,0.1546,alive
40,HAT-P-28 b,0.349,0.7852,0.2241,alive
40,HD 129445 b,0.5104,0.5325,0.221,alive
40,Kepler-419 c,0.5079,0.2416,0.4141,alive
40,GJ 3470 b,0.9644,0.8587,0.5611,alive
40,51 Eri b,0.9836,0.0,0.5063,alive
40,HD 70573 b,0.9878,0.0566,0.0122,alive
40,HD 47536 b,0.0,0.0,0.1381,dead
40,CoRoT-13 b,0.7946,0.9681,0.5552,alive
40,CoRoT-14 b,0.4271,0.9453,0.1288,alive
40,47 UMa c,0.248,0.9617,0.4547,alive
40,47 UMa b,0.248,0.8853,0.2311,alive
40,47 UMa d,0.248,0.0,0.1834,alive
40,MOA-2008-BLG-310L b,0.9498,0.1444,0.0502,alive
40,Kepler-419 b,0.5079,0.6711,0.4416,alive
40,HD 24040 b,0.1302,0.0,0.7119,alive
40,K2-138 e,0.7616,0.0,0.2115,alive
40,HD 11964 c,0.4099,0.7166,0.4311,alive
40,CoRoT-6 b,0.7153,0.9378,0.223,alive
40,HAT-P-2 b,0.7021,0.349,0.2823,alive
40,Kepler-59 c,0.9691,0.0,0.2368,alive
40,Kepler-58 c,0.81,0.0,0.595,alive
40,HD 154857 c,0.0,0.969,0.0615,dead
40,GJ 357 d,0.9498,0.0,0.0062,alive
40,Kepler-51 c,0.9646,0.0,0.0354,alive
40,BD-210397 c,0.841,0.1917,0.597,alive
40,Kepler-62 c,0.7224,0.0,0.2285,alive
40,Kepler-62 b,0.7224,0.0,0.4906,alive
40,CHXR 73 b,0.9998,0.7541,0.4794,alive
40,FU Tau b,0.9998,0.0,0.0201,alive
40,GJ 667 C b,0.9798,0.9749,0.2494,alive
40,HD 168443 c,0.0,0.9819,0.4518,dead
40,Kepler-59 b,0.9691,0.0,0.2241,alive
40,Kepler-53 b,0.9695,0.0,0.7524,alive
40,HD 82943 c,0.7127,0.8405,0.3865,alive
40,HD 82943 b,0.7127,0.0,0.0172,alive
40,UZ For b,0.7942,0.7924,0.057,alive
40,Kepler-69 b,0.2205,0.8464,0.6047,alive
40,HIP 5158 c,0.6765,0.0,0.3111,alive
40,HU Aqr AB b,0.6353,0.0,0.1593,alive
40,HD 63433 c,0.9612,0.0,0.1928,alive
40,Kepler-52 c,0.9779,0.0,0.3164,alive
40,Kepler-55 b,0.9286,0.0,0.6419,alive
40,UZ For c,0.7942,0.0,0.008,alive
40,Kepler-413 b,0.6943,0.3062,0.293,alive
40,Earth,0.998,0.8409,0.002,alive
40,Mars,0.998,0.582,0.002,alive
41,Kepler-1167 b,0.762,0.3177,0.1328,alive
41,Kepler-1740 b,0.5664,0.938,0.4336,alive
41,Kepler-1581 b,0.4436,0.0,0.203,alive
41,Kepler-644 b,0.5553,0.523,0.2698,alive
41,Kepler-1752 b,0.5549,0.0,0.128,alive
41,Kepler-280 c,0.488,0.738,0.2581,alive
41,Kepler-1208 b,0.7429,0.2982,0.1804,alive
41,Kepler-263 c,0.8734,0.0,0.0049,alive
41,HD 136352 b,0.1302,0.683,0.0402,alive
41,Kepler-1101 b,0.6324,0.0,0.3676,alive
41,HD 168746 b,0.0501,0.9408,0.7316,alive
41,HAT-P-7 b,0.4526,0.9706,0.2279,alive
41,Kepler-560 b,0.9591,0.4672,0.6046,alive
41,Kepler-150 d,0.8426,0.4436,0.0293,alive
41,Kepler-498 b,0.6282,0.946,0.4713,alive
41,Kepler-817 b,0.6155,0.0,0.1383,alive
41,Kepler-937 b,0.5375,0.0,0.2557,alive
41,K2-10 b,0.6352,0.2584,0.34,alive
41,Kepler-571 b,0.6079,0.7899,0.4264,alive
41,Kepler-1458 b,0.6216,0.0,0.1861,alive
41,K2-335 b,0.1575,0.5164,0.2863,alive
41,Kepler-1600 c,0.5799,0.0,0.0275,alive
41,HIP 41378 f,0.3768,0.7807,0.3264,alive
41,Kepler-221 d,0.8786,0.0,0.148,alive
41,Kepler-626 b,0.4473,0.2387,0.3212,alive
41,K2-39 b,0.7622,0.0,0.4566,alive
41,Kepler-1549 b,0.6505,0.9166,0.0692,alive
41,K2-62 c,0.8155,0.963,0.4601,alive
41,Kepler-1149 b,0.5796,0.0266,0.301,alive
41,Kepler-1288 b,0.5424,0.0,0.3495,alive
41,Kepler-128 b,0.376,0.9583,0.5938,alive
41,Kepler-1245 b,0.6851,0.0,0.1896,alive
41,Kepler-1068 b,0.5703,0.2214,0.2506,alive
41,Kepler-311 c,0.8058,0.6323,0.04,alive
41,Kepler-150 e,0.8426,0.0,0.067,alive
41,Kepler-272 c,0.0,0.957,0.6,dead
41,Kepler-152 c,0.8918,0.0,0.1082,alive
41,Kepler-1506 b,0.6481,0.0,0.4222,alive
41,HAT-P-22 b,0.0,0.2444,0.7804,dead
41,K2-25 b,0.9925,0.0,0.1682,alive
41,CoRoT-3 b,0.5121,0.0,0.4879,alive
41,HD 205739 b,0.5297,0.9673,0.4703,alive
41,NGTS-10 b,0.5789,0.9122,0.0195,alive
41,HD 224693 b,0.1866,0.6219,0.7008,alive
41,HD 156279 b,0.647,0.9669,0.0419,alive
41,HD 12661 b,0.0,0.8212,0.7807,dead
41,2MASS J12073346-3932539 b,0.9997,0.0,0.0003,alive
41,HD 16417 b,0.0,0.8337,0.4291,dead
41,HD 19994 b,0.473,0.0,0.3451,alive
41,61 Vir b,0.2265,0.1434,0.145,alive
41,HD 156279 c,0.647,0.0,0.0728,alive
41,GJ 179 b,0.9498,0.0,0.445,alive
41,GQ Lup b,0.9991,0.3326,0.4526,alive
41,GJ 832 b,0.8897,0.9437,0.645,alive
41,HD 37605 b,0.5142,0.1941,0.2398,alive
41,HD 33283 b,0.1832,0.0,0.0534,alive
41,Kepler-4 b,0.2522,0.0,0.4867,alive
41,HD 9446 b,0.4979,0.7329,0.3354,alive
41,61 Vir c,0.2265,0.7885,0.3584,alive
41,61 Vir d,0.2265,0.8759,0.3636,alive
41,HD 134987 c,0.0,0.3825,0.5023,dead
41,HD 110014 b,0.3265,0.5726,0.0464,alive
41,HD 79498 b,0.669,0.9795,0.061,alive
41,WASP-43 b,0.8201,0.9622,0.3411,alive
41,HD 45652 b,0.3164,0.0,0.2571,alive
41,HIP 79431 b,0.9156,0.0,0.2063,alive
41,HD 3167 b,0.4987,0.3757,0.1004,alive
41,GJ 876 b,0.9898,0.0,0.324,alive
41,HD 114783 c,0.5373,0.9586,0.4666,alive
41,HD 47186 c,0.4112,0.9731,0.1164,alive
41,HD 114783 b,0.5954,0.9428,0.419,alive
41,HD 148156 b,0.1746,0.8427,0.0479,alive
