t,name,P,R,Xi,death_type
12,HD 22781 b,0.7659,0.0,0.4216,physical_alive
12,HD 68988 b,0.0,0.9514,0.7894,post_physical_resonance
12,HD 148164 c,0.6108,0.2861,0.0917,physical_alive
12,HD 29985 b,0.7561,0.3322,0.2439,physical_alive
12,HD 221416 b,0.2065,0.0,0.2615,physical_alive
12,HD 3167 c,0.4997,0.987,0.1791,physical_alive
12,HD 90156 b,0.715,0.0,0.1437,physical_alive
12,KOI-217 b,0.8499,0.1874,0.4885,physical_alive
12,HD 45350 b,0.2388,0.7868,0.1327,physical_alive
12,TrES-3 b,0.9248,0.049,0.8782,contradiction_resonance
12,WASP-10 b,0.6587,0.2262,0.3789,physical_alive
12,Kepler-14 b,0.3797,0.8613,0.5417,contradiction_resonance
12,MOA-2009-BLG-266L b,0.8825,0.1775,0.0423,physical_alive
12,Kepler-15 b,0.6124,0.0681,0.2661,physical_alive
12,Kepler-595 c,0.7743,0.9436,0.0618,physical_alive
12,Kepler-595 b,0.7743,0.0,0.3008,physical_alive
12,HD 177830 c,0.0,0.0,0.453,post_physical_resonance
12,ups And c,0.0353,0.7001,0.7485,contradiction_resonance
12,WASP-5 b,0.5118,0.3343,0.1697,physical_alive
12,OGLE-TR-111 b,0.4638,0.0204,0.2039,physical_alive
12,Kepler-17 b,0.8007,0.4095,0.2887,physical_alive
12,CoRoT-18 b,0.9466,0.0909,0.049,physical_alive
12,HD 192310 b,0.5526,0.9395,0.072,physical_alive
12,PSR B1257+12 b,0.3028,0.642,0.0503,physical_alive
12,PSR B1257+12 d,0.3028,0.8806,0.5385,contradiction_resonance
12,ups And d,0.0353,0.3314,0.0479,physical_alive
12,MOA-2007-BLG-192L b,0.9499,0.0,0.4109,physical_alive
12,Kepler-40 b,0.2521,0.0,0.568,contradiction_resonance
12,TOI-756 b,0.9419,0.0,0.9134,contradiction_resonance
12,HD 107148 b,0.2557,0.0,0.2868,physical_alive
12,SWEEPS-11 b,0.3646,0.4846,0.0733,physical_alive
12,OGLE-TR-211 b,0.4683,0.3748,0.1439,physical_alive
12,Lupus-TR-3 b,0.6465,0.0,0.4839,physical_alive
12,OGLE-2005-BLG-390L b,0.9499,0.0,0.9735,contradiction_resonance
12,HN Peg b,0.9628,0.7532,0.3082,physical_alive
12,HD 102365 b,0.4001,0.9497,0.1433,physical_alive
12,MOA-2009-BLG-387L b,0.9499,0.0,0.2981,physical_alive
12,GJ 674 b,0.9944,0.8019,0.6854,contradiction_resonance
12,WASP-96 b,0.0738,0.9662,0.7288,contradiction_resonance
12,HD 69830 c,0.5194,0.0,0.1634,physical_alive
12,2MASS J04414489+2301513 b,0.9999,0.989,0.7658,contradiction_resonance
12,WASP-21 b,0.0,0.0,0.8028,post_physical_resonance
12,GJ 3634 b,0.932,0.6862,0.1467,physical_alive
12,HAT-P-4 b,0.3203,0.3562,0.0453,physical_alive
12,OGLE-TR-10 b,0.5689,0.0,0.0291,physical_alive
12,TOI-178 g,0.7978,0.9779,0.0411,physical_alive
12,TOI-178 e,0.7978,0.0,0.0343,physical_alive
12,HD 27442 b,0.0,0.5492,0.67,post_physical_resonance
12,HD 69830 d,0.5194,0.4679,0.482,physical_alive
12,GJ 3021 b,0.9711,0.8865,0.6951,contradiction_resonance
12,HAT-P-16 b,0.6715,0.0667,0.0915,physical_alive
12,CoRoT-8 b,0.7816,0.0,0.0893,physical_alive
12,OGLE-TR-113 b,0.2927,0.9783,0.5066,contradiction_resonance
12,HD 46375 b,0.2688,0.0,0.6871,contradiction_resonance
12,HD 147513 b,0.9602,0.5788,0.7264,contradiction_resonance
12,HD 221287 b,0.7718,0.9881,0.6289,contradiction_resonance
12,HD 33564 b,0.4748,0.0,0.359,physical_alive
12,CoRoT-11 b,0.6353,0.9627,0.3594,physical_alive
12,K2-138 g,0.7628,0.0,0.0921,physical_alive
12,CoRoT-12 b,0.2391,0.0,0.0193,physical_alive
12,HAT-P-28 b,0.3505,0.4063,0.0343,physical_alive
12,HD 129445 b,0.5118,0.0,0.2299,physical_alive
12,Kepler-419 c,0.511,0.0,0.0771,physical_alive
12,GJ 3470 b,0.9647,0.0,0.8227,contradiction_resonance
12,51 Eri b,0.9893,0.0,0.1316,physical_alive
12,HD 70573 b,0.9891,0.9392,0.0076,physical_alive
12,HD 47536 b,0.0,0.0,0.5223,post_physical_resonance
12,CoRoT-13 b,0.7964,0.0,0.0499,physical_alive
12,CoRoT-14 b,0.429,0.9712,0.338,physical_alive
12,47 UMa c,0.2496,0.0,0.0082,physical_alive
12,47 UMa b,0.2496,0.8807,0.4646,physical_alive
12,47 UMa d,0.2496,0.94,0.3381,physical_alive
12,MOA-2008-BLG-310L b,0.9499,0.0298,0.5941,contradiction_resonance
12,Kepler-419 b,0.511,0.9779,0.2282,physical_alive
12,HD 24040 b,0.132,0.8326,0.1307,physical_alive
12,K2-138 e,0.7628,0.9914,0.22,physical_alive
12,HD 11964 c,0.411,0.9841,0.3925,physical_alive
12,CoRoT-6 b,0.7168,0.1391,0.5193,contradiction_resonance
12,HAT-P-2 b,0.7049,0.0,0.221,physical_alive
12,Kepler-59 c,0.9706,0.9484,0.3493,physical_alive
12,Kepler-58 c,0.8112,0.8757,0.4864,physical_alive
12,HD 154857 c,0.0,0.0,0.5999,post_physical_resonance
12,GJ 357 d,0.9499,0.0,0.5637,contradiction_resonance
12,Kepler-51 c,0.9662,0.0,0.445,physical_alive
12,BD-210397 c,0.8416,0.5817,0.091,physical_alive
12,Kepler-62 c,0.7229,0.2464,0.5223,contradiction_resonance
12,Kepler-62 b,0.7229,0.0,0.5607,contradiction_resonance
12,CHXR 73 b,0.9999,0.0,0.7183,contradiction_resonance
12,FU Tau b,0.9999,0.0,0.5242,contradiction_resonance
12,GJ 667 C b,0.9799,0.8883,0.9417,contradiction_resonance
12,HD 168443 c,0.0,0.0,0.7848,post_physical_resonance
12,Kepler-59 b,0.9706,0.9679,0.4849,physical_alive
12,Kepler-53 b,0.9709,0.0,0.6912,contradiction_resonance
12,HD 82943 c,0.7144,0.0,0.3232,physical_alive
12,HD 82943 b,0.7144,0.0517,0.2708,physical_alive
12,UZ For b,0.7948,0.0,0.73,contradiction_resonance
12,Kepler-69 b,0.2214,0.0,0.7623,contradiction_resonance
12,HIP 5158 c,0.6773,0.0,0.5917,contradiction_resonance
12,HU Aqr AB b,0.6363,0.9703,0.1097,physical_alive
12,HD 63433 c,0.9624,0.3326,0.7301,contradiction_resonance
12,Kepler-52 c,0.9782,0.3811,0.6577,contradiction_resonance
12,Kepler-55 b,0.929,0.9894,0.2632,physical_alive
12,UZ For c,0.7948,0.0,0.5193,contradiction_resonance
12,Kepler-413 b,0.6952,0.4707,0.497,physical_alive
12,Earth,0.9993,0.8524,0.0007,physical_alive
12,Mars,0.9993,0.5879,0.0007,physical_alive
13,Kepler-1167 b,0.7627,0.0385,0.1697,physical_alive
13,Kepler-1740 b,0.5676,0.1445,0.2778,physical_alive
13,Kepler-1581 b,0.4455,0.5673,0.4414,physical_alive
13,Kepler-644 b,0.5591,0.0,0.1769,physical_alive
13,Kepler-1752 b,0.5558,0.0317,0.0146,physical_alive
13,Kepler-280 c,0.4892,0.8227,0.2906,physical_alive
13,Kepler-1208 b,0.7437,0.1318,0.547,contradiction_resonance
13,Kepler-263 c,0.8742,0.0,0.7094,contradiction_resonance
13,HD 136352 b,0.1311,0.9745,0.5501,contradiction_resonance
13,Kepler-1101 b,0.6336,0.0,0.2486,physical_alive
13,HD 168746 b,0.0517,0.0,0.0821,physical_alive
13,HAT-P-7 b,0.4568,0.0,0.1926,physical_alive
13,Kepler-560 b,0.9592,0.9885,0.1527,physical_alive
13,Kepler-150 d,0.8439,0.9772,0.5605,contradiction_resonance
13,Kepler-498 b,0.6295,0.0,0.3705,physical_alive
13,Kepler-817 b,0.617,0.101,0.0881,physical_alive
13,Kepler-937 b,0.5395,0.0241,0.0126,physical_alive
13,K2-10 b,0.6363,0.2764,0.3994,physical_alive
13,Kepler-571 b,0.6091,0.0,0.489,physical_alive
13,Kepler-1458 b,0.6228,0.0,0.1622,physical_alive
13,K2-335 b,0.1599,0.0,0.6936,contradiction_resonance
13,Kepler-1600 c,0.5808,0.4333,0.3124,physical_alive
13,HIP 41378 f,0.3788,0.6439,0.4791,physical_alive
13,Kepler-221 d,0.8796,0.3837,0.2968,physical_alive
13,Kepler-626 b,0.4488,0.0,0.1522,physical_alive
13,K2-39 b,0.7627,0.7715,0.0426,physical_alive
13,Kepler-1549 b,0.6515,0.5431,0.3705,physical_alive
13,K2-62 c,0.816,0.0,0.6641,contradiction_resonance
13,Kepler-1149 b,0.5811,0.9577,0.4189,physical_alive
13,Kepler-1288 b,0.5446,0.9868,0.2755,physical_alive
13,Kepler-128 b,0.3781,0.9799,0.0095,physical_alive
13,Kepler-1245 b,0.6861,0.0,0.1789,physical_alive
13,Kepler-1068 b,0.5718,0.1963,0.2143,physical_alive
13,Kepler-311 c,0.8072,0.0,0.5633,contradiction_resonance
13,Kepler-150 e,0.8439,0.9476,0.4734,physical_alive
13,Kepler-272 c,0.0,0.3679,0.0993,post_physical_resonance
13,Kepler-152 c,0.8925,0.0,0.6511,contradiction_resonance
13,Kepler-1506 b,0.6493,0.1358,0.2136,physical_alive
13,HAT-P-22 b,0.0,0.0,0.5124,post_physical_resonance
13,K2-25 b,0.9926,0.5085,0.1803,physical_alive
13,CoRoT-3 b,0.5152,0.1021,0.0607,physical_alive
13,HD 205739 b,0.532,0.9671,0.1907,physical_alive
13,NGTS-10 b,0.5794,0.8012,0.4699,physical_alive
13,HD 224693 b,0.1894,0.7725,0.506,contradiction_resonance
13,HD 156279 b,0.6482,0.969,0.2955,physical_alive
13,HD 12661 b,0.0,0.0,0.739,post_physical_resonance
13,2MASS J12073346-3932539 b,0.9999,0.6724,0.199,physical_alive
13,HD 16417 b,0.0,0.0,0.8709,post_physical_resonance
13,HD 19994 b,0.476,0.984,0.2197,physical_alive
13,61 Vir b,0.2277,0.8476,0.1014,physical_alive
13,HD 156279 c,0.6482,0.0161,0.4689,physical_alive
13,GJ 179 b,0.9499,0.9828,0.5077,contradiction_resonance
13,GQ Lup b,0.9997,0.0,0.9002,contradiction_resonance
13,GJ 832 b,0.8899,0.3358,0.0152,physical_alive
13,HD 37605 b,0.5154,0.0,0.233,physical_alive
13,HD 33283 b,0.1863,0.4241,0.4307,physical_alive
13,Kepler-4 b,0.2545,0.0,0.4085,physical_alive
13,HD 9446 b,0.4993,0.0,0.0558,physical_alive
13,61 Vir c,0.2277,0.2573,0.5691,contradiction_resonance
13,61 Vir d,0.2277,0.8498,0.333,physical_alive
13,HD 134987 c,0.0,0.0,0.0441,post_physical_resonance
13,HD 110014 b,0.3362,0.4799,0.1967,physical_alive
13,HD 79498 b,0.6707,0.7178,0.1762,physical_alive
13,WASP-43 b,0.8205,0.9812,0.0792,physical_alive
13,HD 45652 b,0.3175,0.6899,0.6436,contradiction_resonance
13,HIP 79431 b,0.9158,0.9074,0.7715,contradiction_resonance
13,HD 3167 b,0.4996,0.0,0.1205,physical_alive
13,GJ 876 b,0.9899,0.8799,0.292,physical_alive
13,HD 114783 c,0.5384,0.6244,0.5072,contradiction_resonance
13,HD 47186 c,0.4124,0.0,0.017,physical_alive
13,HD 114783 b,0.5963,0.8435,0.0135,physical_alive
13,HD 148156 b,0.1769,0.735,0.1636,physical_alive
13,HD 12661 c,0.3278,0.0,0.1433,physical_alive
13,HIP 14810 c,0.4006,0.4061,0.3237,physical_alive
13,HIP 14810 b,0.4006,0.6173,0.4437,physical_alive
13,GJ 876 d,0.9899,0.3457,0.012,physical_alive
13,GJ 876 e,0.9899,0.9428,0.1583,physical_alive
13,gam1 Leo b,0.5941,0.0,0.1329,physical_alive
13,HAT-P-12 b,0.8847,0.5309,0.3336,physical_alive
13,HD 156411 b,0.2511,0.0,0.6675,contradiction_resonance
13,HD 8535 b,0.3204,0.4678,0.1793,physical_alive
13,HD 37605 c,0.5154,0.9061,0.16,physical_alive
13,K2-138 c,0.7627,0.0908,0.6812,contradiction_resonance
13,HD 1605 c,0.1091,0.9889,0.5465,contradiction_resonance
13,HAT-P-18 b,0.3545,0.7967,0.5912,contradiction_resonance
13,WASP-31 b,0.8531,0.5846,0.0664,physical_alive
13,BD+20 2457 b,0.0,0.0,0.8196,post_physical_resonance
13,HD 240210 b,0.69,0.9868,0.3066,physical_alive
13,CoRoT-17 b,0.0,0.0,0.2194,post_physical_resonance
13,HD 132563 b,0.6104,0.0,0.1137,physical_alive
13,HD 55696 b,0.4997,0.3115,0.0855,physical_alive
13,HD 148164 b,0.6107,0.976,0.2313,physical_alive
13,24 Sex c,0.2033,0.8306,0.2121,physical_alive
13,K2-138 f,0.7627,0.8696,0.7139,contradiction_resonance
13,CoRoT-5 b,0.3093,0.6821,0.205,physical_alive
13,HD 192310 c,0.5525,0.7101,0.323,physical_alive
13,HD 22781 b,0.7658,0.0,0.4207,physical_alive
13,HD 68988 b,0.0,0.9506,0.788,post_physical_resonance
13,HD 148164 c,0.6107,0.2861,0.0923,physical_alive
13,HD 29985 b,0.7561,0.3324,0.2439,physical_alive
13,HD 221416 b,0.2065,0.0,0.2613,physical_alive
13,HD 3167 c,0.4996,0.9858,0.179,physical_alive
13,HD 90156 b,0.715,0.0,0.1447,physical_alive
13,KOI-217 b,0.8498,0.1874,0.487,physical_alive
13,HD 45350 b,0.2387,0.7858,0.1334,physical_alive
13,TrES-3 b,0.9248,0.0489,0.8772,contradiction_resonance
13,WASP-10 b,0.6587,0.2262,0.378,physical_alive
13,Kepler-14 b,0.3796,0.8603,0.5417,contradiction_resonance
13,MOA-2009-BLG-266L b,0.8825,0.1774,0.0406,physical_alive
13,Kepler-15 b,0.6124,0.068,0.2653,physical_alive
13,Kepler-595 c,0.7742,0.944,0.0609,physical_alive
13,Kepler-595 b,0.7742,0.0,0.2993,physical_alive
13,HD 177830 c,0.0,0.0,0.4513,post_physical_resonance
13,ups And c,0.0352,0.6998,0.7473,contradiction_resonance
13,WASP-5 b,0.5118,0.334,0.17,physical_alive
13,OGLE-TR-111 b,0.4638,0.0204,0.2041,physical_alive
13,Kepler-17 b,0.8007,0.4091,0.2878,physical_alive
13,CoRoT-18 b,0.9466,0.0908,0.047,physical_alive
13,HD 192310 b,0.5525,0.9394,0.0726,physical_alive
13,PSR B1257+12 b,0.3026,0.6415,0.0516,physical_alive
13,PSR B1257+12 d,0.3026,0.8794,0.5383,contradiction_resonance
13,ups And d,0.0352,0.331,0.048,physical_alive
13,MOA-2007-BLG-192L b,0.9499,0.0,0.4094,physical_alive
13,Kepler-40 b,0.252,0.0,0.5676,contradiction_resonance
13,TOI-756 b,0.9419,0.0,0.9117,contradiction_resonance
13,HD 107148 b,0.2557,0.0,0.2865,physical_alive
13,SWEEPS-11 b,0.3646,0.4843,0.0731,physical_alive
13,OGLE-TR-211 b,0.4682,0.375,0.1444,physical_alive
13,Lupus-TR-3 b,0.6465,0.0,0.4832,physical_alive
13,OGLE-2005-BLG-390L b,0.9499,0.0,0.9713,contradiction_resonance
13,HN Peg b,0.9628,0.7532,0.3066,physical_alive
13,HD 102365 b,0.4,0.949,0.1439,physical_alive
13,MOA-2009-BLG-387L b,0.9499,0.0,0.2963,physical_alive
13,GJ 674 b,0.9944,0.8014,0.6834,contradiction_resonance
13,WASP-96 b,0.0737,0.9653,0.7278,contradiction_resonance
13,HD 69830 c,0.5194,0.0,0.1637,physical_alive
13,2MASS J04414489+2301513 b,0.9999,0.9892,0.7645,contradiction_resonance
13,WASP-21 b,0.0,0.0,0.8013,post_physical_resonance
13,GJ 3634 b,0.932,0.6856,0.1448,physical_alive
13,HAT-P-4 b,0.3202,0.356,0.0462,physical_alive
13,OGLE-TR-10 b,0.5689,0.0,0.029,physical_alive
13,TOI-178 g,0.7977,0.9782,0.0426,physical_alive
13,TOI-178 e,0.7977,0.0,0.0329,physical_alive
13,HD 27442 b,0.0,0.5488,0.6689,post_physical_resonance
13,HD 69830 d,0.5194,0.4676,0.4826,physical_alive
13,GJ 3021 b,0.971,0.8869,0.6936,contradiction_resonance
13,HAT-P-16 b,0.6714,0.0666,0.0925,physical_alive
13,CoRoT-8 b,0.7816,0.0,0.0907,physical_alive
13,OGLE-TR-113 b,0.2926,0.9782,0.5063,contradiction_resonance
13,HD 46375 b,0.2688,0.0,0.6867,contradiction_resonance
13,HD 147513 b,0.9601,0.5786,0.7249,contradiction_resonance
13,HD 221287 b,0.7717,0.988,0.6277,contradiction_resonance
13,HD 33564 b,0.4747,0.0,0.3593,physical_alive
13,CoRoT-11 b,0.6352,0.9623,0.3602,physical_alive
13,K2-138 g,0.7627,0.0,0.0911,physical_alive
13,CoRoT-12 b,0.239,0.0,0.0207,physical_alive
13,HAT-P-28 b,0.3504,0.4057,0.0353,physical_alive
13,HD 129445 b,0.5117,0.0,0.2303,physical_alive
13,Kepler-419 c,0.5109,0.0,0.0778,physical_alive
13,GJ 3470 b,0.9647,0.0,0.8215,contradiction_resonance
13,51 Eri b,0.9891,0.0,0.1294,physical_alive
13,HD 70573 b,0.9891,0.9394,0.0055,physical_alive
13,HD 47536 b,0.0,0.0,0.5213,post_physical_resonance
13,CoRoT-13 b,0.7963,0.0,0.0484,physical_alive
13,CoRoT-14 b,0.429,0.9709,0.3382,physical_alive
13,47 UMa c,0.2496,0.0,0.0084,physical_alive
13,47 UMa b,0.2496,0.8803,0.4645,physical_alive
13,47 UMa d,0.2496,0.9398,0.3381,physical_alive
13,MOA-2008-BLG-310L b,0.9499,0.0298,0.5928,contradiction_resonance
13,Kepler-419 b,0.5109,0.9773,0.2286,physical_alive
13,HD 24040 b,0.132,0.8324,0.1319,physical_alive
13,K2-138 e,0.7627,0.9913,0.2193,physical_alive
13,HD 11964 c,0.4109,0.9832,0.3926,physical_alive
13,CoRoT-6 b,0.7168,0.139,0.519,contradiction_resonance
13,HAT-P-2 b,0.7048,0.0,0.22,physical_alive
13,Kepler-59 c,0.9705,0.9476,0.3477,physical_alive
13,Kepler-58 c,0.8111,0.8749,0.4847,physical_alive
13,HD 154857 c,0.0,0.0,0.5989,post_physical_resonance
13,GJ 357 d,0.9499,0.0,0.5619,contradiction_resonance
13,Kepler-51 c,0.9661,0.0,0.4428,physical_alive
13,BD-210397 c,0.8415,0.5814,0.0926,physical_alive
13,Kepler-62 c,0.7229,0.2466,0.5215,contradiction_resonance
13,Kepler-62 b,0.7229,0.0,0.5593,contradiction_resonance
13,CHXR 73 b,0.9999,0.0,0.716,contradiction_resonance
13,FU Tau b,0.9999,0.0,0.5224,contradiction_resonance
13,GJ 667 C b,0.9799,0.8882,0.9399,contradiction_resonance
13,HD 168443 c,0.0,0.0,0.7833,post_physical_resonance
13,Kepler-59 b,0.9705,0.9678,0.4834,physical_alive
13,Kepler-53 b,0.9708,0.0,0.6892,contradiction_resonance
13,HD 82943 c,0.7143,0.0,0.3227,physical_alive
13,HD 82943 b,0.7143,0.0517,0.272,physical_alive
13,UZ For b,0.7947,0.0,0.7295,contradiction_resonance
13,Kepler-69 b,0.2213,0.0,0.7616,contradiction_resonance
13,HIP 5158 c,0.6772,0.0,0.5911,contradiction_resonance
13,HU Aqr AB b,0.6363,0.9698,0.1089,physical_alive
13,HD 63433 c,0.9624,0.3325,0.729,contradiction_resonance
13,Kepler-52 c,0.9782,0.3809,0.6566,contradiction_resonance
13,Kepler-55 b,0.929,0.9895,0.2613,physical_alive
13,UZ For c,0.7947,0.0,0.5181,contradiction_resonance
13,Kepler-413 b,0.6951,0.4706,0.4967,physical_alive
13,Earth,0.9993,0.8525,0.0007,physical_alive
13,Mars,0.9993,0.5875,0.0007,physical_alive
14,Kepler-1167 b,0.7627,0.0385,0.171,physical_alive
14,Kepler-1740 b,0.5676,0.1443,0.2785,physical_alive
14,Kepler-1581 b,0.4454,0.5668,0.4416,physical_alive
14,Kepler-644 b,0.559,0.0,0.177,physical_alive
14,Kepler-1752 b,0.5558,0.0317,0.0157,physical_alive
14,Kepler-280 c,0.4892,0.8224,0.2902,physical_alive
14,Kepler-1208 b,0.7437,0.1317,0.546,contradiction_resonance
14,Kepler-263 c,0.8741,0.0,0.7076,contradiction_resonance
14,HD 136352 b,0.1311,0.9735,0.5493,contradiction_resonance
14,Kepler-1101 b,0.6336,0.0,0.2493,physical_alive
14,HD 168746 b,0.0517,0.0,0.0811,physical_alive
14,HAT-P-7 b,0.4567,0.0,0.192,physical_alive
14,Kepler-560 b,0.9592,0.9884,0.1509,physical_alive
14,Kepler-150 d,0.8438,0.9763,0.5598,contradiction_resonance
14,Kepler-498 b,0.6294,0.0,0.3706,physical_alive
14,Kepler-817 b,0.617,0.101,0.0879,physical_alive
14,Kepler-937 b,0.5394,0.0241,0.0131,physical_alive
14,K2-10 b,0.6362,0.2761,0.3983,physical_alive
14,Kepler-571 b,0.609,0.0,0.4887,physical_alive
14,Kepler-1458 b,0.6228,0.0,0.1619,physical_alive
14,K2-335 b,0.1598,0.0,0.6929,contradiction_resonance
14,Kepler-1600 c,0.5808,0.4335,0.313,physical_alive
14,HIP 41378 f,0.3788,0.6442,0.4792,physical_alive
14,Kepler-221 d,0.8795,0.3833,0.2956,physical_alive
14,Kepler-626 b,0.4487,0.0,0.1528,physical_alive
14,K2-39 b,0.7626,0.7706,0.0415,physical_alive
14,Kepler-1549 b,0.6515,0.5427,0.3695,physical_alive
14,K2-62 c,0.816,0.0,0.6626,contradiction_resonance
14,Kepler-1149 b,0.581,0.9569,0.419,physical_alive
14,Kepler-1288 b,0.5445,0.9871,0.2763,physical_alive
14,Kepler-128 b,0.378,0.9798,0.0103,physical_alive
14,Kepler-1245 b,0.686,0.0,0.1786,physical_alive
14,Kepler-1068 b,0.5717,0.1961,0.2136,physical_alive
14,Kepler-311 c,0.8072,0.0,0.5618,contradiction_resonance
14,Kepler-150 e,0.8438,0.9462,0.4727,physical_alive
14,Kepler-272 c,0.0,0.3676,0.0981,post_physical_resonance
14,Kepler-152 c,0.8925,0.0,0.6503,contradiction_resonance
14,Kepler-1506 b,0.6492,0.1358,0.2144,physical_alive
14,HAT-P-22 b,0.0,0.0,0.5113,post_physical_resonance
14,K2-25 b,0.9926,0.5081,0.1784,physical_alive
14,CoRoT-3 b,0.515,0.1021,0.0614,physical_alive
14,HD 205739 b,0.5319,0.9657,0.1903,physical_alive
14,NGTS-10 b,0.5794,0.8007,0.4695,physical_alive
14,HD 224693 b,0.1893,0.772,0.5053,contradiction_resonance
14,HD 156279 b,0.6481,0.9678,0.2948,physical_alive
14,HD 12661 b,0.0,0.0,0.7377,post_physical_resonance
14,2MASS J12073346-3932539 b,0.9998,0.6724,0.1971,physical_alive
14,HD 16417 b,0.0,0.0,0.8696,post_physical_resonance
14,HD 19994 b,0.4759,0.9842,0.2205,physical_alive
14,61 Vir b,0.2277,0.8476,0.1009,physical_alive
14,HD 156279 c,0.6481,0.0161,0.4676,physical_alive
14,GJ 179 b,0.9499,0.983,0.5059,contradiction_resonance
14,GQ Lup b,0.9997,0.0,0.8984,contradiction_resonance
14,GJ 832 b,0.8899,0.3354,0.0137,physical_alive
14,HD 37605 b,0.5153,0.0,0.2324,physical_alive
14,HD 33283 b,0.1862,0.4239,0.4302,physical_alive
14,Kepler-4 b,0.2544,0.0,0.4078,physical_alive
14,HD 9446 b,0.4993,0.0,0.056,physical_alive
14,61 Vir c,0.2277,0.2571,0.5684,contradiction_resonance
14,61 Vir d,0.2277,0.8494,0.3326,physical_alive
14,HD 134987 c,0.0,0.0,0.0426,post_physical_resonance
14,HD 110014 b,0.3358,0.4793,0.1966,physical_alive
14,HD 79498 b,0.6706,0.7174,0.1773,physical_alive
14,WASP-43 b,0.8205,0.9809,0.078,physical_alive
14,HD 45652 b,0.3174,0.6896,0.6434,contradiction_resonance
14,HIP 79431 b,0.9158,0.9061,0.7702,contradiction_resonance
14,HD 3167 b,0.4996,0.0,0.1208,physical_alive
14,GJ 876 b,0.9899,0.8802,0.2902,physical_alive
14,HD 114783 c,0.5384,0.6243,0.508,contradiction_resonance
14,HD 47186 c,0.4124,0.0,0.0175,physical_alive
14,HD 114783 b,0.5963,0.8438,0.0143,physical_alive
14,HD 148156 b,0.1768,0.7342,0.1631,physical_alive
14,HD 12661 c,0.3278,0.0,0.1447,physical_alive
14,HIP 14810 c,0.4005,0.4056,0.3236,physical_alive
14,HIP 14810 b,0.4005,0.6165,0.4437,physical_alive
14,GJ 876 d,0.9899,0.3456,0.01,physical_alive
14,GJ 876 e,0.9899,0.9422,0.1564,physical_alive
14,gam1 Leo b,0.594,0.0,0.1326,physical_alive
14,HAT-P-12 b,0.8847,0.5309,0.3324,physical_alive
14,HD 156411 b,0.251,0.0,0.667,contradiction_resonance
14,HD 8535 b,0.3203,0.4677,0.1794,physical_alive
14,HD 37605 c,0.5153,0.9049,0.1594,physical_alive
14,K2-138 c,0.7627,0.0908,0.6804,contradiction_resonance
14,HD 1605 c,0.109,0.9876,0.5455,contradiction_resonance
14,HAT-P-18 b,0.3545,0.7961,0.5911,contradiction_resonance
14,WASP-31 b,0.853,0.5838,0.0681,physical_alive
14,BD+20 2457 b,0.0,0.0,0.8181,post_physical_resonance
14,HD 240210 b,0.6899,0.9867,0.3055,physical_alive
14,CoRoT-17 b,0.0,0.0,0.2179,post_physical_resonance
14,HD 132563 b,0.6104,0.0,0.1137,physical_alive
14,HD 55696 b,0.4996,0.3116,0.0859,physical_alive
14,HD 148164 b,0.6107,0.976,0.2313,physical_alive
14,24 Sex c,0.2032,0.8295,0.2116,physical_alive
14,K2-138 f,0.7627,0.8697,0.7122,contradiction_resonance
14,CoRoT-5 b,0.3093,0.6823,0.2049,physical_alive
14,HD 192310 c,0.5525,0.7095,0.3236,physical_alive
14,HD 22781 b,0.7658,0.0,0.4197,physical_alive
14,HD 68988 b,0.0,0.9505,0.7866,post_physical_resonance
14,HD 148164 c,0.6107,0.2862,0.093,physical_alive
14,HD 29985 b,0.7561,0.3321,0.2439,physical_alive
14,HD 221416 b,0.2064,0.0,0.2612,physical_alive
14,HD 3167 c,0.4996,0.9855,0.1794,physical_alive
14,HD 90156 b,0.715,0.0,0.146,physical_alive
14,KOI-217 b,0.8498,0.1874,0.4853,physical_alive
14,HD 45350 b,0.2387,0.7858,0.1349,physical_alive
14,TrES-3 b,0.9247,0.0489,0.8755,contradiction_resonance
14,WASP-10 b,0.6586,0.2263,0.378,physical_alive
14,Kepler-14 b,0.3794,0.8595,0.5418,contradiction_resonance
14,MOA-2009-BLG-266L b,0.8825,0.1774,0.0391,physical_alive
14,Kepler-15 b,0.6123,0.068,0.2648,physical_alive
14,Kepler-595 c,0.7742,0.9428,0.0596,physical_alive
14,Kepler-595 b,0.7742,0.0,0.2983,physical_alive
14,HD 177830 c,0.0,0.0,0.4497,post_physical_resonance
14,ups And c,0.0351,0.6997,0.7462,contradiction_resonance
14,WASP-5 b,0.5117,0.3341,0.1703,physical_alive
14,OGLE-TR-111 b,0.4637,0.0204,0.2045,physical_alive
14,Kepler-17 b,0.8006,0.4086,0.2871,physical_alive
14,CoRoT-18 b,0.9466,0.0908,0.0451,physical_alive
14,HD 192310 b,0.5525,0.939,0.0735,physical_alive
14,PSR B1257+12 b,0.3025,0.6406,0.0527,physical_alive
14,PSR B1257+12 d,0.3025,0.8787,0.538,contradiction_resonance
14,ups And d,0.0351,0.3305,0.0479,physical_alive
14,MOA-2007-BLG-192L b,0.9499,0.0,0.4073,physical_alive
14,Kepler-40 b,0.2519,0.0,0.5671,contradiction_resonance
14,TOI-756 b,0.9419,0.0,0.9111,contradiction_resonance
14,HD 107148 b,0.2556,0.0,0.2864,physical_alive
14,SWEEPS-11 b,0.3645,0.4845,0.073,physical_alive
14,OGLE-TR-211 b,0.4681,0.3745,0.144,physical_alive
