t,name,P,R,Xi,death_type
0,Kepler-55 b,0.9292,0.0,0.0447,alive
0,UZ For c,0.795,0.8914,0.7025,alive
0,Kepler-413 b,0.6955,0.9914,0.6695,alive
0,Earth,1.0,0.8598,0.0,alive
0,Mars,1.0,0.597,0.0,alive
1,Kepler-1167 b,0.7631,0.0,0.5211,alive
1,Kepler-1740 b,0.5681,0.9684,0.4601,alive
1,Kepler-1581 b,0.4463,0.0,0.3168,alive
1,Kepler-644 b,0.5607,0.0014,0.1547,alive
1,Kepler-1752 b,0.5562,0.0,0.2542,alive
1,Kepler-280 c,0.4898,0.0,0.4412,alive
1,Kepler-1208 b,0.7441,0.7141,0.3352,alive
1,Kepler-263 c,0.8745,0.0,0.2746,alive
1,HD 136352 b,0.1316,0.859,0.5049,alive
1,Kepler-1101 b,0.6341,0.0,0.1451,alive
1,HD 168746 b,0.0524,0.0,0.323,alive
1,HAT-P-7 b,0.4587,0.0,0.0181,alive
1,Kepler-560 b,0.9593,0.9984,0.3764,alive
1,Kepler-150 d,0.8444,0.0,0.4113,alive
1,Kepler-498 b,0.6301,0.9788,0.2228,alive
1,Kepler-817 b,0.6177,0.9668,0.2813,alive
1,Kepler-937 b,0.5404,0.9826,0.2459,alive
1,K2-10 b,0.6367,0.4268,0.4978,alive
1,Kepler-571 b,0.6096,0.0,0.0775,alive
1,Kepler-1458 b,0.6234,0.0,0.5359,alive
1,K2-335 b,0.1609,0.8434,0.6703,alive
1,Kepler-1600 c,0.5812,0.0,0.5379,alive
1,HIP 41378 f,0.3797,0.9978,0.0568,alive
1,Kepler-221 d,0.88,0.8164,0.599,alive
1,Kepler-626 b,0.4494,0.0,0.4517,alive
1,K2-39 b,0.7629,0.0,0.2355,alive
1,Kepler-1549 b,0.652,0.9908,0.0587,alive
1,K2-62 c,0.8162,0.0,0.7569,alive
1,Kepler-1149 b,0.5817,0.0,0.3862,alive
1,Kepler-1288 b,0.5455,0.8498,0.014,alive
1,Kepler-128 b,0.379,0.0,0.2246,alive
1,Kepler-1245 b,0.6865,0.9894,0.1629,alive
1,Kepler-1068 b,0.5724,0.0,0.4261,alive
1,Kepler-311 c,0.8078,0.0297,0.4993,alive
1,Kepler-150 e,0.8444,0.9891,0.3532,alive
1,Kepler-272 c,0.0,0.4218,0.0289,dead
1,Kepler-152 c,0.8928,0.183,0.2029,alive
1,Kepler-1506 b,0.6498,0.0,0.1455,alive
1,HAT-P-22 b,0.0,0.1,0.8067,dead
1,K2-25 b,0.9927,0.6453,0.5556,alive
1,CoRoT-3 b,0.5165,0.0,0.1658,alive
1,HD 205739 b,0.5329,0.0,0.4867,alive
1,NGTS-10 b,0.5797,0.7643,0.0504,alive
1,HD 224693 b,0.1906,0.0,0.1646,alive
1,HD 156279 b,0.6487,0.0,0.28,alive
1,HD 12661 b,0.0,0.0,0.1596,dead
1,2MASS J12073346-3932539 b,0.9999,0.8984,0.0205,alive
1,HD 16417 b,0.0,0.9983,0.1849,dead
1,HD 19994 b,0.4773,0.5722,0.0433,alive
1,61 Vir b,0.2282,0.286,0.4053,alive
1,HD 156279 c,0.6487,0.0,0.1648,alive
1,GJ 179 b,0.95,0.0,0.0175,alive
1,GQ Lup b,0.9999,0.9955,0.2763,alive
1,GJ 832 b,0.89,0.8369,0.1599,alive
1,HD 37605 b,0.5159,0.9951,0.3549,alive
1,HD 33283 b,0.1877,0.9077,0.0203,alive
1,Kepler-4 b,0.2555,0.9918,0.2674,alive
1,HD 9446 b,0.4999,0.2233,0.4668,alive
1,61 Vir c,0.2282,0.0,0.0092,alive
1,61 Vir d,0.2282,0.9732,0.4064,alive
1,HD 134987 c,0.0,0.0,0.9347,dead
1,HD 110014 b,0.3403,0.8958,0.3166,alive
1,HD 79498 b,0.6714,0.9852,0.4261,alive
1,WASP-43 b,0.8206,0.0,0.0576,alive
1,HD 45652 b,0.318,0.0,0.2251,alive
1,HIP 79431 b,0.9159,0.0,0.2124,alive
1,HD 3167 b,0.5,0.468,0.1724,alive
1,GJ 876 b,0.99,0.219,0.0005,alive
1,HD 114783 c,0.5389,0.9791,0.2305,alive
1,HD 47186 c,0.413,0.9812,0.5448,alive
1,HD 114783 b,0.5967,0.0,0.2145,alive
1,HD 148156 b,0.1778,0.9938,0.4103,alive
1,HD 12661 c,0.3285,0.0,0.0821,alive
1,HIP 14810 c,0.4012,0.0,0.2692,alive
1,HIP 14810 b,0.4012,0.0,0.2108,alive
1,GJ 876 d,0.99,0.8559,0.6611,alive
1,GJ 876 e,0.99,0.1204,0.0103,alive
1,gam1 Leo b,0.5951,0.4883,0.1595,alive
1,HAT-P-12 b,0.885,0.979,0.8271,alive
1,HD 156411 b,0.2521,0.0,0.0076,alive
1,HD 8535 b,0.3212,0.0,0.1899,alive
1,HD 37605 c,0.5159,0.3516,0.0457,alive
1,K2-138 c,0.7632,0.0,0.1516,alive
1,HD 1605 c,0.1104,0.0,0.3883,alive
1,HAT-P-18 b,0.3548,0.0,0.3945,alive
1,WASP-31 b,0.854,0.0,0.2978,alive
1,BD+20 2457 b,0.0,0.0,0.4098,dead
1,HD 240210 b,0.6903,0.0,0.053,alive
1,CoRoT-17 b,0.0,0.0,0.7406,dead
1,HD 132563 b,0.6115,0.9755,0.4379,alive
1,HD 55696 b,0.5008,0.0,0.3856,alive
1,HD 148164 b,0.6117,0.8602,0.1149,alive
1,24 Sex c,0.2051,0.0,0.7411,alive
1,K2-138 f,0.7632,0.9873,0.3242,alive
1,CoRoT-5 b,0.3099,0.0,0.1591,alive
1,HD 192310 c,0.5529,0.0,0.2476,alive
1,HD 22781 b,0.7661,0.9049,0.3693,alive
1,HD 68988 b,0.0,0.0,0.8871,dead
1,HD 148164 c,0.6117,0.7569,0.1324,alive
1,HD 29985 b,0.7564,0.9393,0.6929,alive
1,HD 221416 b,0.2074,0.9986,0.2455,alive
1,HD 3167 c,0.5,0.0338,0.4276,alive
1,HD 90156 b,0.7154,0.8607,0.6589,alive
1,KOI-217 b,0.8504,0.986,0.0118,alive
1,HD 45350 b,0.2393,0.7386,0.1524,alive
1,TrES-3 b,0.9253,0.0,0.1675,alive
1,WASP-10 b,0.659,0.0,0.3084,alive
1,Kepler-14 b,0.3813,0.9853,0.6167,alive
1,MOA-2009-BLG-266L b,0.8826,0.5451,0.1079,alive
1,Kepler-15 b,0.613,0.8865,0.0081,alive
1,Kepler-595 c,0.7747,0.5,0.3729,alive
1,Kepler-595 b,0.7747,0.335,0.703,alive
1,HD 177830 c,0.0,0.0,0.5366,dead
1,ups And c,0.0364,0.9493,0.4455,alive
1,WASP-5 b,0.5123,0.9932,0.4311,alive
1,OGLE-TR-111 b,0.4641,0.987,0.3929,alive
1,Kepler-17 b,0.8013,0.0,0.5597,alive
1,CoRoT-18 b,0.9471,0.0,0.8575,alive
1,HD 192310 b,0.5529,0.0,0.3648,alive
1,PSR B1257+12 b,0.304,0.9382,0.4248,alive
1,PSR B1257+12 d,0.304,0.7807,0.0088,alive
1,ups And d,0.0364,0.0,0.3806,alive
1,MOA-2007-BLG-192L b,0.95,0.3595,0.05,alive
1,Kepler-40 b,0.2536,0.2497,0.7117,alive
1,TOI-756 b,0.942,0.0,0.7269,alive
1,HD 107148 b,0.2564,0.6989,0.5861,alive
1,SWEEPS-11 b,0.3653,0.1849,0.3509,alive
1,OGLE-TR-211 b,0.4694,0.9597,0.1874,alive
1,Lupus-TR-3 b,0.6469,0.4668,0.2905,alive
1,OGLE-2005-BLG-390L b,0.95,0.0,0.6587,alive
1,HN Peg b,0.9635,0.8522,0.2527,alive
1,HD 102365 b,0.4004,0.647,0.0845,alive
1,MOA-2009-BLG-387L b,0.95,0.9208,0.9227,alive
1,GJ 674 b,0.9945,0.4169,0.0793,alive
1,WASP-96 b,0.0744,0.0,0.1864,alive
1,HD 69830 c,0.5198,0.473,0.1002,alive
1,2MASS J04414489+2301513 b,1.0,0.9982,0.2144,alive
1,WASP-21 b,0.0,0.0,0.2311,dead
1,GJ 3634 b,0.9321,0.9984,0.0913,alive
1,HAT-P-4 b,0.3212,0.9705,0.1681,alive
1,OGLE-TR-10 b,0.5697,0.2559,0.1299,alive
1,TOI-178 g,0.7979,0.4646,0.1543,alive
1,TOI-178 e,0.7979,0.0,0.5092,alive
1,HD 27442 b,0.0,0.6326,0.4727,dead
1,HD 69830 d,0.5198,0.0,0.4437,alive
1,GJ 3021 b,0.9715,0.7322,0.7013,alive
1,HAT-P-16 b,0.6724,0.0,0.0221,alive
1,CoRoT-8 b,0.782,0.0341,0.4504,alive
1,OGLE-TR-113 b,0.2929,0.2804,0.1763,alive
1,HD 46375 b,0.2693,0.0,0.2665,alive
1,HD 147513 b,0.9609,0.0,0.1496,alive
1,HD 221287 b,0.7727,0.9992,0.2478,alive
1,HD 33564 b,0.4757,0.1439,0.3791,alive
1,CoRoT-11 b,0.6363,0.0,0.2538,alive
1,K2-138 g,0.7632,0.9933,0.5659,alive
1,CoRoT-12 b,0.2398,0.0,0.6258,alive
1,HAT-P-28 b,0.3511,0.0,0.2311,alive
1,HD 129445 b,0.5123,0.2162,0.101,alive
1,Kepler-419 c,0.5123,0.9874,0.3889,alive
1,GJ 3470 b,0.9648,0.7835,0.4387,alive
1,51 Eri b,0.9915,0.9958,0.5349,alive
1,HD 70573 b,0.9897,0.8359,0.0818,alive
1,HD 47536 b,0.0,0.9675,0.127,dead
1,CoRoT-13 b,0.7971,0.9751,0.1838,alive
1,CoRoT-14 b,0.4298,0.0,0.3435,alive
1,47 UMa c,0.2503,0.9995,0.3932,alive
1,47 UMa b,0.2503,0.4569,0.0443,alive
1,47 UMa d,0.2503,0.9749,0.2916,alive
1,MOA-2008-BLG-310L b,0.95,0.0,0.141,alive
1,Kepler-419 b,0.5123,0.7347,0.0372,alive
1,HD 24040 b,0.1327,0.0,0.2265,alive
1,K2-138 e,0.7632,0.8546,0.0569,alive
1,HD 11964 c,0.4114,0.0,0.0074,alive
1,CoRoT-6 b,0.7175,0.9895,0.0348,alive
1,HAT-P-2 b,0.706,0.9968,0.2913,alive
1,Kepler-59 c,0.9712,0.0,0.7775,alive
1,Kepler-58 c,0.8117,0.9748,0.186,alive
1,HD 154857 c,0.0,0.5427,0.6022,dead
1,GJ 357 d,0.95,0.1438,0.6793,alive
1,Kepler-51 c,0.9668,0.8163,0.3345,alive
1,BD-210397 c,0.8418,0.9944,0.0853,alive
1,Kepler-62 c,0.7231,0.9232,0.2173,alive
1,Kepler-62 b,0.7231,0.0,0.526,alive
1,CHXR 73 b,1.0,0.4282,0.1873,alive
1,FU Tau b,1.0,0.9728,0.1502,alive
1,GJ 667 C b,0.98,0.2058,0.7192,alive
1,HD 168443 c,0.0,0.9728,0.7568,dead
1,Kepler-59 b,0.9712,0.0957,0.0265,alive
1,Kepler-53 b,0.9714,0.0386,0.5007,alive
1,HD 82943 c,0.715,0.9593,0.0751,alive
1,HD 82943 b,0.715,0.8003,0.0463,alive
1,UZ For b,0.795,0.0,0.154,alive
1,Kepler-69 b,0.2217,0.3639,0.5815,alive
1,HIP 5158 c,0.6776,0.7789,0.2461,alive
1,HU Aqr AB b,0.6367,0.2049,0.0777,alive
1,HD 63433 c,0.9629,0.6275,0.0106,alive
1,Kepler-52 c,0.9783,0.5336,0.8738,alive
1,Kepler-55 b,0.9291,0.0,0.0488,alive
1,UZ For c,0.795,0.8919,0.6988,alive
1,Kepler-413 b,0.6955,0.9916,0.6674,alive
1,Earth,0.9999,0.8588,0.0001,alive
1,Mars,0.9999,0.5972,0.0001,alive
2,Kepler-1167 b,0.7631,0.0,0.5176,alive
2,Kepler-1740 b,0.5681,0.9684,0.4585,alive
2,Kepler-1581 b,0.4462,0.0,0.3165,alive
2,Kepler-644 b,0.5606,0.0014,0.1527,alive
2,Kepler-1752 b,0.5561,0.0,0.256,alive
2,Kepler-280 c,0.4897,0.0,0.4394,alive
2,Kepler-1208 b,0.744,0.7132,0.3328,alive
2,Kepler-263 c,0.8745,0.0,0.2714,alive
2,HD 136352 b,0.1315,0.8582,0.5044,alive
2,Kepler-1101 b,0.6341,0.0,0.1427,alive
2,HD 168746 b,0.0524,0.0,0.3219,alive
2,HAT-P-7 b,0.4585,0.0,0.0165,alive
2,Kepler-560 b,0.9593,0.9981,0.3724,alive
2,Kepler-150 d,0.8444,0.0,0.4078,alive
2,Kepler-498 b,0.63,0.9776,0.2252,alive
2,Kepler-817 b,0.6176,0.9657,0.279,alive
2,Kepler-937 b,0.5403,0.9823,0.2446,alive
2,K2-10 b,0.6367,0.4268,0.4964,alive
2,Kepler-571 b,0.6095,0.0,0.0798,alive
2,Kepler-1458 b,0.6233,0.0,0.5336,alive
2,K2-335 b,0.1608,0.8437,0.67,alive
2,Kepler-1600 c,0.5811,0.0,0.5355,alive
2,HIP 41378 f,0.3796,0.9969,0.0562,alive
2,Kepler-221 d,0.8799,0.8164,0.5961,alive
2,Kepler-626 b,0.4493,0.0,0.453,alive
2,K2-39 b,0.7628,0.0,0.2372,alive
2,Kepler-1549 b,0.6519,0.9901,0.0561,alive
2,K2-62 c,0.8162,0.0,0.7539,alive
2,Kepler-1149 b,0.5816,0.0,0.3849,alive
2,Kepler-1288 b,0.5455,0.8488,0.0122,alive
2,Kepler-128 b,0.3789,0.0,0.2245,alive
2,Kepler-1245 b,0.6865,0.9884,0.1655,alive
2,Kepler-1068 b,0.5723,0.0,0.4277,alive
2,Kepler-311 c,0.8078,0.0297,0.4968,alive
2,Kepler-150 e,0.8444,0.9885,0.3501,alive
2,Kepler-272 c,0.0,0.4219,0.0282,dead
2,Kepler-152 c,0.8928,0.183,0.1989,alive
2,Kepler-1506 b,0.6498,0.0,0.1436,alive
2,HAT-P-22 b,0.0,0.0999,0.8054,dead
2,K2-25 b,0.9927,0.6443,0.5514,alive
2,CoRoT-3 b,0.5164,0.0,0.1679,alive
2,HD 205739 b,0.5329,0.0,0.4856,alive
2,NGTS-10 b,0.5796,0.7642,0.0523,alive
2,HD 224693 b,0.1905,0.0,0.1663,alive
2,HD 156279 b,0.6486,0.0,0.2824,alive
2,HD 12661 b,0.0,0.0,0.1577,dead
2,2MASS J12073346-3932539 b,0.9999,0.8984,0.016,alive
2,HD 16417 b,0.0,0.9982,0.1834,dead
2,HD 19994 b,0.4772,0.5724,0.0419,alive
2,61 Vir b,0.2282,0.286,0.4053,alive
2,HD 156279 c,0.6486,0.0,0.1629,alive
2,GJ 179 b,0.95,0.0,0.0134,alive
2,GQ Lup b,0.9999,0.9946,0.272,alive
2,GJ 832 b,0.8899,0.8368,0.156,alive
2,HD 37605 b,0.5158,0.9953,0.3567,alive
2,HD 33283 b,0.1876,0.9066,0.0204,alive
2,Kepler-4 b,0.2554,0.9904,0.2681,alive
2,HD 9446 b,0.4999,0.2232,0.4683,alive
2,61 Vir c,0.2282,0.0,0.0091,alive
2,61 Vir d,0.2282,0.9734,0.4066,alive
2,HD 134987 c,0.0,0.0,0.9332,dead
2,HD 110014 b,0.34,0.8948,0.3164,alive
2,HD 79498 b,0.6713,0.9837,0.4246,alive
2,WASP-43 b,0.8206,0.0,0.0611,alive
2,HD 45652 b,0.3179,0.0,0.2258,alive
2,HIP 79431 b,0.9159,0.0,0.2083,alive
2,HD 3167 b,0.5,0.4682,0.1707,alive
2,GJ 876 b,0.99,0.219,0.0049,alive
2,HD 114783 c,0.5388,0.9785,0.2325,alive
2,HD 47186 c,0.4129,0.9817,0.5458,alive
2,HD 114783 b,0.5967,0.0,0.2125,alive
2,HD 148156 b,0.1778,0.9926,0.4103,alive
2,HD 12661 c,0.3284,0.0,0.0812,alive
2,HIP 14810 c,0.4011,0.0,0.2704,alive
2,HIP 14810 b,0.4011,0.0,0.2103,alive
2,GJ 876 d,0.99,0.8553,0.6572,alive
2,GJ 876 e,0.99,0.1203,0.0059,alive
2,gam1 Leo b,0.595,0.4884,0.1579,alive
2,HAT-P-12 b,0.8849,0.9789,0.8234,alive
2,HD 156411 b,0.2521,0.0,0.0078,alive
2,HD 8535 b,0.3211,0.0,0.189,alive
2,HD 37605 c,0.5158,0.3516,0.0473,alive
2,K2-138 c,0.7632,0.0,0.1484,alive
2,HD 1605 c,0.1103,0.0,0.3874,alive
2,HAT-P-18 b,0.3548,0.0,0.3953,alive
2,WASP-31 b,0.8539,0.0,0.2945,alive
2,BD+20 2457 b,0.0,0.0,0.4088,dead
2,HD 240210 b,0.6903,0.0,0.0505,alive
2,CoRoT-17 b,0.0,0.0,0.7395,dead
2,HD 132563 b,0.6114,0.974,0.4368,alive
2,HD 55696 b,0.5007,0.0,0.3873,alive
2,HD 148164 b,0.6116,0.8604,0.1172,alive
2,24 Sex c,0.2049,0.0,0.741,alive
2,K2-138 f,0.7632,0.9876,0.3209,alive
